form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00495028,500539610,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-09,13500.00,2024-10-09,3183077.72,Digital Production,,,S,H4MI08218,McDonald Rivet,Kristen,,,,H,08,MI,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535720,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-01,40000.00,,2711968.74,Digital Advertising,,,S,H8NY22177,Riley,Josh,,,,H,19,NY,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541620,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,233280.00,2024-10-11,969332.29,Television Advertising,,,O,H2IA03119,Nunn,Zach,,,,H,03,IA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541520,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-10-15,11340.00,,3872680.36,Digital Production - Estimate,,,S,H8PA15229,Wild,Susan,,,,H,07,PA,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500542720,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-15,126349.65,,3896606.39,Digital Advertising - Estimate,,,O,H4AZ06045,Schweikert,David,S.,,,H,01,AZ,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537720,,,ORG,Moxie Media,,,,,,PO Box 30084,,Seattle,WA,981132084,G2024,,2024-10-08,45975.38,2024-10-08,5091527.66,Direct Mail,,,O,H2CA47196,Baugh,Scott,,,,H,47,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535730,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-01,401760.00,,2711968.74,Television Advertising,,,O,H2NY19127,Molinaro,Marcus,J.,,,H,19,NY,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541530,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,14256.00,2024-10-11,3650689.31,Radio Advertising,,,O,H2CA13131,Duarte,John,,,,H,13,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541630,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,583200.00,2024-10-11,3047732.18,Television Advertising,,,S,H4CA45170,Tran,Derek,,,,H,45,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500538530,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-10-08,500.00,2024-10-08,4093888.54,Digital Production,,,O,H4NC01137,Buckhout,Laurie,,,,H,01,NC,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537740,,,ORG,Social Currant,,,,,,2000 Pennsylvania Ave NW,Ste 7000,Washington,DC,200061921,G2024,,2024-10-08,7325.00,2024-10-11,1907205.79,Digital Production,,,O,H4OH09169,Merrin,Derek,,,,H,09,OH,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541640,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,769608.00,2024-10-11,3047732.18,Television Advertising,,,O,H0CA48198,Steel,Michelle,,,,H,45,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541540,,,ORG,Technicolor Politcal LLC,,,,,,PO Box 484,,Belleville,IL,622220484,G2024,,2024-10-15,18125.00,,4068432.85,Digital Production - Estimate,,,O,H2MI10150,James,John,,,,H,10,MI,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500535950,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,G2024,,2024-10-03,15000.00,2024-10-11,3896606.39,Digital Production,,,O,H4AZ06045,Schweikert,David,S.,,,H,01,AZ,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537750,,,ORG,Technicolor Politcal LLC,,,,,,PO Box 484,,Belleville,IL,622220484,G2024,,2024-10-08,16878.85,2024-10-11,1155338.69,Digital Production - Estimate,,,O,H6NE02125,Bacon,Donald,,,,H,02,NE,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500538450,,,ORG,MVAR Media LLC,,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-08,9998.39,2024-10-11,1907205.79,Media Production,,,O,H4OH09169,Merrin,Derek,,,,H,09,OH,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541650,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,1402790.40,2024-10-11,3896606.39,Television Advertising,,,O,H4AZ06045,Schweikert,David,S.,,,H,01,AZ,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541550,,,ORG,Sena Kozar Strategies,,,,,,3723 Jenifer St NW,,Washington,DC,200151805,G2024,,2024-10-15,24844.05,,2863460.17,Media Production - Estimate,,,O,H2CA20094,Valadao,David,,,,H,22,CA,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537760,,,ORG,"Three Point Media, LLC",,,,,,290 Broadway,Ste 120,Methuen,MA,018446827,G2024,,2024-10-08,15113.73,2024-10-11,4485005.88,Media Production,,,O,H2MI07123,Barrett,Thomas,M.,,,H,07,MI,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500538460,,,ORG,"Pescador Public Strategies, LLC",,,,,,4007 McCullough Ave,Ste 168,San Antonio,TX,782122420,G2024,,2024-10-08,5607.38,2024-10-11,657445.33,Media Production,,,O,H0TX15124,De La Cruz,Monica,,,,H,15,TX,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541560,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-15,31578.91,2024-10-11,4067203.67,Digital Advertising,,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535960,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-02,52500.00,,1980914.21,Digital Advertising,,,S,H4VA02060,Cotter Smasal,Missy,,,,H,02,VA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500536570,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-10-04,18500.00,,3183077.72,Media Production - Estimate,,,O,H0MI08141,Junge,Paul,,,,H,08,MI,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500541570,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-15,44653.16,,979869.84,Media Production - Estimate,,,O,H2NY22212,Williams,Brandon,M.,,,H,22,NY,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537770,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-08,82750.00,2024-10-08,1980914.21,Digital Advertising,,,S,H4VA02060,Cotter Smasal,Missy,,,,H,02,VA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535680,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-01,147368.42,2024-10-01,4067203.67,Digital Advertising,,,O,H0CA25105,Garcia,Michael,,,,H,27,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500539580,,,ORG,"AMS Communications, Inc.",,,,,,500 Sansome St,Ste 404,San Francisco,CA,941113218,G2024,,2024-10-09,25278.24,2024-10-11,2179506.82,Direct Mail,,,O,H2WA03100,Kent,Joseph,,,,H,03,WA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537780,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-08,5357.00,2024-10-04,1155338.69,Radio Advertising,,,O,H6NE02125,Bacon,Donald,,,,H,02,NE,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541580,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-15,54501.03,,1980914.21,Digital Advertising - Estimate,,,O,H2VA02064,Kiggans,Jennifer,,,,H,02,VA,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537690,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-08,42034.71,2024-10-11,2863460.17,Digital Advertising,,,S,H2CA21233,Salas,Rudy,,,,H,22,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541490,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-09-30,4105.20,2024-10-03,867755.26,Digital Advertising (Previously Reported),,,S,H6TX15162,Gonzalez,Vicente,,,,H,34,TX,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537790,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-08,583200.00,2024-10-04,4067203.67,Television Advertising,,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500539590,,,ORG,GPS Impact,,,,,,220 SE 6th St,Ste 330,Des Moines,IA,503094845,G2024,,2024-10-11,12601.79,2024-10-15,3872680.36,Media Production,,,O,H8PA15195,Mackenzie,Ryan,E.,,,H,07,PA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541590,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-10-15,70666.67,2024-10-15,2304875.25,Digital Advertising,,,O,H2NY04277,Desposito,Anthony,P.,,,H,04,NY,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535690,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,G2024,,2024-10-01,35554.00,2024-10-08,1314448.93,Digital Advertising,,,O,H8IA02043,Miller-Meeks,Mariannette,J.,,,H,01,IA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535701,,,ORG,MVAR Media LLC,,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-01,13833.28,,2711968.74,Media Production - Estimate,,,O,H2NY19127,Molinaro,Marcus,J.,,,H,19,NY,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537801,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-08,626482.00,2024-10-04,3183077.72,Television Advertising,,,O,H0MI08141,Junge,Paul,,,,H,08,MI,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541501,,,ORG,Social Currant,,,,,,2000 Pennsylvania Ave NW,Ste 7000,Washington,DC,200061921,G2024,,2024-10-15,3325.00,,3863697.60,Digital Production - Estimate,,,O,H4PA08124,Bresnahan,Rob,,,,H,08,PA,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500541601,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,G2024,,2024-10-15,101004.00,2024-10-15,2152939.38,Digital Advertising,,,O,H2OR05209,Chavez-DeRemer,Lori,,,,H,05,OR,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537701,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,G2024,,2024-10-08,61846.00,2024-10-08,1909784.75,Digital Advertising,,,O,H4MT01041,Zinke,Ryan,K,,,H,01,MT,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500539611,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-11,77760.00,2024-10-10,2863460.17,Television Advertising,,,O,H2CA20094,Valadao,David,,,,H,22,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535711,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,G2024,,2024-10-01,15000.00,,2143279.32,Digital Production - Estimate,,,S,H2AZ02311,Engel,Kirsten,,,,H,06,AZ,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500541511,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-10-15,8000.00,,3650689.31,Media Production - Estimate,,,O,H2CA13131,Duarte,John,,,,H,13,CA,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500541611,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-15,148400.00,2024-10-15,625000.01,Digital Advertising,,,O,H2NY17162,Lawler,Michael,Vincent,,,H,17,NY,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500542811,,,ORG,Technicolor Politcal LLC,,,,,,PO Box 484,,Belleville,IL,622220484,G2024,,2024-10-16,17850.00,,3183077.72,Digital Production - Estimate,,,O,H0MI08141,Junge,Paul,,,,H,08,MI,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537711,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-10-08,40523.07,2024-10-08,3872680.36,Digital Advertising,,,S,H8PA15229,Wild,Susan,,,,H,07,PA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537811,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-10-08,44857.14,2024-10-08,2304875.25,Digital Advertising,,,S,H4NY04158,Gillen,Laura,,,,H,04,NY,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535721,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-01,16000.00,,3183077.72,Digital Advertising,,,S,H4MI08218,McDonald Rivet,Kristen,,,,H,08,MI,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537721,,,ORG,MVAR Media LLC,,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-08,4848.37,2024-10-11,3047732.18,Media Production,,,O,H0CA48198,Steel,Michelle,,,,H,45,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541621,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,307929.60,2024-10-11,3896606.39,Television Advertising,,,S,H4AZ01194,Shah,Amish,Dr.,,,H,01,AZ,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535921,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-01,4000.00,2024-10-03,2863460.17,Digital Production,,,O,H2CA20094,Valadao,David,,,,H,22,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541521,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-10-15,11478.43,,979869.84,Media Production - Estimate,,,O,H2NY22212,Williams,Brandon,M.,,,H,22,NY,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500535731,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-01,106907.00,,867755.26,Television Advertising,,,O,H2TX34113,Flores,Mayra Nohemi,,,,H,34,TX,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541631,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,583200.00,2024-10-11,4067203.67,Television Advertising,,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541531,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-15,14830.00,,2143279.32,Digital Production - Estimate,,,S,H2AZ02311,Engel,Kirsten,,,,H,06,AZ,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537731,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-08,50164.27,2024-10-08,5091527.66,Digital Advertising,,,S,H4CA47085,Min,Dave,,,,H,47,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537741,,,ORG,Social Currant,,,,,,2000 Pennsylvania Ave NW,Ste 7000,Washington,DC,200061921,G2024,,2024-10-08,2660.00,2024-10-11,4068432.85,Digital Production,,,O,H2MI10150,James,John,,,,H,10,MI,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541641,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,781298.00,2024-10-11,871784.94,Television Advertising,,,O,H4OH13153,Coughlin,Kevin,,,,H,13,OH,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541541,,,ORG,Resonance Campaigns LLC,,,,,,913 Florida Ave NW,,Washington,DC,200014001,G2024,,2024-10-15,19256.48,2024-10-15,1155338.69,Direct Mail,,,S,H2NE02132,Vargas,Anthony,,,,H,02,NE,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541651,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,1503360.00,2024-10-11,4067203.67,Television Advertising,,,O,H0CA25105,Garcia,Michael,,,,H,27,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541551,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,G2024,,2024-10-15,20075.00,,2863460.17,Digital Production - Estimate,,,S,H2CA21233,Salas,Rudy,,,,H,22,CA,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500535951,,,ORG,Moore Campaigns,,,,,,111 Quincy Pl NE,,Washington,DC,200022146,G2024,,2024-10-03,29661.15,2024-10-08,1907205.79,Direct Mail,,,O,H4OH09169,Merrin,Derek,,,,H,09,OH,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537761,,,ORG,"Three Point Media, LLC",,,,,,290 Broadway,Ste 120,Methuen,MA,018446827,G2024,,2024-10-08,44414.77,2024-10-11,4485005.88,Media Production,,,O,H2MI07123,Barrett,Thomas,M.,,,H,07,MI,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500540861,,,ORG,"AMS Communications, Inc.",,,,,,500 Sansome St,Ste 404,San Francisco,CA,941113218,G2024,,2024-10-14,20867.60,2024-10-11,1116782.20,Direct Mail,,,O,H0WI03175,Van Orden,Derrick,F.,,,H,03,WI,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535961,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-02,13500.00,,1980914.21,Digital Production,,,S,H4VA02060,Cotter Smasal,Missy,,,,H,02,VA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541561,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-10-15,32000.00,2024-10-15,1155338.69,Digital Advertising,,,S,H2NE02132,Vargas,Anthony,,,,H,02,NE,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500538461,,,ORG,Sena Kozar Strategies,,,,,,3723 Jenifer St NW,,Washington,DC,200151805,G2024,,2024-10-08,13000.65,2024-10-08,4067203.67,Media Production,,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500536571,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-01,207360.00,,5091527.66,Television Advertising,,,O,H2CA47196,Baugh,Scott,,,,H,47,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541571,,,ORG,The Strategy Group,,,,,,730 N Franklin St,Ste 404,Chicago,IL,606547205,G2024,,2024-10-15,47717.13,,4067203.67,Direct Mail - Estimate,,,O,H0CA25105,Garcia,Michael,,,,H,27,CA,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500537771,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-08,50000.00,2024-10-08,625000.01,Digital Advertising,,,S,H0NY17174,Jones,Mondaire,,,,H,17,NY,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500535681,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-01,50565.23,2024-10-01,2863460.17,Digital Advertising,,,S,H2CA21233,Salas,Rudy,,,,H,22,CA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500539581,,,ORG,"AMS Communications, Inc.",,,,,,500 Sansome St,Ste 404,San Francisco,CA,941113218,G2024,,2024-10-11,12625.40,2024-10-11,2143279.32,Direct Mail,,,O,H2AZ02360,Ciscomani,Juan,,,,H,06,AZ,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541581,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,56333.00,2024-10-11,2152939.38,Television Advertising,,,O,H2OR05209,Chavez-DeRemer,Lori,,,,H,05,OR,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500537781,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-08,19440.00,2024-10-04,1980914.21,Radio Advertising,,,O,H2VA02064,Kiggans,Jennifer,,,,H,02,VA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500538481,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-10-08,16500.00,,3183077.72,Digital Production - Estimate,,,O,H0MI08141,Junge,Paul,,,,H,08,MI,Wolff,Brian,,,,2024-12-05,X,*
SE,C00495028,500535691,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,G2024,,2024-10-01,4338.00,2024-10-01,1314448.93,Digital Production,,,O,H8IA02043,Miller-Meeks,Mariannette,J.,,,H,01,IA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500539591,,,ORG,GPS Impact,,,,,,220 SE 6th St,Ste 330,Des Moines,IA,503094845,G2024,,2024-10-11,17898.34,2024-10-11,3872680.36,Media Production,,,O,H8PA15195,Mackenzie,Ryan,E.,,,H,07,PA,Wolff,Brian,,,,2024-12-05,
SE,C00495028,500541591,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-15,71753.85,2024-10-11,2143279.32,Digital Advertising,,,O,H2AZ02360,Ciscomani,Juan,,,,H,06,AZ,Wolff,Brian,,,,2024-12-05,
