form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00495028,500545666,,,PAC,Adam Gray Victory Fund 2024,,,,,,400 Capitol Mall,Ste 2400,Sacramento,CA,958144428,G2024,,2024-10-15,625.00,0.00,Contribution,,C00862177,Adam Gray Victory Fund 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545676,,,PAC,JONES VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,833.00,0.00,Contribution,,C00849216,JONES VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545696,,,PAC,PAT RYAN VICTORY FUND,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-10-15,833.00,0.00,Contribution,,C00821546,PAT RYAN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545717,,,PAC,BACCAM VICTORY FUND,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00880336,BACCAM VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545727,,,PAC,BOHANNAN VICTORY FUND 2024,,,,,,5825 Waterbury Cir,,Des Moines,IA,503121321,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00876730,BOHANNAN VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545747,,,PAC,JARED GOLDEN VICTORY FUND 2024,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00835165,JARED GOLDEN VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545667,,,PAC,WHITESIDES VICTORY FUND,,,,,,1220 L St NW,Ste 100,Washington,DC,200054033,G2024,,2024-10-15,625.00,0.00,Contribution,,C00842369,WHITESIDES VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545677,,,PAC,JOSH RILEY VICTORY FUND,,,,,,1220 L St NW,Ste 100,Washington,DC,200054033,G2024,,2024-10-15,833.00,0.00,Contribution,,C00860270,JOSH RILEY VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545708,,,PAC,HORSFORD VICTORY FUND 2024,,,,,,4904 Camino Al Norte,Unit 336664,North Las Vegas,NV,890338879,G2024,,2024-10-15,1667.00,0.00,Contribution,,C00725200,HORSFORD VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545718,,,PAC,MARCY KAPTUR VICTORY FUND,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00857136,MARCY KAPTUR VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545738,,,PAC,FIGURES VICTORY FUND,,,,,,PO Box 950,,Montgomery,AL,361010950,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00882878,FIGURES VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545748,,,PAC,MONICA TRANEL VICTORY FUND,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00851576,MONICA TRANEL VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545668,,,PAC,Tran Victory Fund,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-10-15,625.00,0.00,Contribution,,C00876524,Tran Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00495028,500545698,,,PAC,Cartwright Victory Fund,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00741553,Cartwright Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00495028,500545709,,,PAC,SALINAS VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,1667.00,0.00,Contribution,,C00865410,SALINAS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545729,,,PAC,MARIE GLUESENKAMP PEREZ VICTORY FUND,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00822759,MARIE GLUESENKAMP PEREZ VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545749,,,PAC,VARGAS VICTORY FUND 2024,,,,,,PO Box 493,,Boys Town,NE,680100493,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00876466,VARGAS VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545669,,,PAC,ROLLINS VICTORY FUND,,,,,,414 W Grand Blvd,,Corona,CA,928787200,G2024,,2024-10-15,625.00,0.00,Contribution,,C00850933,ROLLINS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545679,,,PTY,TOM SUOZZI VICTORY FUND,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-10-15,833.00,0.00,Contribution,,C00862920,TOM SUOZZI VICTORY FUND,,,,,,,,,,,,,,,,,
