form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00365536,500436368,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-03-27,45.76,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436369,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-03-27,12.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436372,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-03-27,308.74,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436381,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-03-27,631.11,0.00,Travel Reimbursement for Bold Event,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB21B,C00365536,500434463,,,ORG,Comcast,,,,,,1701 John F Kennedy Blvd,Fl 30,Philadelphia,PA,191032855,,,2024-03-04,404.74,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436384,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO Box 420239,,Kissimmee,FL,347420239,,,2024-03-27,485.60,0.00,Travel Reimbursement for Bold Event,,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB21B,C00365536,500435027,,,ORG,Direct Mail Solutions,,,,,,4650 Oakleys Ln,,Henrico,VA,232312914,,,2024-03-15,38649.41,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435023,,,ORG,Fairmont Hotels & Resorts,,,,,,6063 Ave Isla Verde,,Carolina,PR,009795706,,,2024-03-12,103446.92,0.00,"Facilities, Food, and Lodging Deposit",,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436425,,,ORG,FNBO,,,,,,PO Box 2818,,Omaha,NE,681032818,,,2024-03-26,17224.04,0.00,"Credit Card Payment, See Memos Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436424,500436425,SB21B,ORG,ADT Security Services,,,,,,1501 W Yamato Rd,,Boca Raton,FL,334314438,,,2024-03-26,792.88,0.00,ADT Security,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436420,500436425,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-03-26,160.48,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436422,500436425,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-03-26,29.21,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436430,500436425,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-03-26,65.39,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436431,500436425,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-03-26,298.86,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436437,500436425,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-03-26,15.89,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436417,500436425,SB21B,ORG,Hotel Lucia,,,,,,400 SW Broadway,,Portland,OR,972053501,,,2024-03-26,294.88,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436442,500436425,SB21B,ORG,Hyatt Regency Chesapeake Bay,,,,,,100 Heron Blvd,,Cambridge,MD,216133420,,,2024-03-26,10000.00,0.00,Event Deposit,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436426,500436425,SB21B,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-26,663.70,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436427,500436425,SB21B,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-26,71.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436428,500436425,SB21B,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-26,663.70,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436429,500436425,SB21B,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-26,79.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436439,500436425,SB21B,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-26,619.70,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436440,500436425,SB21B,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-26,619.70,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436418,500436425,SB21B,ORG,Olive Street Design,,,,,,264 E Kenilworth Ave,Ste 1,Villa Park,IL,601815502,,,2024-03-26,110.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436419,500436425,SB21B,ORG,Olive Street Design,,,,,,264 E Kenilworth Ave,Ste 1,Villa Park,IL,601815502,,,2024-03-26,110.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436438,500436425,SB21B,ORG,USA Promo Items,,,,,,1160 Dewey Way,Ste D,Upland,CA,917861105,,,2024-03-26,1927.28,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436436,500436425,SB21B,ORG,Wayfair,,,,,,4 Copley Pl,Fl 7,Boston,MA,021166504,,,2024-03-26,63.44,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436383,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,,,2024-03-27,1006.73,0.00,Travel Reimbursement for Bold Event,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB21B,C00365536,500436385,,,PAC,GENERATION GO LEADERSHIP PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-03-27,854.60,0.00,Travel Reimbursement for Bold Event,,C00683250,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434459,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-03-04,114.48,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434460,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-03-04,13.59,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434461,,,ORG,Guideline,,,,,,3050 S Delaware St,Ste 202,San Mateo,CA,944032394,,,2024-03-04,81.00,0.00,Employee Retirement Plan Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434462,,,ORG,Guideline,,,,,,3050 S Delaware St,Ste 202,San Mateo,CA,944032394,,,2024-03-05,1731.77,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435603,,,ORG,Guideline,,,,,,3050 S Delaware St,Ste 202,San Mateo,CA,944032394,,,2024-03-19,1731.77,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500433856,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-01,4627.21,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500433860,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-01,90.00,0.00,Payroll Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500433857,500433860,SB21B,IND,,Castaneda,Diana,,,,1137 N Johnson St,,Arlington,VA,222015078,,,2024-03-01,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500433858,500433860,SB21B,IND,,Gutierrez,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-03-01,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500433859,500433860,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-03-01,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500433865,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-01,10218.89,0.00,Salaries,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500433861,500433865,SB21B,IND,,Castaneda,Diana,,,,1137 N Johnson St,,Arlington,VA,222015078,,,2024-03-01,3262.03,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500433862,500433865,SB21B,IND,,Gutierrez,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-03-01,1952.23,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500433863,500433865,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-03-01,3973.66,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500433864,500433865,SB21B,IND,,Renteria,Paloma,,,,532 Harvest Glen Dr,,Richardson,TX,750815605,,,2024-03-01,1030.97,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500434465,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-05,97.69,0.00,Payroll Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435606,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-18,4627.23,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435607,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-18,90.00,0.00,Payroll Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435608,500435607,SB21B,IND,,Castaneda,Diana,,,,1137 N Johnson St,,Arlington,VA,222015078,,,2024-03-18,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500435609,500435607,SB21B,IND,,Gutierrez,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-03-18,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500435610,500435607,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-03-18,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500435613,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-18,10218.88,0.00,Salaries,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435611,500435613,SB21B,IND,,Castaneda,Diana,,,,1137 N Johnson St,,Arlington,VA,222015078,,,2024-03-18,3262.03,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500435612,500435613,SB21B,IND,,Gutierrez,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-03-18,1952.22,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500435614,500435613,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-03-18,3973.67,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500435615,500435613,SB21B,IND,,Renteria,Paloma,,,,532 Harvest Glen Dr,,Richardson,TX,750815605,,,2024-03-18,1030.96,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436406,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-29,4443.77,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436410,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-29,90.00,0.00,Payroll Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436407,500436410,SB21B,IND,,Castaneda,Diana,,,,1137 N Johnson St,,Arlington,VA,222015078,,,2024-03-29,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436408,500436410,SB21B,IND,,Gutierrez,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-03-29,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436409,500436410,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-03-29,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436414,,,ORG,Gusto,,,,,,500 3Rd St,Ste 405,San Francisco,CA,941071889,,,2024-03-29,9187.92,0.00,Salaries,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436411,500436414,SB21B,IND,,Castaneda,Diana,,,,1137 N Johnson St,,Arlington,VA,222015078,,,2024-03-29,3262.01,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436412,500436414,SB21B,IND,,Gutierrez,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-03-29,1952.24,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436413,500436414,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-03-29,3973.67,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500436399,,,ORG,Intuit,,,,,,5601 Headquarters Dr,,Plano,TX,750245839,,,2024-03-25,95.40,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435024,,,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-14,7.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435025,,,ORG,JetBlue,,,,,,2701 Queens Plz N,,Long Island City,NY,111014020,,,2024-03-15,35.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434458,,,ORG,K. Squared Media LLC,,,,,,PO Box 56276,,Chicago,IL,606560242,,,2024-03-11,15000.00,0.00,Media Tracking Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434452,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-03-07,6500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436376,,,CCM,LOU CORREA FOR CONGRESS,,,,,,420 N Twin Oaks Valley Rd,Unit 2229,San Marcos,CA,920797090,,,2024-03-27,1004.60,0.00,Travel Reimbursement for Bold Event,,C00578302,,,CORREA,JOSE LUIS,,,,,CA,46,,,,,,,,
SB21B,C00365536,500435017,,,ORG,MJ Siding Corp,,,,,,6113 Walton Ave,,Suitland,MD,207463862,,,2024-03-11,300.00,0.00,Office Cleaning Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436373,,,ORG,MJ Siding Corp,,,,,,6113 Walton Ave,,Suitland,MD,207463862,,,2024-03-25,300.00,0.00,Office Cleaning Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434455,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-03-08,10614.84,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434456,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-03-08,74725.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435026,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-03-15,100000.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436405,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-03-29,70000.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435605,,,ORG,NGP VAN/EveryAction Inc,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-03-22,12720.00,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500433869,,,IND,,Pena,Gabriel,,,,1608 Rhode Island Ave NW,,Washington,DC,200363206,,,2024-03-01,1010.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435599,,,IND,,Pena,Gabriel,,,,1608 Rhode Island Ave NW,,Washington,DC,200363206,,,2024-03-21,530.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436379,,,CCM,PEOPLE FOR BEN,,,,,,PO Box 25371,,Albuquerque,NM,871250371,,,2024-03-27,1429.85,0.00,Travel Reimbursement for Bold Event,,C00443689,,,LUJAN,BEN RAY,,,,S,NM,,,,,,,,,
SB21B,C00365536,500435604,,,ORG,Pepco,,,,,,PO Box 13608,,Philadelphia,PA,191013608,,,2024-03-21,83.07,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435022,,,ORG,Perkins Coie,,,,,,607 14Th St NW,,Washington,DC,200052000,,,2024-03-12,11512.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500431559,,,IND,,Ruiz Kortright,Kaideliz,M,,,VILLA GEORGETTI Clle,E-10,Barceloneta,PR,00617,,,2024-03-01,1250.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500434457,,,ORG,Sena Kozar Strategies,,,,,,3723 Jenifer St NW,,Washington,DC,200151805,,,2024-03-08,16000.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436382,,,CCM,STAND WITH SANCHEZ,,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2024-03-27,786.60,0.00,Travel Reimbursement for Bold Event,,C00384057,,,SANCHEZ,LINDA,,,,H,CA,38,,,,,,,,
SB21B,C00365536,500434464,,,ORG,Strathdee Group LLC,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-03-04,20000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436378,,,CCM,SYLVIA GARCIA FOR CONGRESS,,,,,,PO Box 8530,,Houston,TX,772498530,,,2024-03-27,1076.10,0.00,Travel Reimbursement for Bold Event,,C00660555,,,GARCIA,SYLVIA R.,R.,,,H,TX,29,,,,,,,,
SB21B,C00365536,500433868,,,IND,,Trujillo-Banuelos,Alan,,,,9325 Sylmar Ave,Apt 9,Panorama City,CA,914026940,,,2024-03-01,1250.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500436400,,,ORG,Washington Gas,,,,,,PO Box 37747,,Philadelphia,PA,191015047,,,2024-03-25,197.13,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435602,,,ORG,Waste Management,,,,,,PO Box 13648,,Philadelphia,PA,191013648,,,2024-03-19,352.56,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500435600,,,ORG,Waterlogic,,,,,,77 McCullough Dr,Ste 10,New Castle,DE,197202089,,,2024-03-18,75.79,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
