form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00494112,SB23.9266,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,P2024,,2023-09-29,1000.00,,Contribution,,C00795211,Don Davis for NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00494112,SB23.9245,,,CCM,Dr. Kim Schrier for Congress,,,,,,3020 Issaquah Pine Lake Rd SE,Box 331,Sammamish,WA,98075,P2024,,2023-09-29,1000.00,,Contribution,,C00652628,Dr. Kim Schrier for Congress,H8WA08189,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00494112,SB23.9251,,,CCM,Dr. Kim Schrier for Congress,,,,,,3020 Issaquah Pine Lake Rd SE,Box 331,Sammamish,WA,98075,P2024,,2023-12-04,1000.00,,Contribution,,C00652628,Dr. Kim Schrier for Congress,H8WA08189,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00494112,SB23.9248,,,PAC,Elect Democratic Women,,,,,,918 Pennsylvania Ave SE,,Washington,DC,20003,,,2023-12-13,1000.00,,Contribution,,C00685297,,,,,,,,,,,,,,,,,,
SB23,C00494112,SB23.9206,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,44309,P2024,,2023-12-04,2000.00,,Contribution,,C00801274,Emilia Sykes for Congress,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00494112,SB23.9272,,,CCM,Engel for Arizona,,,,,,PO Box 40721,,Tucson,AZ,85717,P2024,,2023-09-29,1000.00,,Contribution,,C00773820,Engel for Arizona,H2AZ02311,Engel,Kirsten,,,,H,AZ,06,,,,,,,,
SB23,C00494112,SB23.9239,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,61265,P2024,,2023-09-29,1000.00,,Contribution,,C00793935,Eric Sorensen for Illinois,H2IL17147,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00494112,SB23.9193,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,61265,P2024,,2023-12-04,1000.00,,Contribution,,C00793935,Eric Sorensen for Illinois,H2IL17147,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00494112,SB23.9243,,,CCM,Friends of Dan Kildee,,,,,,PO Box 248,,Flint,MI,48501,P2024,,2023-09-29,1000.00,,Contribution,,C00499947,Friends of Dan Kildee,H2MI05119,Kildee,Daniel,T.,,,H,MI,08,,,,,,,,
SB23,C00494112,SB23.9233,,,CCM,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,C2024,Convention,2023-09-29,1000.00,,Contribution,,C00677898,Friends of Jahana Hayes,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00494112,SB23.9207,,,CCM,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,C2024,Convention,2023-12-04,2000.00,,Contribution,,C00677898,Friends of Jahana Hayes,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00494112,SB23.9258,,,CCM,Gabe Amo for Congress,,,,,,PO Box 40457,,Providence,RI,02940,P2024,,2023-12-21,1000.00,,Contribution,,C00838060,Gabe Amo for Congress,H4RI01265,Amo,Gabriel,F,,,H,RI,01,,,,,,,,
SB23,C00494112,SB23.9232,,,CCM,Gabe Vasquez for Congress,,,,,,Drawer L,,Mesilla,NM,88046,P2024,,2023-09-29,1000.00,,Contribution,,C00789404,Gabe Vasquez for Congress,H2NM02191,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00494112,SB23.9262,,,CCM,Landsman for Congress,,,,,,PO Box 68033,,Cincinnati,OH,45206,P2024,,2023-09-29,1000.00,,Contribution,,C00800276,Landsman for Congress,H2OH01194,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00494112,SB23.9261,,,CCM,Landsman for Congress,,,,,,PO Box 68033,,Cincinnati,OH,45206,P2024,,2023-12-04,1000.00,,Contribution,,C00800276,Landsman for Congress,H2OH01194,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00494112,SB23.9234,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,98671,P2024,,2023-09-29,1000.00,,Contribution,,C00806174,Marie for Congress,H2WA03217,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00494112,SB23.9203,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,98671,P2024,,2023-12-04,2000.00,,Contribution,,C00806174,Marie for Congress,H2WA03217,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00494112,SB23.9244,,,CCM,Mary Peltola for Alaska,,,,,,PO Box 210014,,Anchorage,AK,99521,P2024,,2023-09-29,1000.00,,Contribution,,C00812388,Mary Peltola for Alaska,H2AK01158,Peltola,Mary,,,,H,AK,01,,,,,,,,
SB23,C00494112,SB23.9198,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,Suite 400,Capistrano Beach,CA,92624,P2024,,2023-12-04,1000.00,,Contribution,,C00634253,Mike Levin for Congress,H8CA49058,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00494112,SB23.9195,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,46308,P2024,,2023-12-04,1000.00,,Contribution,,C00727529,Mrvan for Congress,H0IN01150,Mrvan,Frank,,J.,,H,IN,01,,,,,,,,
SB23,C00494112,SB23.9197,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,P2024,,2023-12-04,1000.00,,Contribution,,C00668228,Nevadans for Steven Horsford,H2NV04011,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00494112,SB23.9253,,,PAC,New Democrat Coalition Action Fund,,,,,,233 Pennsylvania Ave SE,Fl 2,Washington,DC,20003,,,2023-12-13,1000.00,,Contribution,,C00409730,,,,,,,,,,,,,,,,,,
SB23,C00494112,SB23.9247,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,P2024,,2023-09-29,1000.00,,Contribution,,C00787812,Nikki for Congress,H2IL13153,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00494112,SB23.9252,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,P2024,,2023-12-04,1000.00,,Contribution,,C00787812,Nikki for Congress,H2IL13153,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00494112,SB23.9235,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,12402,P2024,,2023-09-29,1000.00,,Contribution,,C00815290,Pat Ryan for Congress,H8NY19223,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00494112,SB23.9196,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,12402,P2024,,2023-12-04,1000.00,,Contribution,,C00815290,Pat Ryan for Congress,H8NY19223,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00494112,SB23.9201,,,CCM,Scholten for Congress,,,,,,P.O. Box 6233,,Grand Rapids,MI,49510,P2024,,2023-12-04,1000.00,,Contribution,,C00711317,Scholten for Congress,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00494112,SB23.9241,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,#303,Shawnee,KS,66216,P2024,,2023-09-29,1000.00,,Contribution,,C00670034,Sharice for Congress,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00494112,SB23.9205,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,#303,Shawnee,KS,66216,P2024,,2023-12-04,2000.00,,Contribution,,C00670034,Sharice for Congress,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00494112,SB23.9240,,,CCM,Spanberger for Congress,,,,,,PO Box 3112,,Fredericksburg,VA,22402,P2024,,2023-09-29,1000.00,,Contribution,,C00649913,Spanberger for Congress,H8VA07094,Spanberger,Abigail,,,,H,VA,07,,,,,,,,
SB23,C00494112,SB23.9208,,,CCM,Suozzi for Congress,,,,,,PO Box 669,,Jericho,NY,11542,S2024,Special-General,2023-12-07,2000.00,,Contribution,,C00607200,Suozzi for Congress,H6NY03247,Suozzi,Thomas,,,,H,NY,03,,,,,,,,
SB23,C00494112,SB23.9236,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,#183,Allentown,PA,18104,P2024,,2023-09-29,1000.00,,Contribution,,C00658567,Susan Wild for Congress,H8PA15229,Wild,Susan,,,,H,PA,15,,,,,,,,
SB23,C00494112,SB23.9204,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,#183,Allentown,PA,18104,P2024,,2023-12-04,2000.00,,Contribution,,C00658567,Susan Wild for Congress,H8PA15229,Wild,Susan,,,,H,PA,15,,,,,,,,
SB23,C00494112,SB23.9192,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,,Las Vegas,NV,89148,P2024,,2023-12-04,1000.00,,Contribution,,C00655613,Susie Lee for Congress,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00494112,SB23.9202,,,CCM,Titus for Congress,,,,,,PO Box 72454,,Las Vegas,NV,89170,P2024,,2023-12-04,1000.00,,Contribution,,C00499467,Titus for Congress,H8NV03036,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00494112,SB23.9254,,,CCM,Vicente Gonzalez For Congress,,,,,,121 North 10th St,,McAllen,TX,78501,P2024,,2023-12-13,1000.00,,Contribution,,C00592659,Vicente Gonzalez For Congress,H6TX15162,Gonzalez,Vicente,,,,H,TX,15,,,,,,,,
SB23,C00494112,SB23.9242,,,CCM,Wiley Nickel for Congress,,,,,,514 Daniels St,#286,Raleigh,NC,27605,P2024,,2023-09-29,1000.00,,Contribution,,C00763045,Wiley Nickel for Congress,H2NC14019,Nickel,Wiley,,,,H,NC,13,,,,,,,,
SB23,C00494112,SB23.9217,,,CCM,Wiley Nickel for Congress,,,,,,514 Daniels St,#286,Raleigh,NC,27605,P2024,,2023-12-04,2000.00,,Contribution,,C00763045,Wiley Nickel for Congress,H2NC14019,Nickel,Wiley,,,,H,NC,13,,,,,,,,
