form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00389403,SB23.7935,,,CCM,COLLINS FOR CONGRESS,,,,,,PO BOX 6491,,ATHENS,GA,30604,G2024,,2024-06-14,1000.00,,,,C00544684,COLLINS FOR CONGRESS,,,,,,,H,GA,10,,,,,,,,
SB23,C00389403,SB23.7904,,,PAC,CRAPO VICTORY COMMITTEE,,,,,,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,,,2024-06-06,2500.00,,,,C00649574,CRAPO VICTORY COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7905,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO BOX 421349,,KISSIMMEE,FL,34742,P2024,,2024-06-06,1000.00,,,,C00581074,DARREN SOTO FOR CONGRESS,,,,,,,H,FL,09,,,,,,,,
SB23,C00389403,SB23.7907,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,19855 W. OUTER DR.,SUITE 103 A-E,DEARBORN,MI,48124,P2024,,2024-06-06,1500.00,,,,C00558213,DEBBIE DINGELL FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7906,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 SOUTH ST,,LINCOLN,NE,68506,G2024,,2024-06-06,1000.00,,,,C00498907,DEB FISCHER FOR US SENATE INC,,,,,,,S,NE,00,,,,,,,,
SB23,C00389403,SB23.7908,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-06-06,1000.00,,,,C00795211,DON DAVIS FOR NC,,,,,,,H,NC,01,,,,,,,,
SB23,C00389403,SB23.7963,,,CCM,DOUG LAMALFA COMMITTEE,,,,,,"2150 RIVER PLAZA DR., #150",,SACRAMENTO,CA,95833,G2024,,2024-06-27,2500.00,,,,C00509422,DOUG LAMALFA COMMITTEE,,,,,,,H,CA,01,,,,,,,,
SB23,C00389403,SB23.7909,,,PAC,FREE STATE PAC,,,,,,PO BOX 541,,BELLEVILLE,KS,66935,,,2024-06-06,1000.00,,,,C00455717,FREE STATE PAC,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7853,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2024-04-30,2500.00,,,,C00436386,FRIENDS OF JOHN BARRASSO,,,,,,,S,WY,00,,,,,,,,
SB23,C00389403,SB23.7959,,,CCM,HAGEMAN FOR WYOMING,,,,,,P.O. BOX 4157,,CHEYENNE,WY,82003,G2024,,2024-06-24,1000.00,,,,C00788943,HAGEMAN FOR WYOMING,,,,,,,H,WY,00,,,,,,,,
SB23,C00389403,SB23.7910,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,P2024,,2024-06-06,1000.00,,,,C00638650,HALEY STEVENS FOR CONGRESS,,,,,,,H,MI,11,,,,,,,,
SB23,C00389403,SB23.7888,,,PAC,HOGAN VICTORY FUND,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,,,2024-05-28,2500.00,,,,C00869024,HOGAN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7936,,,PAC,HOGAN VICTORY FUND,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,,,2024-06-14,2500.00,,,,C00869024,HOGAN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7873,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,P2024,,2024-05-16,1000.00,,,,C00784389,IOWANS FOR ZACH NUNN,,,,,,,H,IA,03,,,,,,,,
SB23,C00389403,SB23.7940,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W BULLARD AVE,# 355,FRESNO,CA,93711,G2024,,2024-06-14,1000.00,,,,C00391029,JIM COSTA FOR CONGRESS,,,,,,,H,CA,21,,,,,,,,
SB23,C00389403,SB23.7911,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO BOX 7142,,BOULDER,CO,80306,P2024,,2024-06-06,1000.00,,,,C00648253,JOE NEGUSE FOR CONGRESS,,,,,,,H,CO,02,,,,,,,,
SB23,C00389403,SB23.7889,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,P2024,,2024-05-28,1000.00,,,,C00803502,"JOHN JAMES FOR CONGRESS, INC.",,,,,,,H,MI,10,,,,,,,,
SB23,C00389403,SB23.7890,,,CCM,LATTA FOR CONGRESS,,,,,,PO BOX 106,,BOWLING GREEN,OH,43402,G2024,,2024-05-28,1000.00,,,,C00438697,LATTA FOR CONGRESS,,,,,,,H,OH,05,,,,,,,,
SB23,C00389403,SB23.7912,,,PAC,LEAD ENCOURAGE ELECT PAC,,,,,,PO BOX 183,,HUDSON,WI,54016,,,2024-06-06,1500.00,,,,C00494302,LEAD ENCOURAGE ELECT PAC,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7876,,,PAC,LIFTOFF PAC,,,,,,PO BOX 33400,,PHOENIX,AZ,85067,,,2024-05-16,1000.00,,,,C00785816,LIFTOFF PAC,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7943,,,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,PO BOX 327,,ROMEO,MI,48065,P2024,,2024-06-14,1000.00,,,,C00726042,LISA MCCLAIN FOR CONGRESS,,,,,,,H,MI,09,,,,,,,,
SB23,C00389403,SB23.7913,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2024-06-06,1000.00,,,,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,,H,OR,05,,,,,,,,
SB23,C00389403,SB23.7914,,,CCM,LORI TRAHAN FOR CONGRESS COMMITTEE,,,,,,PO BOX 1161,,LOWELL,MA,01853,P2024,,2024-06-06,1000.00,,,,C00655647,LORI TRAHAN FOR CONGRESS COMMITTEE,,,,,,,H,MA,03,,,,,,,,
SB23,C00389403,SB23.7962,,,CCM,LOU CORREA FOR CONGRESS,,,,,,3230 ARENA BLVD,STE 245-416,SACRAMENTO,CA,95834,G2024,,2024-06-27,1000.00,,,,C00578302,LOU CORREA FOR CONGRESS,,,,,,,H,CA,46,,,,,,,,
SB23,C00389403,SB23.7921,,,CCM,LUMMIS FOR WYOMING INC.,,,,,,111 S DURBIN ST,STE 300,CASPER,WY,82601,P2026,,2024-06-06,1000.00,,,,C00443580,LUMMIS FOR WYOMING INC.,,,,,,,S,WY,00,,,,,,,,
SB23,C00389403,SB23.7944,,,CCM,MARIE FOR CONGRESS,,,,,,PO BOX 1164,,WASHOUGAL,WA,98671,P2024,,2024-06-14,2500.00,,,,C00806174,MARIE FOR CONGRESS,,,,,,,H,WA,03,,,,,,,,
SB23,C00389403,SB23.7856,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO BOX 25763,,ALBUQUERQUE,NM,87125,P2024,,2024-04-30,2500.00,,,,C00434563,MARTIN HEINRICH FOR SENATE,,,,,,,S,NM,00,,,,,,,,
SB23,C00389403,SB23.7945,,,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO BOX 476,,LYNDORA,PA,16045,G2024,,2024-06-14,1000.00,,,,C00474189,MIKE KELLY FOR CONGRESS,,,,,,,H,PA,03,,,,,,,,
SB23,C00389403,SB23.7864,,,PAC,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,,,,,PO BOX 30844,,BETHESDA,MD,20824,,,2024-04-30,2500.00,,,,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7951,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,G2024,,2024-06-14,1000.00,,,,C00668228,NEVADANS FOR STEVEN HORSFORD,,,,,,,H,NV,04,,,,,,,,
SB23,C00389403,SB23.7922,,,CCM,NORMA TORRES FOR CONGRESS,,,,,,728 W EDNA PLACE,,COVINA,CA,91722,G2024,,2024-06-06,1000.00,,,,C00557652,NORMA TORRES FOR CONGRESS,,,,,,,H,CA,35,,,,,,,,
SB23,C00389403,SB23.7891,,,CCM,PALLONE FOR CONGRESS,,,,,,PO BOX 3176,,LONG BRANCH,NJ,07740,P2024,,2024-05-28,2500.00,,,,C00226928,PALLONE FOR CONGRESS,,,,,,,H,NJ,06,,,,,,,,
SB23,C00389403,SB23.7955,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 CENTRAL AVENUE,# 221,ALBANY,NY,12206,P2024,,2024-06-14,1000.00,,,,C00450049,PAUL TONKO FOR CONGRESS,,,,,,,H,NY,20,,,,,,,,
SB23,C00389403,SB23.7923,,,CCM,PETE RICKETTS FOR SENATE,,,,,,11235 DAVENPORT ST,STE 107,OMAHA,NE,68154,G2024,,2024-06-06,1000.00,,,,C00832436,PETE RICKETTS FOR SENATE,,,,,,,S,NE,00,,,,,,,,
SB23,C00389403,SB23.7958,,,CCM,RUDY FOR INDIANA,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,G2024,,2024-06-14,1000.00,,,,C00822767,RUDY FOR INDIANA,,,,,,,H,IN,02,,,,,,,,
SB23,C00389403,SB23.7956,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,P O BOX 909,,COLUMBUS,GA,31902,G2024,,2024-06-14,1000.00,,,,C00266940,SANFORD BISHOP FOR CONGRESS,,,,,,,H,GA,02,,,,,,,,
SB23,C00389403,SB23.7865,,,CCM,STAND WITH SANCHEZ,,,,,,PO BOX 4006,,WHITTIER,CA,90607,G2024,,2024-04-30,1000.00,,,,C00384057,STAND WITH SANCHEZ,,,,,,,H,CA,38,,,,,,,,
SB23,C00389403,SB23.7866,,,PAC,TEAM MORENO,,,,,,P.O. BOX 340797,,COLUMBUS,OH,43234,,,2024-04-30,5000.00,,,,C00867010,TEAM MORENO,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7926,,,CCM,"TIFFANY FOR WISCONSIN, INC.",,,,,,PO BOX 1007,,WAUSAU,WI,54402,P2024,,2024-06-06,1000.00,,,,C00718635,"TIFFANY FOR WISCONSIN, INC.",,,,,,,H,WI,07,,,,,,,,
SB23,C00389403,SB23.7867,,,PAC,TREASURE STATE PAC,,,,,,3242 CUMMINS WAY,,MISSOULA,MT,59802,,,2024-04-30,1000.00,,,,C00433680,TREASURE STATE PAC,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7927,,,PAC,TURQUOISE PAC,,,,,,611 PENNSYLVANIA AVE SE,#143,WASHINGTON,DC,20003,,,2024-06-06,2500.00,,,,C00517235,TURQUOISE PAC,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7892,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 N PALM AVE #227,,FRESNO,CA,93704,G2024,,2024-05-28,1000.00,,,,C00499392,VALADAO FOR CONGRESS,,,,,,,H,CA,21,,,,,,,,
SB23,C00389403,SB23.7928,,,CCM,VINCE FONG FOR CONGRESS,,,,,,PO BOX 11156,,BAKERSFIELD,CA,93389,G2024,,2024-06-06,1000.00,,,,C00859892,VINCE FONG FOR CONGRESS,,,,,,,H,CA,20,,,,,,,,
SB23,C00389403,SB23.7932,,,CCM,WALBERG FOR CONGRESS,,,,,,PO BOX 1362,317 W WASHINGTON AVE,JACKSON,MI,49204,G2024,,2024-06-06,1000.00,,,,C00390724,WALBERG FOR CONGRESS,,,,,,,H,MI,05,,,,,,,,
SB23,C00389403,SB23.7924,,,CCM,WEBER FOR CONGRESS,,,,,,"133 N FRIENDSWOOD DR, #353",,FRIENDSWOOD,TX,77546,G2024,,2024-06-06,1000.00,,,,C00502229,WEBER FOR CONGRESS,,,,,,,H,TX,14,,,,,,,,
SB23,C00389403,SB23.7893,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-05-28,2000.00,,,,C00548180,WESTERMAN FOR CONGRESS,,,,,,,H,AR,04,,,,,,,,
SB23,C00389403,SB23.7964,,,PAC,WORKING FOR OHIO,,,,,,1391 W 5TH AVE,STE. 314,COLUMBUS,OH,43212,,,2024-06-27,2500.00,,,,C00783167,WORKING FOR OHIO,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7877,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,G2024,,2024-05-16,1000.00,,,,C00665638,YOUNG KIM FOR CONGRESS,,,,,,,H,CA,,,,,,,,,
