form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00758938,SE-S1662113,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-08-29,160.29,2024-09-04,19609.64,CAGING AND DATABASE SERVICES,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1662115,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-08-29,160.29,2024-09-04,11698.56,CAGING AND DATABASE SERVICES,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1663383,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-05,185.39,2024-09-11,20801.42,CAGING AND DATABASE SERVICES,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1663385,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-05,185.39,2024-09-11,12890.34,CAGING AND DATABASE SERVICES,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1672681,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-12,671.00,2024-09-18,23582.59,CAGING AND DATABASE SERVICES,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-09-12,
SE,C00758938,SE-S1672683,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-12,671.00,2024-09-18,15671.51,CAGING AND DATABASE SERVICES,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-09-12,
SE,C00758938,SE-S1662121,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-29,421.37,2024-09-04,19609.64,PHONEBANK IT/TECH SUPPORT,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1662123,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-29,421.37,2024-09-04,11698.56,PHONEBANK IT/TECH SUPPORT,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1663391,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-05,489.95,2024-09-11,20801.42,PHONEBANK IT/TECH SUPPORT,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1663393,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-05,489.95,2024-09-11,12890.34,PHONEBANK IT/TECH SUPPORT,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1672689,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-12,1390.58,2024-09-18,23582.59,PHONEBANK IT/TECH SUPPORT,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-09-12,
SE,C00758938,SE-S1672691,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-12,1390.58,2024-09-18,15671.51,PHONEBANK IT/TECH SUPPORT,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-09-12,
