form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00177469,EB354097,,,COM,Cramer for Senate,,,,,,P.O. Box 396,,Bismarck,ND,58502,P2024,,2023-03-09,1000.00,,,011,C00504704,Cramer for Senate,,Cramer,Kevin,,,,S,ND,,,,,,,,,
SB23,C00177469,EB354098,,,CCM,Curtis for Congress,,,,,,P.O. Box 296,,Provo,UT,84603,P2024,,2023-03-09,1000.00,,,011,C00647339,Curtis for Congress,,Curtis,John,,,,H,UT,03,,,,,,,,
SB23,C00177469,EB354116,,,CCM,Darren Soto for Congress,,,,,,P.O. Box 421349,,Kissimmee,FL,34742,P2024,,2023-03-17,1000.00,,,011,C00581074,Darren Soto for Congress,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00177469,EB353529,,,COM,Elect Democratic Women,,,,,,"600 Pennsylvania Ave. SE,",#15180,Washington,DC,20003,,,2023-03-03,5000.00,,,011,C00685297,Elect Democratic Women,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB353530,,,COM,Equality PAC,,,,,,P.O. Box 15337,,Washington,DC,20003,,,2023-03-03,2500.00,,,011,C00550970,Equality PAC,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB353543,,,COM,Eureka Political Action Committee,,,,,,P.O. Box 30844,,Bethesda,MD,20824,,,2023-03-07,5000.00,,,011,C00390161,Eureka Political Action Committee,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB354087,,,COM,First State PAC,,,,,,1032 15th Street NW,Suite 247,Washington,DC,20005,,,2023-03-09,5000.00,,,011,C00363648,First State PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB354099,,,COM,Friends of John Barrasso,,,,,,P.O. BOX 52008,,Casper,WY,82605,P2024,,2023-03-09,1000.00,,,011,C00436386,Friends of John Barrasso,,Barrasso,John,,,,S,WY,,,,,,,,,
SB23,C00177469,EB354100,,,COM,Friends of John Barrasso,,,,,,P.O. BOX 52008,,Casper,WY,82605,G2024,,2023-03-09,500.00,,,011,C00436386,Friends of John Barrasso,,Barrasso,John,,,,S,WY,,,,,,,,,
SB23,C00177469,EB354117,,,COM,Friends of John Barrasso,,,,,,P.O. BOX 52008,,Casper,WY,82605,G2024,,2023-03-17,1000.00,,,011,C00436386,Friends of John Barrasso,,Barrasso,John,,,,S,WY,,,,,,,,,
SB23,C00177469,EB353531,,,COM,Future Forum PAC,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,,,2023-03-07,5000.00,,,011,C00625988,Future Forum PAC,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB354101,,,CCM,Graves for Congress,,,,,,P.O. Box 201,,Platte City,MO,64079,P2024,,2023-03-09,1500.00,,,011,C00359034,Graves for Congress,,Graves,Sam,,,,H,MO,06,,,,,,,,
SB23,C00177469,EB354102,,,COM,Hudson for Congress,,,,,,P.O. Box 1875,,Southern Pines,NC,28388,P2024,,2023-03-09,1000.00,,,011,C00504522,Hudson for Congress,,Hudson,Richard,,,,H,NC,09,,,,,,,,
SB23,C00177469,EB354118,,,COM,Huffman for Congress,,,,,,P.O. Box 664,,Petaluma,CA,94953,P2024,,2023-03-17,1000.00,,,011,C00536680,Huffman for Congress,,Huffman,Jared,,,,H,CA,02,,,,,,,,
SB23,C00177469,EB353537,,,COM,Interstate Natural Gas Association of America Political Action Committee,,,,,,25 Massachusetts Ave. NW,Suite 500N,Washington,DC,20001,,,2023-03-07,2500.00,,,011,C00116145,Interstate Natural Gas Association of America Political Action Committee,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB354103,,,COM,Jason Smith for Congress,,,,,,P.O. Box 1324,,Cape Girardeau,MO,63702,P2024,,2023-03-09,1000.00,,,011,C00541862,Jason Smith for Congress,,Smith,Jason,,,,H,MO,08,,,,,,,,
SB23,C00177469,EB354121,,,COM,Jeff Duncan for Congress,,,,,,P.O. Box 845,,Laurens,SC,29360,P2024,,2023-03-17,1000.00,,,011,C00460550,Jeff Duncan for Congress,,Duncan,Jeffrey D.,,,,H,SC,03,,,,,,,,
SB23,C00177469,EB354108,,,COM,Jim Costa for Congress,,,,,,"2037 W Bullard Avenue, #355",,Fresno,CA,93711,P2024,,2023-03-15,1000.00,,,011,C00391029,Jim Costa for Congress,,Costa,Jim,,,,H,CA,21,,,,,,,,
SB23,C00177469,EB354104,,,CCM,Kay Granger Campaign Fund,,,,,,"1701 River Run, Suite 308",,Fort Worth,TX,76107,P2024,,2023-03-09,1000.00,,,011,C00310532,Kay Granger Campaign Fund,,Granger,Kay,,,,H,TX,12,,,,,,,,
SB23,C00177469,EB353544,,,COM,Ken Calvert for Congress Committee,,,,,,P.O. Box 2438,,Corona,CA,92878,P2024,,2023-03-07,5000.00,,,011,C00257337,Ken Calvert for Congress Committee,,Calvert,Ken,,,,H,CA,41,,,,,,,,
SB23,C00177469,EB354088,,,COM,Kevin McCarthy for Congress,,,,,,P.O. Box 12667,,Bakersfield,CA,93389,P2024,,2023-03-09,5000.00,,,011,C00420935,Kevin McCarthy for Congress,,McCarthy,Kevin,,,,H,CA,23,,,,,,,,
SB23,C00177469,EB354113,,,COM,Lofgren for Congress,,,,,,"1346 The Alameda, Ste. 7-380",,San Jose,CA,95126,P2024,,2023-03-15,5000.00,,,011,C00289603,Lofgren for Congress,,Lofgren,Zoe,,,,H,CA,19,,,,,,,,
SB23,C00177469,EB354110,,,COM,Lou Correa for Congress,,,,,,"3230 Arena Blvd., Ste. 245-416",,Sacramento,CA,95834,P2024,,2023-03-15,1000.00,,,011,C00578302,Lou Correa for Congress,,Correa,Lou,,,,H,CA,46,,,,,,,,
SB23,C00177469,EB354089,,,COM,Majority Committee PAC - MC PAC,,,,,,P.O. Box 10134,,Bakersfield,CA,93389,,,2023-03-09,5000.00,,,011,C00428052,Majority Committee PAC - MC PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB354105,,,CCM,Mario Diaz-Balart for Congress,,,,,,"8724 SW 72nd St., #420",,Miami,FL,33173,P2024,,2023-03-09,2500.00,,,011,C00376087,Mario Diaz-Balart for Congress,,Diaz-Balart,Mario,,,,H,FL,25,,,,,,,,
SB23,C00177469,EB354090,,,COM,Matsui for Congress,,,,,,P.O. Box 1738,,Sacramento,CA,95812,P2024,,2023-03-09,4500.00,,,011,C00409219,Matsui for Congress,,Matsui,Doris,,,,H,CA,07,,,,,,,,
SB23,C00177469,EB353545,,,CCM,Michelle Steel for Congress,,,,,,"9070 Irvine Center Dr., Suite 150",,Irvine,CA,92618,P2024,,2023-03-07,5000.00,,,011,C00704981,Michelle Steel for Congress,,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00177469,EB354091,,,COM,Mike Thompson for Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,P2024,,2023-03-09,1500.00,,,011,C00326363,Mike Thompson for Congress,,Thompson,Mike,,,,H,CA,05,,,,,,,,
SB23,C00177469,EB353533,,,COM,New Democrat Coalition Action Fund,,,,,,233 Pennsylvania Ave. SE,,Washington,DC,20003,,,2023-03-07,5000.00,,,011,C00409730,New Democrat Coalition Action Fund,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB353534,,,COM,Nuclear Energy Institute Federal Political Action Committee,,,,,,"1201 F St. NW, Ste. 1100",,Washington,DC,20004,,,2023-03-07,5000.00,,,011,C00239848,Nuclear Energy Institute Federal Political Action Committee,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB354092,,,CCM,Pallone for Congress,,,,,,P.O. Box 3176,,Long Branch,NJ,07740,P2024,,2023-03-09,5000.00,,,011,C00226928,Pallone for Congress,,Pallone,Frank,,,,H,NJ,06,,,,,,,,
SB23,C00177469,EB354106,,,COM,Paul Tonko for Congress,,,,,,911 Central Avenue #221,,Albany,NY,12206,P2024,,2023-03-09,1000.00,,,011,C00450049,Paul Tonko for Congress,,Tonko,Paul,,,,H,NY,20,,,,,,,,
SB23,C00177469,EB353535,,,COM,PowerPAC of the Edison Electric Institute,,,,,,701 Pennsylvania Ave NW,,Washington,DC,20004,,,2023-03-07,5000.00,,,011,C00095869,PowerPAC of the Edison Electric Institute,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB353536,,,COM,Republican Governance Group/Tuesday Group PAC,,,,,,610 S. Boulevard,,Tampa,FL,33606,,,2023-03-07,5000.00,,,011,C00433060,Republican Governance Group/Tuesday Group PAC,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB353538,,,COM,Republican Mainstreet Partnership PAC,,,,,,410 First Street SE,Suite 200,Washington,DC,20003,,,2023-03-07,5000.00,,,011,C00165159,Republican Mainstreet Partnership PAC,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB354107,,,CCM,Rosen for Nevada,,,,,,P.O. Box 27195,,Las Vegas,NV,89126,P2024,,2023-03-09,1000.00,,,011,C00606939,Rosen for Nevada,,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00177469,EB354093,,,COM,SAC PAC,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,,,2023-03-09,5000.00,,,011,C00165548,SAC PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB354094,,,COM,SHORE PAC,,,,,,P.O. Box 3157,,Long Branch,NJ,07740,,,2023-03-09,5000.00,,,011,C00410308,SHORE PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB354112,,,CCM,Sinema for Arizona,,,,,,P.O. Box 7856,,Phoenix,AZ,85011,P2024,,2023-03-15,1000.00,,,011,C00508804,Sinema for Arizona,,Sinema,Krysten,,,,S,AZ,,,,,,,,,
SB23,C00177469,EB354119,,,COM,Texans for Henry Cuellar Congressional Committee,,,,,,"1519 Washington Street, Suite 200",,Laredo,TX,78040,P2024,,2023-03-17,1000.00,,,011,C00371302,Texans for Henry Cuellar Congressional Committee,,Cuellar,Henry,,,,H,TX,28,,,,,,,,
SB23,C00177469,EB354095,,,COM,Tony Cardenas for Congress,,,,,,122 C Street NW,Suite 360,Washington,DC,20001,P2024,,2023-03-09,2500.00,,,011,C00498873,Tony Cardenas for Congress,,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00177469,EB353539,,,COM,Value in Electing Women Political Action Committee,,,,,,"228 S. Washington St., Ste. 115",,Alexandria,VA,22314,,,2023-03-07,2500.00,,,011,C00327189,Value in Electing Women Political Action Committee,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB354096,,,COM,VIBE PAC (Victory by Investing Building and Empowering),,,,,,122 C Street NW,Suite 360,Washington,DC,20001,,,2023-03-09,5000.00,,,011,C00570101,VIBE PAC (Victory by Investing Building and Empowering),,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB354120,,,CCM,Westerman for Congress,,,,,,P.O. Box 21097,,Hot Springs,AR,71903,P2024,,2023-03-17,1000.00,,,011,C00548180,Westerman for Congress,,Westerman,Bruce,,,,H,AR,04,,,,,,,,
SB23,C00177469,EB353546,,,CCM,Young Kim for Congress,,,,,,P.O. Box 2186,,Fullerton,CA,92837,P2024,,2023-03-07,5000.00,,,011,C00665638,Young Kim for Congress,,Kim,Young,,,,H,CA,40,,,,,,,,
