form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016592,,,CCM,Marsha Blackburn For Senate,,,,,,410 1St St SE,Ste 310,Washington,DC,200031866,G2024,,2024-05-02,1500.00,0.00,,011,C00376939,,,Blackburn,Marsha,,,,S,TN,00,,,,,,,,
SB23,C00002972,500016589,,,CCM,MELANIE FOR NEW MEXICO,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2024-05-02,1000.00,0.00,,011,C00765099,,,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00002972,500016609,,,CCM,Menendez For Congress,,,,,,1 Park Row,Ste 5,Providence,RI,029031235,P2024,,2024-05-16,1500.00,0.00,,011,C00799767,,,Menendez,Robert,J.,,,H,NJ,08,,,,,,,,
SB23,C00002972,500016643,,,CCM,Michael Simpson For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2024-05-16,1000.00,0.00,,011,C00331397,,,SIMPSON,MICHAEL,,,,H,ID,02,,,,,,,,
SB23,C00002972,500016598,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 Irvine Center Dr,Ste 150,Irvine,CA,926184691,G2024,,2024-05-09,1500.00,0.00,,011,C00701102,,,Garcia,MICHAEL,,,,H,CA,25,,,,,,,,
SB23,C00002972,500016583,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO Box 33,,Ottumwa,IA,525010033,G2024,,2024-05-02,1500.00,0.00,,011,C00558825,,,Miller-Meeks,Mariannette,JANE,,,H,IA,02,,,,,,,,
SB23,C00002972,500016637,,,CCM,Nicole For New York,,,,,,PO Box 60487,,Staten Island,NY,103060487,P2024,,2024-05-16,1500.00,0.00,,011,C00694778,,,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00002972,500016639,,,CCM,Pallone For Congress,,,,,,495 Broadway,,Long Branch,NJ,077405901,G2024,,2024-05-16,2000.00,0.00,,011,C00226928,,,Pallone,Frank,,,,H,NJ,06,,,,,,,,
SB23,C00002972,500016608,,,CCM,Pascrell For Congress,,,,,,PO Box 100,,Teaneck,NJ,076660100,P2024,,2024-05-09,1000.00,0.00,,011,C00313510,,,PASCRELL,BILL,,,,H,NJ,09,,,,,,,,
SB23,C00002972,500016610,,,CCM,Paul Tonko For Congress,,,,,,10 E St SE,,Washington,DC,200032611,G2024,,2024-05-09,1000.00,0.00,,011,C00450049,,,TONKO,PAUL,,,,H,NY,20,,,,,,,,
SB23,C00002972,500016640,,,CCM,Pete Ricketts For Senate,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-05-16,1000.00,0.00,,011,C00832436,,,RICKETTS,PETE,,,,S,NE,00,,,,,,,,
SB23,C00002972,500016580,,,CCM,Richard Hudson For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,G2024,,2024-05-02,1000.00,0.00,,011,C00504522,,,HUDSON,RICHARD,,,,H,VA,08,,,,,,,,
SB23,C00002972,500016576,,,CCM,Rick Crawford For Congress,,,,,,700 Pennsylvania Ave SE,Ste 2023,Washington,DC,200032493,G2024,,2024-05-02,1000.00,0.00,,011,C00462374,,,CRAWFORD,RICK,,,,H,AR,01,,,,,,,,
SB23,C00002972,500016620,,,CCM,Russell Fry For Congress,,,,,,1110 Trinity Dr,,Alexandria,VA,223144722,P2024,,2024-05-09,1000.00,0.00,,011,C00786657,,,Fry,Russell,,,,H,SC,07,,,,,,,,
SB23,C00002972,500016588,,,CCM,Scholten For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2024-05-02,2500.00,0.00,,011,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00002972,500016605,,,CCM,Scholten For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2024-05-09,1000.00,0.00,,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00002972,500016687,,,CCM,Stand With Sanchez,,,,,,415 New Jersey Ave SE,Apt 1,Washington,DC,200034036,G2024,,2024-05-23,1500.00,0.00,,011,C00384057,,,SANCHEZ,LINDA,,,,H,DC,38,,,,,,,,
SB23,C00002972,500016621,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215-382,Las Vegas,NV,891481719,P2024,,2024-05-09,1000.00,0.00,,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00002972,500016690,,,CCM,Tammy Baldwin For Senate,,,,,,323 7Th St SE,,Washington,DC,200034307,G2024,,2024-05-23,4000.00,0.00,,011,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
SB23,C00002972,500016625,,,CCM,Team Lindsey Graham Inc,,,,,,1006 Pendleton St,,Alexandria,VA,223141837,G2026,,2024-05-15,1000.00,0.00,,011,C00458828,,,GRAHAM,LINDSEY,,,,S,SC,00,,,,,,,,
SB23,C00002972,500016582,,,CCM,Teresa For All,,,,,,PO Box 2675,,Santa Fe,NM,875042675,P2024,,2024-05-02,1000.00,0.00,,011,C00704049,,,Leger Fernandez,Teresa,,,,H,NM,03,,,,,,,,
SB23,C00002972,500016628,,,CCM,Texans For Jodey Arrington,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-05-16,1000.00,0.00,,011,C00588657,,,Arrington,Jodey,,,,H,TX,19,,,,,,,,
SB23,C00002972,500016581,,,CCM,Trent Kelly For Congress,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-05-02,1000.00,0.00,,011,C00573980,,,KELLY,TRENT,,,,H,VA,01,,,,,,,,
SB23,C00002972,500016603,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,701500730,P2024,,2024-05-09,1500.00,0.00,,011,C00763649,,,Carter,Troy,Sr.,,,H,LA,02,,,,,,,,
SB23,C00002972,500016614,,,CCM,Val Hoyle For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2024-05-09,2000.00,0.00,,,C00796144,,,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00002972,500016590,,,CCM,Van Orden For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2024-05-02,2500.00,0.00,,011,C00742007,,,Van Orden,Derrick,,,,H,WI,03,,,,,,,,
SB23,C00002972,500016686,,,CCM,Virgin Islanders For Stacy Plaskett,,,,,,PO Box 83142,,Gaithersburg,MD,208833142,G2024,,2024-05-23,1000.00,0.00,,011,C00528182,,,PLASKETT,STACEY,,,,H,DC,00,,,,,,,,
SB23,C00002972,500016633,,,CCM,Yvette Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,112250200,G2024,,2024-05-16,1000.00,0.00,,011,C00415331,,,CLARKE,YVETTE,,,,H,DC,09,,,,,,,,
