form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00423079,500345964,,,CCM,WILEY NICKEL FOR CONGRESS,,,,,,514 Daniels St,# 286,Raleigh,NC,276051317,P2024,,2023-09-18,1000.00,0.00,Contribution,011,C00763045,,,NICKEL,WILEY,,,,H,NC,13,,,,,,,,
SB23,C00423079,500358984,,,CCM,CISNEROS FOR CONGRESS,,,,,,PO Box 2502,,Covina,CA,917228502,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00850420,,,CISNEROS,GILBERT,,,,H,CA,31,,,,,,,,
SB23,C00423079,500355284,,,ORG,La Collina,,,,,,747 C St SE,,Washington,DC,200034432,P2024,,2023-09-28,316.36,0.00,Event catering,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,In-Kind
SB23,C00423079,500358965,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00423079,500345965,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2023-09-18,1000.00,0.00,Contribution,011,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00423079,500358975,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00423079,500358985,,,CCM,TONY VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boystown,NE,680100746,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00784371,,,VARGAS,ANTHONY 'TONY',,,,H,NE,02,,,,,,,,
SB23,C00423079,500355285,,,ORG,La Collina,,,,,,747 C St SE,,Washington,DC,200034432,P2024,,2023-09-28,316.36,0.00,Event catering,,C00266940,,,BISHOP,SANFORD,,,,H,GA,02,,,,,,,,In-Kind
SB23,C00423079,500358966,,,CCM,CHUY GARCIA FOR CONGRESS,,,,,,137 N 14Th Ave,,Melrose Park,IL,601603907,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00661777,,,GARCIA,JESUS,,,,H,IL,04,,,,,,,,
SB23,C00423079,500345966,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-09-18,1000.00,0.00,Contribution,011,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00423079,500355286,,,ORG,La Collina,,,,,,747 C St SE,,Washington,DC,200034432,P2024,,2023-09-28,316.36,0.00,Event catering,,C00397505,,,MOORE,GWEN,S,,,,WI,04,,,,,,,,In-Kind
SB23,C00423079,500345967,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-09-18,1000.00,0.00,Contribution,011,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00423079,500358977,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00423079,500355287,,,ORG,La Collina,,,,,,747 C St SE,,Washington,DC,200034432,C2024,Convention,2023-09-28,316.36,0.00,Event catering,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,In-Kind
SB23,C00423079,500358908,,,CCM,TERAN FOR CONGRESS,,,,,,PO Box 1041,,Glendale,AZ,853111041,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00836890,,,TERAN,RAQUEL,,,,H,AZ,03,,,,,,,,
SB23,C00423079,500345968,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-09-18,1000.00,0.00,Contribution,011,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00423079,500358978,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2023-12-15,1000.00,0.00,Contribution,011,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00423079,500355288,,,ORG,La Collina,,,,,,747 C St SE,,Washington,DC,200034432,P2024,,2023-09-28,316.36,0.00,Event catering,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,In-Kind
SB23,C00423079,500345959,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2024,,2023-09-18,1000.00,0.00,Contribution,011,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00423079,500345969,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 6270,,Brownsville,TX,785236270,P2024,,2023-09-18,2000.00,0.00,Contribution,011,C00592659,,,GONZALEZ,VICENTE,,,,H,TX,34,,,,,,,,
SB23,C00423079,500355279,,,ORG,La Collina,,,,,,747 C St SE,,Washington,DC,200034432,P2024,,2023-09-28,316.36,0.00,Event catering,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,In-Kind
