form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00776419,500071533,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-17,13.24,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500074046,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-25,25.65,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500071813,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-30,22.43,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500072207,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-08,76.33,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500072208,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-15,54.86,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500072605,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-22,46.58,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500072606,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-30,29.10,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500072607,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-31,0.60,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500072630,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-05,0.82,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500072994,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-12,42.15,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073051,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-20,52.45,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073178,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-26,85.10,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073179,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-30,25.70,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070936,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-01-26,85.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070937,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-02-23,85.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070938,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-03-24,85.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073971,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-04-26,85.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073972,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-05-26,70.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073973,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-06-26,85.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070933,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-01-11,1022.50,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070934,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-02-07,1259.50,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070935,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-03-06,809.50,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073965,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-04-06,1210.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073966,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-05-09,560.50,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073967,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-06-08,1060.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070939,,,ORG,NGPVAN Inc,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2023-02-03,229.63,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073974,,,ORG,NGPVAN Inc,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2023-05-12,229.63,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,14233072I,14233072,SA11AI,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-01-03,3000.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00776419,14233537I,14233537,SA11AI,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-02-06,3000.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00776419,14233538I,14233538,SA11AI,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-03-06,3000.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00776419,14662304I,14662304,SA11AI,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-04-03,3000.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00776419,14662305I,14662305,SA11AI,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-05-01,3000.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00776419,14662306I,14662306,SA11AI,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-06-05,3000.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00776419,500070930,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-01-09,2126.36,0.00,Fundraising Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070931,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-02-09,1667.38,0.00,Fundraising Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070932,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-03-09,1659.96,0.00,Fundraising Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073968,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-04-10,1590.00,0.00,Fundraising Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073969,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-05-08,1756.42,0.00,Fundraising Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500073970,,,ORG,The Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-06-08,1457.50,0.00,Fundraising Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776419,500070929,,,ORG,"Trister, Ross, Schadler & Gold, PLLC",,,,,,1666 Connecticut Ave NW,Ste 5,Washington,DC,200091039,,,2023-03-23,212.50,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
