form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00802389,500430560,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-24,1.25,2023-07-24,335.50,Email Services (via drawdown),,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430561,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-24,1.25,2023-07-24,127.25,Email Services (via drawdown),,,S,H2NC14019,NICKEL,WILEY,,,,H,13,NC,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430562,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-27,5.00,2023-07-27,220.01,Email Services (via drawdown),,,S,S8WA00194,CANTWELL,MARIA,,,,S,00,WA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430563,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,8.00,2023-08-03,363.92,Staff time and emails for online message (via drawdown),,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430564,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,8.00,2023-08-03,362.26,Staff time and emails for online message (via drawdown),,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,00,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430565,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,8.00,2023-08-03,365.40,Staff time and emails for online message (via drawdown),,,S,S8NV00156,ROSEN,JACKY,,,,S,00,NV,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430566,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,8.00,2023-08-03,372.69,Staff time and emails for online message (via drawdown),,,S,S6MT00162,TESTER,JON,,,,S,00,MT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430567,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,8.00,2023-08-03,396.72,Staff time and emails for online message (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430568,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,41.25,Email Services (via drawdown),,,S,H8CA10126,HARDER,JOSH,,,,H,09,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430569,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,129.24,Email Services (via drawdown),,,S,H8CA49058,LEVIN,MIKE,,,,H,49,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430570,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,109.57,Email Services (via drawdown),,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430571,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,54.58,Email Services (via drawdown),,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430572,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,148.50,Email Services (via drawdown),,,S,H8KS03155,DAVIDS,SHARICE,,,,H,03,KS,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430573,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,335.50,Email Services (via drawdown),,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430574,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,152.25,Email Services (via drawdown),,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430575,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,1.25,2023-08-09,83.75,Email Services (via drawdown),,,S,H2IL13153,BUDZINSKI,NIKKI,,,,H,13,IL,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430576,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,1.25,2023-08-21,74.25,Email Services (via drawdown),,,S,H8PA15229,WILD,SUSAN,,,,H,07,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430577,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,1.25,2023-08-21,221.25,Email Services (via drawdown),,,S,H2PA17079,CARTWRIGHT,MATT,,,,H,08,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430578,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,1.25,2023-08-21,96.24,Email Services (via drawdown),,,S,H2PA17103,DELUZIO,CHRISTOPHER,,,,H,17,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430579,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,1.25,2023-08-21,362.26,Email Services (via drawdown),,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,00,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430678,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-24,40.00,2023-08-24,286.25,Staff time and emails for online message (via drawdown),,,S,P80000722,BIDEN,JOSEPH R JR,,,,P,,,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430580,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-28,5.00,2023-08-28,330.00,Email Services (via drawdown),,,S,S2NM00088,HEINRICH,MARTIN TREVOR,,,,S,00,NM,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430581,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-06,13.33,2023-09-06,109.57,Staff time and emails for online message (via drawdown),,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430582,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-06,13.33,2023-09-06,54.58,Staff time and emails for online message (via drawdown),,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430583,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-06,13.34,2023-09-06,13.34,Staff time and emails for online message (via drawdown),,,S,H2AZ02311,ENGEL,KIRSTEN,,,,H,06,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430584,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,1.25,2023-09-13,363.92,Email Services (via drawdown),,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430585,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,1.25,2023-09-13,365.40,Email Services (via drawdown),,,S,S8NV00156,ROSEN,JACKY,,,,S,00,NV,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430586,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,1.25,2023-09-13,396.72,Email Services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430679,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,1.25,2023-09-13,286.25,email services (via drawdown),,,S,P80000722,BIDEN,JOSEPH R JR,,,,P,,,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430587,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-18,40.00,2023-09-18,94.99,Staff time and emails for online message (via drawdown),,,S,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,00,VA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430588,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-25,5.00,2023-09-25,219.99,Email Services (via drawdown),,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430589,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-02,40.00,2023-10-02,95.00,Staff time and emails for online message (via drawdown),,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430590,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-05,1.67,2023-10-05,55.01,Email Services (via drawdown),,,S,H0NM03102,LEGER,TERESA,,,,H,03,NM,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430591,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-05,1.67,2023-10-05,335.50,Email Services (via drawdown),,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430592,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-05,1.66,2023-10-05,129.24,Email Services (via drawdown),,,S,H8CA49058,LEVIN,MIKE,,,,H,49,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430593,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-12,5.00,2023-10-12,220.01,Email Services (via drawdown),,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430594,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-18,1.25,2023-10-18,96.26,Email Services (via drawdown),,,S,H4AZ01202,CHERNY,ANDREI,,,,H,01,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430595,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-18,1.25,2023-10-18,41.25,Email Services (via drawdown),,,S,H2IA02111,BOHANNAN,CHRISTINA,,,,H,01,IA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430596,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,O2024,Special General,2023-10-18,1.25,2023-10-18,1.25,Email Services (via drawdown),,,S,H4RI01265,AMO,GABRIEL,F,,,H,01,RI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430597,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-18,1.25,2023-10-18,41.25,Email Services (via drawdown),,,S,H2MT02092,TRANEL,MONICA,,,,H,01,MT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430598,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-20,1.67,2023-10-20,55.01,Email Services (via drawdown),,,S,H4CA12154,SIMON,LATEEFAH,,,,H,12,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430599,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-20,1.67,2023-10-20,55.00,Email Services (via drawdown),,,S,H4CA30149,FRIEDMAN,LAURA,,,,H,30,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430600,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-20,1.66,2023-10-20,109.99,Email Services (via drawdown),,,S,H2NE02132,VARGAS,ANTHONY 'TONY',,,,H,02,NE,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430601,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-31,5.00,2023-10-31,372.69,Email Services (via drawdown),,,S,S6MT00162,TESTER,JON,,,,S,00,MT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430602,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,1.00,2023-11-13,127.25,Email Services (via drawdown),,,S,H2NC14019,NICKEL,WILEY,,,,H,13,NC,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430603,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,1.00,2023-11-13,33.00,Email Services (via drawdown),,,S,H8NC13067,MANNING,KATHY,,,,H,06,NC,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430604,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,1.00,2023-11-13,83.25,Email Services (via drawdown),,,S,H8CT05245,HAYES,JAHANA,,,,H,05,CT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430605,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,1.00,2023-11-13,74.25,Email Services (via drawdown),,,S,H0IN01150,MRVAN,FRANK J,,,,H,01,IN,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430606,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,1.00,2023-11-13,121.00,Email Services (via drawdown),,,S,H2OH09031,KAPTUR,MARCY,M.C.,,,H,09,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430607,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-20,5.00,2023-11-20,335.50,Email Services (via drawdown),,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430608,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-27,1.67,2023-11-27,372.69,Email Services (via drawdown),,,S,S6MT00162,TESTER,JON,,,,S,00,MT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430609,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-27,1.67,2023-11-27,365.40,Email Services (via drawdown),,,S,S8NV00156,ROSEN,JACKY,,,,S,00,NV,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430610,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-27,1.66,2023-11-27,396.72,Email Services (via drawdown),,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430611,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-28,1.67,2023-11-28,220.01,Email Services (via drawdown),,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430612,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-28,1.67,2023-11-28,95.00,Email Services (via drawdown),,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430613,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-28,1.66,2023-11-28,219.99,Email Services (via drawdown),,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430614,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-12-11,1.67,2023-12-11,96.26,Email Services (via drawdown),,,S,H4AZ01202,CHERNY,ANDREI,,,,H,01,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430615,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-12-11,1.67,2023-12-11,109.99,Email Services (via drawdown),,,S,H2NE02132,VARGAS,ANTHONY 'TONY',,,,H,02,NE,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430616,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-12-11,1.66,2023-12-11,109.57,Email Services (via drawdown),,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430617,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-12-19,40.00,2023-12-19,235.35,Staff time and emails for online message (via drawdown),,,S,H2OH13264,SYKES,EMILIA,,,,H,13,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430618,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-12-27,2.50,2023-12-27,148.83,Email Services (via drawdown),,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430619,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-12-27,2.50,2023-12-27,221.25,Email Services (via drawdown),,,S,H2PA17079,CARTWRIGHT,MATT,,,,H,08,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430895,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-10,160.00,2023-07-19,165.00,Email Messaging,,,S,S4DE00060,Blunt Rochester,Lisa,,,,S,00,DE,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430896,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-17,53.34,2023-07-19,235.35,Email Messaging,,,S,H2OH13264,SYKES,EMILIA,,,,H,13,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430897,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-17,53.33,2023-07-19,121.00,Email Messaging,,,S,H2OH09031,KAPTUR,MARCY,M.C.,,,H,09,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430898,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-17,53.33,2023-07-19,87.99,Email Messaging,,,S,H2OH01194,LANDSMAN,GREG,,,,H,01,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430899,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-20,53.34,2023-07-19,96.26,Email Messaging,,,S,H0MI03316,SCHOLTEN,HILLARY,,,,H,03,MI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430900,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-20,53.33,2023-07-19,221.25,Email Messaging,,,S,H2PA17079,CARTWRIGHT,MATT,,,,H,08,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430901,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-20,53.33,2023-07-19,96.24,Email Messaging,,,S,H2PA17103,DELUZIO,CHRISTOPHER,,,,H,17,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430902,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-24,40.00,2023-07-19,74.25,Email Messaging,,,S,H0IN01150,MRVAN,FRANK J,,,,H,01,IN,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430903,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-24,40.00,2023-07-19,74.25,Email Messaging,,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430904,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-24,40.00,2023-07-19,335.50,Email Messaging,,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430905,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-24,40.00,2023-07-19,127.25,Email Messaging,,,S,H2NC14019,NICKEL,WILEY,,,,H,13,NC,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430906,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-07-27,160.00,2023-07-19,220.01,Email Messaging,,,S,S8WA00194,CANTWELL,MARIA,,,,S,00,WA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430907,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,41.25,Email Messaging,,,S,H8CA10126,HARDER,JOSH,,,,H,09,CA,Sonekan,Titi,,,,2024-01-31,
