form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00669259,500199931,,,ORG,Cardenas Strategy Group,,,,,,451 Prospect Cir,,South Pasadena,CA,910301749,,,2024-10-22,75000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199441,,,ORG,LeAdvisory Partners LLC,,,,,,871 N La Salle Dr,Unit 3,Chicago,IL,606103256,,,2024-10-18,6250.00,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197741,,,ORG,Breakthrough Campaigns,,,,,,501 Santa Monica Blvd,Ste 600,Santa Monica,CA,904012485,,,2024-11-19,49000.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197781,,,ORG,Murphy Glen LLC,,,,,,640 Q St NW,,Washington,DC,200013405,,,2024-11-25,10000.00,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199891,,,ORG,Conexion Political LLC,,,,,,209 Peninsula Dr,,Moneta,VA,241212120,,,2024-10-25,62000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199422,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-17,1446.53,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199432,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,1170.25,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199932,,,ORG,Cardenas Strategy Group,,,,,,451 Prospect Cir,,South Pasadena,CA,910301749,,,2024-11-19,71000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199442,,,ORG,Murphy Glen LLC,,,,,,640 Q St NW,,Washington,DC,200013405,,,2024-11-25,10000.00,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199942,,,ORG,Waterwalk Entertainment,,,,,,1299 Ocean Ave,Ste 333,Santa Monica,CA,904011057,,,2024-10-18,49600.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197742,,,ORG,Breakthrough Campaigns,,,,,,501 Santa Monica Blvd,Ste 600,Santa Monica,CA,904012485,,,2024-11-19,48000.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500195662,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-23,1198.68,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197782,,,ORG,New Deal Strategies LLC,,,,,,16 Court St,Fl 34,Brooklyn,NY,112411013,,,2024-11-19,27463.33,0.00,Non-Contribution Account: Political Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199892,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,,,2024-10-29,104262.26,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199903,,,ORG,"PFB Media, LLC",,,,,,505 Court St,Apt 1H,Brooklyn,NY,112313947,,,2024-11-19,379950.88,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199423,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-17,12.25,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199433,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,45.00,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199933,,,ORG,Grunwald Communications,,,,,,1306 30th St NW,,Washington,DC,200073343,,,2024-11-19,48517.49,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197743,,,ORG,Breakthrough Campaigns,,,,,,501 Santa Monica Blvd,Ste 600,Santa Monica,CA,904012485,,,2024-11-19,62400.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500195663,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-30,5509.09,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197783,,,ORG,RG Strategies LLC,,,,,,2020 Creekside Rd,,Santa Barbara,CA,931082273,,,2024-11-19,133800.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199893,,,ORG,GCJ Research,,,,,,3458 Kenneth Dr,,Palo Alto,CA,943034218,,,2024-10-30,2568500.78,0.00,Non-Contribution Account: Media Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199904,,,ORG,"PFB Media, LLC",,,,,,505 Court St,Apt 1H,Brooklyn,NY,112313947,,,2024-10-22,116155.14,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199934,,,ORG,Kenny Mayne Advertising LLC,,,,,,11130 NE 33rd Pl,Ste 102,Bellevue,WA,980041466,,,2024-10-23,50000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197744,,,ORG,Breakthrough Campaigns,,,,,,501 Santa Monica Blvd,Ste 600,Santa Monica,CA,904012485,,,2024-11-19,25000.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199944,,,ORG,SKDKnickerbocker,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,,,2024-11-19,526886.23,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500195664,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-05,3068.38,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197784,,,ORG,United Strategies LLC,,,,,,555 Park St,Ste 317,Saint Paul,MN,551034403,,,2024-11-19,11875.01,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199894,,,IND,,Maryonovich,Jillian,Michael,,,440 15th St,Apt 1RF,Brooklyn,NY,112155786,,,2024-10-17,8000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199494,,,ORG,"American Experiments, LLC",,,,,,25550 SW 152nd Ave,,Homestead,FL,330325216,,,2024-11-19,18950.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500200005,,,ORG,Future Forward USA Action,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-10-31,1855592.15,0.00,Non-Contribution Account In-Kind: Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199905,,,ORG,Putnam Partners,,,,,,1100 Vermont Ave NW,Ste 1200,Washington,DC,200056334,,,2024-10-22,3388.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199425,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-21,4089.04,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199435,,,ORG,"BSG Partners, LLC",,,,,,175 Greenwich St 3 World Trade Ctr,,New York,NY,10007,,,2024-10-21,62250.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199935,,,ORG,Ralston Lapp Media LLC,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,,,2024-10-22,47200.27,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197745,,,ORG,David Binder Research,,,,,,44 Page St,Ste 404,San Francisco,CA,941025975,,,2024-11-19,150000.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500202755,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,,,2024-11-18,168243.25,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500196575,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-13,3.95,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199495,,,ORG,Apollo Messaging Team LLC,,,,,,7198 Neills Branch Dr,,College Grove,TN,370461491,,,2024-10-22,30000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199895,,,ORG,Left Hook Strategy,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,,,2024-10-18,46000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199906,,,ORG,Putnam Partners,,,,,,1100 Vermont Ave NW,Ste 1200,Washington,DC,200056334,,,2024-11-19,42255.81,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197616,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-13,0.68,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199436,,,ORG,BSP Research,,,,,,5803 Lubao Ave,,Woodland Hills,CA,913675610,,,2024-10-22,51000.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199936,,,ORG,Ralston Lapp Media LLC,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,,,2024-11-19,100331.14,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500202746,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,,,2024-11-01,-976328.00,0.00,Non-Contribution Account: Media Buy and Ad Servicing,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB29,C00669259,500197746,,,ORG,"NGP VAN, Inc.",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-11-19,364.62,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199946,,,ORG,Three Point Media,,,,,,290 Broadway,Ste 210,Methuen,MA,018446827,,,2024-11-19,191111.23,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500202756,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-10-22,-9770125.66,0.00,Non-Contribution Account: Media Buy and Ad Servicing,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197786,,,ORG,Give Wise,,,,,,410 Soda Creek Rd,,Idaho Springs,CO,804529502,,,2024-11-21,6250.00,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500202786,,,ORG,Comcast Cable Communications Management LLC,,,,,,13431 Collection Center Dr,,Chicago,IL,606930001,,,2024-11-02,-60.00,0.00,Non-Contribution Account: Ad Shipping,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500195786,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-06,6.93,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199896,,,ORG,MVAR Media LLC,,,,,,1421 Prince St,Ste 320,Alexandria,VA,223142805,,,2024-11-19,196685.71,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199907,,,ORG,Rising Tide Interactive,,,,,,529 14th St NW,,Washington,DC,200451000,,,2024-11-19,23412.22,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199927,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,,,2024-10-18,521558.02,0.00,Non-Contribution Account: Media Buy and Ad Servicing,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199437,,,ORG,"CVC Group, Inc.",,,,,,11 E 44th St,Fl 3,New York,NY,100173608,,,2024-11-19,62028.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199937,,,ORG,Technicolor Political,,,,,,11013 S Longwood Dr,,Chicago,IL,606434011,,,2024-11-19,21608.50,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199947,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-11-20,6653.52,0.00,Non-Contribution Account: Media Buy and Ad Servicing,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500197787,,,ORG,LeAdvisory Partners LLC,,,,,,871 N La Salle Dr,Unit 3,Chicago,IL,606103256,,,2024-11-21,6295.38,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199897,,,ORG,MVAR Media LLC,,,,,,1421 Prince St,Ste 320,Alexandria,VA,223142805,,,2024-10-22,104182.53,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199908,,,ORG,Solidarity Strategies,,,,,,PO Box 15260,,Washington,DC,200030260,,,2024-10-18,52540.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500196318,,,ORG,Playhouse LLC,,,,,,2401 Pennsylvania Ave NW,,Washington,DC,200371730,,,2024-11-12,15000.00,0.00,Non-Contribution Account: Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500200418,,,PAC,Voters of These 50 States of America,,,,,,2261 Market St,Ste 86049,San Francisco,CA,941141612,,,2024-10-17,3679.10,0.00,Non-Contribution Account: Ad Production,,C00885947,Voters of These 50 States of America,,,,,,,,,,,,,,,,X,* In-Kind Contribution Made
SB29,C00669259,500193918,,,IND,,Harris,Angelique,,,,7209 Flower Tuft Ct,,Springfield,VA,221531508,,,2024-10-28,12500.00,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199438,,,ORG,GBAO,,,,,,1701 K St NW,,Washington,DC,200061503,,,2024-10-21,150070.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199938,,,ORG,Wavelength Strategy,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-11-19,6000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199948,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,,,2024-10-25,7500.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500195668,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-21,0.99,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500195788,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-06,7.90,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199498,,,ORG,"Operativo, LLC",,,,,,254 Chapman Rd,Ste # 208,Newark,DE,197025422,,,2024-10-18,100000.00,0.00,Non-Contribution Account: Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199898,,,ORG,Pacific Campaign House,,,,,,401 Harrison St,Apt 17G,San Francisco,CA,941052790,,,2024-11-18,15000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199909,,,ORG,The Hooligans Agency,,,,,,5600 Namakagan Rd,,Bethesda,MD,208161925,,,2024-11-19,40929.68,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500193919,,,ORG,KLP Consulting LLC,,,,,,1840 California St NW,,Washington,DC,200091822,,,2024-10-28,15584.41,0.00,Non-Contribution Account: Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199929,,,ORG,ABC Multicultural Studios LLC,,,,,,251 Park Ave S,Fl 8,New York,NY,100107302,,,2024-11-19,167000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199439,,,ORG,GBAO,,,,,,1701 K St NW,,Washington,DC,200061503,,,2024-10-21,9277.66,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199939,,,ORG,Intersection Agency LLC,,,,,,9840 Willows Rd NE,Ste 200,Redmond,WA,980521010,,,2024-11-19,40000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199949,,,ORG,Open Labs LLC,,,,,,1800 M St NW,# 33127,Washington,DC,200365802,,,2024-11-04,747487.00,0.00,Non-Contribution Account: Research and Survey Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500195669,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-30,988.49,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500199499,,,ORG,RG Strategies LLC,,,,,,2020 Creekside Rd,,Santa Barbara,CA,931082273,,,2024-10-22,107000.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
