form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00413948,SB21B.12463.3,SB21B.12463,SB21B,ORG,Estiatorio Milos,,,,,,125 W 55th Street,,New York,NY,10019,,,2024-12-07,3573.89,,Event Expense: Food & Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12463.4,SB21B.12463,SB21B,ORG,InterContinental Barclay Hotel,,,,,,111 East 48th Street,,New York,NY,10017,,,2024-12-08,161.66,,Event Expense: Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12463.5,SB21B.12463,SB21B,ORG,InterContinental Barclay Hotel,,,,,,111 East 48th Street,,New York,NY,10017,,,2024-12-08,103.26,,Event Expense: Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12463.6,SB21B.12463,SB21B,ORG,InterContinental Barclay Hotel,,,,,,111 East 48th Street,,New York,NY,10017,,,2024-12-08,103.26,,Event Expense: Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12463.7,SB21B.12463,SB21B,ORG,InterContinental Barclay Hotel,,,,,,111 East 48th Street,,New York,NY,10017,,,2024-12-08,197.80,,Event Expense: Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12463.8,SB21B.12463,SB21B,ORG,Lotte New York Palace,,,,,,455 Madison Ave,,New York,NY,10022,,,2024-12-08,1542.34,,Event Expense: Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12463.9,SB21B.12463,SB21B,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2024-10-18,-98.92,,Vendor Rebate,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12420,,,ORG,Amtrak,,,,,,50 Massachusetts Ave NE,,Washington,DC,20002,,,2024-12-02,692.00,,Transportation,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12421,,,ORG,Amtrak,,,,,,50 Massachusetts Ave NE,,Washington,DC,20002,,,2024-12-02,638.00,,Transportation,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12424,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2024-11-29,40.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12425,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2024-12-02,40.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12444,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2024-12-06,100.90,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12445,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2024-12-10,60.90,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12477,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2024-12-12,20.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12513,,,CAN,,BOOZMAN,SEN. JOHN,,,,PO BOX 671,,ROGERS,AR,72757,,,2024-12-28,48.72,,Reimbursement:See Memos,,,,S0AR00150,,,,,,S,AR,00,,,,,,,,
SB21B,C00413948,SB21B.12513.0,SB21B.12513,SB21B,ORG,Amtrak,,,,,,50 Massachusetts Ave NE,,Washington,DC,20002,,,2024-12-08,24.00,,Food & Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00413948,SB21B.12423,,,ORG,CMDI,,,,,,"1593 Spring Hill Rd, Suite 400",,Tysons Corner,VA,22182,,,2024-12-03,250.00,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12461,,,ORG,Koch & Hoos LLC,,,,,,"901 N Washington St, Ste 700",,Alexandria,VA,22314,,,2024-12-11,1759.95,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12406,,,ORG,Rizzo Dukes Group LLC,,,,,,8079 Cannonball Ridge Lane,,Warrenton,VA,20186,,,2024-12-02,15550.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12452,,,ORG,Uber,,,,,,1455 Market St,4th Fl,San Francisco,CA,94103,,,2024-12-09,25.44,,Transportation,,,,,,,,,,,,,,,,,,,,
SB21B,C00413948,SB21B.12455,,,ORG,Uber,,,,,,1455 Market St,4th Fl,San Francisco,CA,94103,,,2024-12-09,50.13,,Transportation,,,,,,,,,,,,,,,,,,,,
