form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00487470,SB21B.7299,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-05-22,-57.44,,pull from advance for I.E. Line 24,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.7300,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-05-22,-377.17,,pull from advance for I.E. Line 24,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.7340,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-05-22,-180.98,,pull from advance for I.E. Line 24,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.7359,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-05-22,-192.63,,pull from advance for non federal disclosure Line 29,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.7344,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-05-29,-316.99,,pull from advance for I.E. Line 24,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8478,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-05-31,38165.86,,"pull from advance, Line 21, for administrative, fundraising and compliance support",,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8479,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-05-31,-38165.86,,pull from advance for operating expenditure Line 21,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8430,,,ORG,DONOR BUREAU,,,,,,1900 Reston Metro Plaza,,Reston,VA,20190,,,2024-05-13,4661.06,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8431,,,ORG,DONOR BUREAU,,,,,,1900 Reston Metro Plaza,,Reston,VA,20190,,,2024-05-20,434.58,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8432,,,ORG,DONOR BUREAU,,,,,,1900 Reston Metro Plaza,,Reston,VA,20190,,,2024-05-27,116.10,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8457,,,ORG,"FatLab, LLC",,,,,,1732 11ST AVE,#24150,NEW YORK,NY,10128,,,2024-05-30,390.00,,website maintenance,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8447,,,ORG,FRONTLINE STRATEGIES,,,,,,108 South Washington St.,2nd floor,Alexandria,VA,22314,,,2024-05-27,21.50,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8443,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-05-06,715.56,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8458,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-05-07,500.00,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8448,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-05-13,312.23,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8449,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-05-20,219.36,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8450,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-05-27,74.76,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8460,,,ORG,Jessica Arreguin,,,,,,209 E. Johnston Ave.,,Kingsville,TX,78363,,,2024-05-13,650.00,,website maintenance,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8421,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-05-03,19.67,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8422,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-05-10,7.05,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8423,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-05-17,12.12,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8424,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-05-24,229.52,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8425,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-05-31,16.08,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8464,,,ORG,"The Trade Desk, Inc.",,,,,,42 N Chestnut St.,,Ventura,CA,93001,,,2024-05-23,1459.98,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8445,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-05-06,127.09,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8446,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-05-06,912.80,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8451,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-05-13,18.06,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8452,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-05-13,1164.00,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8455,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-05-13,84.00,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8453,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-05-20,176.00,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8454,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-05-27,140.00,,donation processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8426,,,ORG,Truist Merchant Services,,,,,,PO Box 2394,,Omaha,NE,68103,,,2024-05-10,54.90,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8466,,,ORG,WHEELS UP PARTNERS LLC,,,,,,601 W 26th ST,,New York,NY,10001,,,2024-05-29,42576.13,,air transportation,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8467,,,ORG,"Wiley Rein, LLC",,,,,,"2050 M ST., NW",,Washington,DC,20036,,,2024-05-28,18523.38,,legal fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8434,,,COM,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-05-06,454.94,,donation processing fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8435,,,COM,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-05-13,394.57,,donation processing fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8436,,,COM,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-05-20,140.72,,donation processing fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8437,,,COM,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-05-27,18.90,,donation processing fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.8438,,,COM,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-05-27,203.45,,donation processing fees,,C00694323,,,,,,,,,,,,,,,,,,
