form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00837021,500070740,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-20,2.18,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Rosen, Caraveo, Sorensen, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500070744,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-20,10.30,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Vargas, Whitesides, Williams, & 314 Action Impact Slate"
SB21B,C00837021,500070749,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-20,4.50,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
SB21B,C00837021,500070755,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-20,96.15,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Conaway, Dexter, Morrison, & 314 Action Impact Slate"
SB21B,C00837021,500070759,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-20,0.40,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,Attributed to JF between Whitesides & 314 Action Impact Slate
SB21B,C00837021,500070762,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-20,0.72,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,Attributed to JF between Williams & 314 Action Impact Slate
SB21B,C00837021,500070745,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-26,0.80,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Vargas, Whitesides, Williams, & 314 Action Impact Slate"
SB21B,C00837021,500070750,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-26,9.31,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
SB21B,C00837021,500070756,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-26,88.87,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Conaway, Dexter, Morrison, & 314 Action Impact Slate"
SB21B,C00837021,500070760,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-26,0.40,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,Attributed to JF between Whitesides & 314 Action Impact Slate
SB21B,C00837021,500070738,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,0.20,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00837021,500070741,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,0.20,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Rosen, Caraveo, Sorensen, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500070746,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,0.99,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Vargas, Whitesides, Williams, & 314 Action Impact Slate"
SB21B,C00837021,500070751,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,0.20,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
SB21B,C00837021,500070757,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,26.02,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Conaway, Dexter, Morrison, & 314 Action Impact Slate"
SB21B,C00837021,500070763,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,0.40,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,Attributed to JF between Williams & 314 Action Impact Slate
SB21B,C00837021,500070764,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-02-27,60.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00837021,500070765,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-02-27,75.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Rosen, Caraveo, Sorensen, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500070766,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-02-27,170.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Vargas, Whitesides, Williams, & 314 Action Impact Slate"
SB21B,C00837021,500070767,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-02-27,80.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
SB21B,C00837021,500070768,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-02-27,60.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Attributed to JF between Whitesides & 314 Action Impact Slate
SB21B,C00837021,500070769,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-02-27,45.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Attributed to JF between Williams & 314 Action Impact Slate
SB21B,C00837021,500070770,,,CCM,DR. BRIAN WILLIAMS FOR CONGRESS,,,,,,PO Box 180725,,Dallas,TX,752180725,P2024,,2024-02-29,3178.99,0.00,Joint Fundraising Proceeds,,C00840520,,,WILLIAMS,BRIAN,DR.,,,H,TX,32,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
SB21B,C00837021,500070771,,,CCM,GOROFF FOR CONGRESS,,,,,,PO Box 215,,East Setauket,NY,117330215,P2024,,2024-02-29,3178.99,0.00,Joint Fundraising Proceeds,,C00852434,,,GOROFF,NANCY,,,,H,NY,01,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
SB21B,C00837021,500070772,,,CCM,Lauren Underwood For Congress,,,,,,2758 US Highway 34,,Oswego,IL,605438301,P2024,,2024-02-29,3178.99,0.00,Joint Fundraising Proceeds,,C00652719,,,Underwood,Lauren,A.,,,H,IL,14,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
SB21B,C00837021,500070773,,,ORG,RWT Production,,,,,,8932 Orange Hunt Ln,,Annandale,VA,220034125,,,2024-02-09,6382.50,0.00,Postage,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Schrier, Conaway, Dexter, Morrison, & 314 Action Impact Slate"
SB21B,C00837021,500070774,,,CCM,Tony Vargas For Congress,,,,,,PO Box 746,,Boys Town,NE,680100746,P2024,,2024-02-29,3178.99,0.00,Joint Fundraising Proceeds,,C00784371,,,Vargas,Anthony,,,,H,NE,02,,,,,,,,"Attributed to JF between Underwood, Vargas, Williams, Goroff, & 314 Action Impact Slate"
