form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00003251,B888106,,,CCM,Julie Johnson for Congress,,,,,,PO BOX 802765,,Dallas,TX,75380,G2024,,2024-10-16,4000.00,,Contribution,011,C00843003,,H4TX32089,Johnson,Julie,,,,H,TX,32,,,,,,,,
SB23,C00003251,B888151,,,CCM,Lori Trahan for Congress Committee,,,,,,P.O. Box 1161,,Lowell,MA,01853,G2024,,2024-10-16,3000.00,,Contribution,011,C00655647,,H8MA03106,Trahan,Lori,,,,H,MA,03,,,,,,,,
SB23,C00003251,B888150,,,CCM,Maggie for Congress,,,,,,131 Daniel Webster Hwy #949,,Nashua,NH,03060,G2024,,2024-10-16,3000.00,,Contribution,011,C00878454,,H4NH02399,Goodlander,Maggie,,,,H,NH,02,,,,,,,,
SB23,C00003251,B888105,,,CCM,McClellan for Congress,,,,,,PO Box 818,,Richmond,VA,23218,G2024,,2024-10-16,2000.00,,Contribution,011,C00829812,,H4VA04066,McClellan,Jennifer,,,,H,VA,04,,,,,,,,
SB23,C00003251,B888110,,,CCM,Nellie Pou for Congress,,,,,,PO Box 2696,,Paterson,NJ,07509,G2024,,2024-10-16,5000.00,,Contribution,011,C00887547,,H4NJ09194,POU,NELIDA,,,,H,NJ,09,,,,,,,,
SB23,C00003251,B888111,,,CCM,Osborn for Senate,,,,,,8542 S. 160th Ave.,,Omaha,NE,68136,G2024,,2024-10-16,5000.00,,Contribution,011,C00850677,,S4NE00207,Osborn,Dan,,,,S,NE, ,,,,,,,,
SB23,C00003251,B888102,,,CCM,Pallone for Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,G2024,,2024-10-16,5000.00,,Contribution,011,C00226928,,H8NJ03073,Pallone,Frank,,,Jr.,H,NJ,06,,,,,,,,
SB23,C00003251,B888103,,,PAC,Spike PAC,,,,,,PO Box 9536,,Lowell,MA,01853,O2024,Not Applicable,2024-10-16,3000.00,,Contribution,011,C00787317,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888107,,,CCM,Sylvia Garcia for Congress,,,,,,PO Box 8530,,Houston,TX,77249,G2024,,2024-10-16,2000.00,,Contribution,011,C00660555,,H8TX29052,Garcia,Sylvia,,,,H,TX,29,,,,,,,,
SB23,C00003251,B888104,,,CCM,Vindman for Congress,,,,,,4222 Fortuna Center Plaza Ste. 664,,Dumfries,VA,22025,G2024,,2024-10-16,5000.00,,Contribution,011,C00856955,,H4VA07234,Vindman,Yevgeny (Eugene),,,,H,VA,07,,,,,,,,
SB23,C00003251,B888140,,,CCM,Warren for Senate Inc.,,,,,,124 Washington Street,,Foxboro,MA,02035,G2024,,2024-10-16,5000.00,,Contribution,011,C00500843,,S2MA00170,Warren,Elizabeth,,,,S,MA, ,,,,,,,,
