form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00609388,500682739,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-04,125000.00,2024-10-03,900750.00,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500683856,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-09,212500.00,2024-10-09,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500683857,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-09,212500.00,2024-10-09,412000.00,Canvassing,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500683858,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-09,637500.00,2024-10-09,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500683859,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-09,637500.00,2024-10-09,905625.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500683860,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-09,637500.00,2024-10-09,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500683861,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-09,637500.00,2024-10-09,900750.00,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500683863,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-09,500000.00,2024-10-09,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687512,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-15,125000.00,2024-10-15,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687516,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-15,125000.00,2024-10-15,412000.00,Canvassing,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687517,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-15,125000.00,2024-10-15,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687518,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-15,125000.00,2024-10-15,905625.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687522,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-15,125000.00,2024-10-15,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687524,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-15,125000.00,2024-10-15,900750.00,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687533,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-15,125000.00,2024-10-15,12725997.10,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500686535,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-12,285570.00,2024-10-10,12725997.10,Media Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687737,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-16,114430.00,2024-10-10,12725997.10,Media Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500686551,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-12,25650.72,2024-10-12,12725997.10,Media Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687738,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-16,4525.00,,12725997.10,Media Production - Estimate,,,O,P80001571,Trump,Donald,J.,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,X,*
SE,C00609388,500682732,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-04,12000.00,2024-10-04,12725997.10,Printing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500682733,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-04,12000.00,2024-10-04,412000.00,Printing,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500682736,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-04,16875.00,2024-10-04,12725997.10,Printing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500682737,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-04,16875.00,2024-10-04,905625.00,Printing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500682740,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-04,12000.00,2024-10-04,12725997.10,Printing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500682741,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-04,12000.00,2024-10-04,900750.00,Printing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687679,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-16,457095.98,2024-10-10,12725997.10,Direct Mail,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
SE,C00609388,500687513,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-15,8500.00,2024-10-15,12725997.10,Printing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-10-24,
