form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00480228,SB21B.I17510,SB21B.I17411,SB21B,ORG,"DELTA AIR LINE, INC",,,,,,1030 DELTA BOULEVARD,SUITE 305,ATLANTA,GA,303541989,,,2024-06-28,55.45,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I17515,SB21B.I17411,SB21B,ORG,"DELTA AIR LINE, INC",,,,,,1030 DELTA BOULEVARD,SUITE 305,ATLANTA,GA,303541989,,,2024-06-13,-79.99,,AIRFARE REFUND,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I17516,SB21B.I17411,SB21B,ORG,"DELTA AIR LINE, INC",,,,,,1030 DELTA BOULEVARD,SUITE 305,ATLANTA,GA,303541989,,,2024-06-09,388.97,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I17517,SB21B.I17411,SB21B,ORG,LINKEDIN,,,,,,2029 STIERLIN COURT,STE. 200,MOUNTAIN VIEW,CA,94043,,,2024-06-09,445.20,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I17522,SB21B.I17411,SB21B,ORG,LSU ATHLETICS,,,,,,27 NORTH STADIUM DRIVE,,BATON ROUGE,LA,70802,,,2024-06-01,250.00,,EVENT TICKETS,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I17442,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,701135431,,,2024-07-15,200.30,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17454,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,701135431,,,2024-07-23,40.30,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17376,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,221822245,,,2024-07-01,250.00,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17457,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,221822245,,,2024-07-30,250.00,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17445,,,ORG,FIELDSTONE STRATEGIES. LLC,,,,,,2024 MORROW AVENUE,,WACO,TX,76707,,,2024-07-17,2200.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17452,,,ORG,FIRST HORIZON,,,,,,P.O. BOX 84,,MEMPHIS,TN,38101,,,2024-07-19,273.39,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17381,,,ORG,LES WILLIAMSON LLC,,,,,,1305 W 11TH ST,#213,HOUSTON,TX,77008,,,2024-07-02,2390.59,,COMPLIANCE CONSULTING/VENUE RENTAL,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17382,,,ORG,THE TOWNSEND GROUP,,,,,,2308 MOUNT VERNON AVENUE,#707,ALEXANDRIA,VA,223011837,,,2024-07-02,9758.86,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00480228,SB21B.I17410,,,ORG,THE WASHINGTON MARDI GRAS CORP.,,,,,,2644 SOUTH SHERWOOD FOREST BOULEVA,STE 101,BATON ROUGE,LA,70816,,,2024-07-05,850.00,,EVENT FEE,001,,,,,,,,,,,,  ,,,,,,,
