form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00257246,SB23.5406,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,C2024,Convention,2023-04-27,2500.00,,2024 Convention,011,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00257246,SB23.5375,,,COM,HISPANIC LEADERSHIP TRUST,,,,,,1005 CONGRESS AVE,STE 400,AUSTIN,TX,78701,,,2023-03-20,5000.00,,2023 Contribution,011,C00809970,,,,,,,,,,,,,,,,,,
SB23,C00257246,SB23.5386,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-03-20,2000.00,,2024 Primary,011,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,SMITH,JASON T,,,,H,MO,08,,,,,,,,
SB23,C00257246,SB23.5408,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-05-11,3000.00,,2024 Primary,011,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,SMITH,JASON T,,,,H,MO,08,,,,,,,,
SB23,C00257246,SB23.5414,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W BULLARD AVE,# 355,FRESNO,CA,93711,P2024,,2023-06-05,2500.00,,2024 Primary,011,C00391029,JIM COSTA FOR CONGRESS,H4CA20082,COSTA,JIM,,,,H,CA,16,,,,,,,,
SB23,C00257246,SB23.5416,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,P2024,,2023-06-05,1000.00,,2024 Primary,011,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,18,,,,,,,,
SB23,C00257246,SB23.5425,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,P2024,,2023-06-19,500.00,,2024 Primary,011,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,18,,,,,,,,
SB23,C00257246,SB23.5387,,,CCM,LOU CORREA FOR CONGRESS,,,,,,P.O. BOX 2229,,SAN MARCOS,CA,92079,P2020,,2023-03-20,5000.00,,2024 Primary,011,C00578302,LOU CORREA FOR CONGRESS,H6CA46116,CORREA,JOSE LUIS (LOU) MR.,,,,H,CA,46,,,,,,,,
SB23,C00257246,SB23.5371,,,PAC,MAVERICK PAC USA,,,,,,C/O RED CURVE SOLUTIONS,138 CONANT STREET,BEVERLY,MA,01915,,,2023-03-20,5000.00,,2023 Contribution,011,C00427435,,,,,,,,,,,,,,,,,,
SB23,C00257246,SB23.5388,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,P2024,,2023-04-11,2500.00,,2024 Primary,011,C00704981,MICHELLE STEEL FOR CONGRESS,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,,,,,,,,
SB23,C00257246,SB23.5415,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,P2024,,2023-06-05,2500.00,,2024 Primary,011,C00704981,MICHELLE STEEL FOR CONGRESS,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,,,,,,,,
SB23,C00257246,SB23.5379,,,CCM,MIKE GALLAGHER FOR WISCONSIN,,,,,,PO BOX 1027,,GREEN BAY,WI,54305,P2024,,2023-03-20,1000.00,,2024 Primary,011,C00610212,MIKE GALLAGHER FOR WISCONSIN,H6WI08155,GALLAGHER,MICHAEL JOHN,,,,H,WI,08,,,,,,,,
SB23,C00257246,SB23.5424,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5429 MADISON AVENUE,,SACRAMENTO,CA,95841,P2024,,2023-06-19,5000.00,,2024 Primary,011,C00326363,MIKE THOMPSON FOR CONGRESS,H8CA01109,THOMPSON,MIKE MR.,,,,H,CA,05,,,,,,,,
SB23,C00257246,SB23.5370,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,"700 13TH STREET, NW",SUITE 600,WASHINGTON,DC,20005,,,2023-03-20,5000.00,,2023 Contribution,011,C00409730,,,,,,,,,,,,,,,,,,
SB23,C00257246,SB23.5423,,,CCM,PEOPLE FOR DEREK KILMER,,,,,,PO BOX 1381,,TACOMA,WA,98402,P2024,,2023-06-16,2500.00,,2024 Primary,011,C00514893,PEOPLE FOR DEREK KILMER,H2WA06129,KILMER,DEREK,,,,H,WA,06,,,,,,,,
SB23,C00257246,SB23.5372,,,PAC,REPUBLICAN GOVERNANCE GROUP/TUESDAY GROUP PAC,,,,,,610 S. BOULEVARD,,TAMPA,FL,33606,,,2023-03-20,5000.00,,2023 Contribution,011,C00433060,,,,,,,,,,,,,,,,,,
SB23,C00257246,SB23.5409,,,CCM,RON ESTES FOR CONGRESS,,,,,,PO BOX 782952,,WICHITA,KS,67278,P2024,,2023-05-17,1000.00,,2024 Primary,011,C00632067,RON ESTES FOR CONGRESS,H8KS04112,ESTES,RON,,,,H,KS,04,,,,,,,,
SB23,C00257246,SB23.5385,,,CCM,SINEMA FOR ARIZONA,,,,,,PO BOX 7586,,PHOENIX,AZ,85011,P2024,,2023-03-20,2500.00,,2024 Primary,011,C00508804,SINEMA FOR ARIZONA,S8AZ00197,SINEMA,KYRSTEN,,,,S,AZ,00,,,,,,,,
SB23,C00257246,SB23.5422,,,CCM,STAND WITH SANCHEZ,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,P2024,,2023-06-07,1000.00,,2024 Primary,011,C00384057,STAND WITH SANCHEZ,H2CA39078,SANCHEZ,LINDA,,,,H,CA,38,,,,,,,,
SB23,C00257246,SB23.5404,,,CCM,TEAM HAGERTY,,,,,,PO BOX 50430,,NASHVILLE,TN,37205,P2020,,2023-04-27,1000.00,,2020 Primary Election - Debt Retirement,011,C00718627,TEAM HAGERTY,S0TN00169,HAGERTY,BILL,,,,S,TN,00,,,,,,,,
SB23,C00257246,SB23.5412,,,PAC,TENNESSEE TOUGH PAC,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,,,2023-05-26,500.00,,2023 Contribution,011,C00765578,,,,,,,,,,,,,,,,,,
SB23,C00257246,SB23.5407,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,P.O. BOX 1964,,BIRMINGHAM,AL,35201,P2024,,2023-04-27,1000.00,,2024 Primary,011,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
SB23,C00257246,SB23.5399,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 WASHINGTON STREET,SUITE 200,LAREDO,TX,78040,P2024,,2023-04-19,2500.00,,2024 Primary,011,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,H2TX23082,CUELLAR,HENRY R.,,,,H,TX,28,,,,,,,,
SB23,C00257246,SB23.5400,,,CCM,TEXANS FOR JODEY ARRINGTON,,,,,,PO BOX 6687,,LUBBOCK,TX,79493,P2024,,2023-04-27,1000.00,,2024 Primary,011,C00588657,TEXANS FOR JODEY ARRINGTON,H6TX19099,ARRINGTON,JODEY COOK,,,,H,TX,19,,,,,,,,
SB23,C00257246,SB23.5393,,,CCM,TIM SCOTT FOR SENATE,,,,,,1405 ASHLEY RIVER RD,,CHARLESTON,SC,29407,P2028,,2023-04-14,2500.00,,2028 Primary,011,C00540302,TIM SCOTT FOR SENATE,S4SC00240,SCOTT,TIMOTHY E.,,,,S,SC,00,,,,,,,,
SB23,C00257246,SB23.5419,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,PO BOX 15320,,WASHINGTON,DC,20003,P2024,,2023-06-07,1000.00,,2024 Primary,011,C00498873,TONY CARDENAS FOR CONGRESS,H2CA28113,CARDENAS,TONY,,,,H,CA,29,,,,,,,,
SB23,C00257246,SB23.5421,,,CCM,VERONICA ESCOBAR FOR CONGRESS,,,,,,PO BOX 3961,,EL PASO,TX,79923,P2024,,2023-06-07,1500.00,,2024 Primary,011,C00653923,VERONICA ESCOBAR FOR CONGRESS,H8TX16109,ESCOBAR,VERONICA,,,,H,TX,16,,,,,,,,
SB23,C00257246,SB23.5395,,,PAC,WITH HONOR PAC,,,,,,PO BOX 1843,,ALEXANDRIA,VA,22313,,,2023-04-17,5000.00,,2023 Contribution,011,C00661272,,,,,,,,,,,,,,,,,,
