form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00436998,SB21B.6244,,,ORG,Umpqua Bank Card Services,,,,,,PO Box 35142,,Seattle,WA,98124,O2024,,2024-10-21,5754.11,,Credit card payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6244.0,SB21B.6244,SB21B,ORG,Capital One Arena,,,,,,601 F Street NW,,Washington,DC,20004,O2024,,2024-10-21,550.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.1,SB21B.6244,SB21B,ORG,Hine Restaurant,,,,,,300 7th Street SE,,Washington,DC,20003,O2024,,2024-10-21,1031.25,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.2,SB21B.6244,SB21B,ORG,Cellar.com,,,,,,300 Massachusetts Avenue NE,,Washington,DC,20002,O2024,,2024-10-21,249.34,,Event expenses,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.3,SB21B.6244,SB21B,ORG,Cellar.com,,,,,,300 Massachusetts Avenue NE,,Washington,DC,20002,O2024,,2024-10-21,303.09,,Event expenses,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.4,SB21B.6244,SB21B,ORG,Paraiso,,,,,,1101 Pennsylvania Avenue SE,Unit 1,Washington,DC,20003,O2024,,2024-10-21,158.40,,Meeting Expenses,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.5,SB21B.6244,SB21B,ORG,W. Millar and Co. Catering,,,,,,1335 14th Street NW,,Washington,DC,20005,O2024,,2024-10-21,1241.45,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.6,SB21B.6244,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2024,,2024-10-21,564.40,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.7,SB21B.6244,SB21B,ORG,W. Millar and Co. Catering,,,,,,1335 14th Street NW,,Washington,DC,20005,O2024,,2024-10-21,434.66,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.8,SB21B.6244,SB21B,ORG,Capital One Arena,,,,,,601 F Street NW,,Washington,DC,20004,O2024,,2024-10-21,687.15,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.9,SB21B.6244,SB21B,ORG,Hine Restaurant,,,,,,300 7th Street SE,,Washington,DC,20003,O2024,,2024-10-21,-515.63,,Catering credit,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6244.10,SB21B.6244,SB21B,ORG,Mastro Beverly Hills,,,,,,246 N Canon Drive,Floor 3,Beverly Hills,CA,90210,O2024,,2024-10-21,1050.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6266,,,ORG,Umpqua Bank Card Services,,,,,,PO Box 35142,,Seattle,WA,98124,O2024,,2024-11-12,1761.83,,Credit card payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6266.0,SB21B.6266,SB21B,ORG,Carey Transportation,,,,,,4530 Wisconsin Avenue NW,Suite 500,Washington,DC,20016,O2024,,2024-11-12,1761.83,,Transportation,002,,,,,,,,,,,,,,,,,,X,
