form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00383950,SB23.201632,,,CCM,GEORGE LATIMER FOR CONGRESS,,,,,,P.O. BOX 789,,WHITE PLAINS,NY,10602,P2024,,2024-05-14,5000.00,,Campaign Contribution,011,C00859041,GEORGE LATIMER FOR CONGRESS,H4NY16087,LATIMER,GEORGE,,,,H,NY,16,,,,,,,,
SB23,C00383950,SB23.201725,,,PAC,GRANITE VALUES PAC,,,,,,105 N STATE STREET,,CONCORD,NH,03301,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00629311,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201629,,,CCM,JAMIE RASKIN FOR CONGRESS,,,,,,PO BOX 5418,,TAKOMA PARK,MD,20913,P2024,,2024-05-14,5000.00,,Campaign Contribution,011,C00575126,JAMIE RASKIN FOR CONGRESS,H6MD08457,RASKIN,JAMIE,,,,H,MD,08,,,,,,,,
SB23,C00383950,SB23.201603,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,P2024,,2024-05-14,5000.00,,Campaign Contribution,011,C00675108,JOE MORELLE FOR CONGRESS,H8NY25105,MORELLE,JOSEPH D,,,,H,NY,25,,,,,,,,
SB23,C00383950,SB23.201622,,,CCM,KENNEDY FOR CONGRESS,,,,,,PO BOX 536,,BUFFALO,NY,14201,P2024,,2024-05-14,5000.00,,Campaign Contribution,011,C00856526,KENNEDY FOR CONGRESS,H4NY26078,KENNEDY,TIMOTHY,,,,H,NY,26,,,,,,,,
SB23,C00383950,SB23.201742,,,CCM,"KUSTER FOR CONGRESS, INC",,,,,,PO BOX 1498,,CONCORD,NH,03302,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00462861,"KUSTER FOR CONGRESS, INC",H0NH02181,KUSTER,ANN MCLANE,,,,H,NH,02,,,,,,,,
SB23,C00383950,SB23.201661,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,16,,,,,,,,
SB23,C00383950,SB23.201768,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2024-06-04,4000.00,,Campaign Contributions,011,C00806018,LALOTA FOR CONGRESS,H2NY01190,NICK,LALOTA,,,,H,NY,01,,,,,,,,
SB23,C00383950,SB23.201674,,,CCM,"LAWLER FOR CONGRESS, INC.",,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00815415,,,,,,,,H,NY,17,,,,,,,,
SB23,C00383950,SB23.201697,,,PAC,MADISON PAC; THE,,,,,,235 STATE STREET #206,,SPRINGFIELD,MA,01103,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00426809,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201727,,,CCM,MAPLE PAC,,,,,,PO BOX 1012,,RICHMOND,VT,05477,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00542621,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201761,,,CCM,MARC FOR US INC.,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2024-06-04,1000.00,,Campaign Contribution,011,C00789586,MARC FOR US INC.,H2NY19127,MOLINARO,MARCUS J.,,,,H,NY,19,,,,,,,,
SB23,C00383950,SB23.201647,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72ND ST,# 420,MIAMI,FL,33173,P2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00376087,MARIO DIAZ-BALART FOR CONGRESS,H2FL25018,DIAZ-BALART,MARIO,,,,H,FL,26,,,,,,,,
SB23,C00383950,SB23.201654,,,CCM,MAST FOR CONGRESS,,,,,,PO BOX 3016,,STUART,FL,34995,P2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00632257,MAST FOR CONGRESS,H6FL18097,MAST,BRIAN,,,,H,FL,21,,,,,,,,
SB23,C00383950,SB23.201755,,,CCM,MAX MILLER FOR CONGRESS,,,,,,19525 HILLIARD BLVD #16010,,ROCKY RIVER,OH,44116,G2024,,2024-06-04,1000.00,,Campaign Contribution,011,C00770818,,,,,,,,H,OH,07,,,,,,,,
SB23,C00383950,SB23.201641,,,CCM,MAYCUMBER FOR CONGRESS,,,,,,PO BOX 945,,REPUBLIC,WA,99166,P2024,,2024-05-14,5000.00,,Campaign Contribution,011,C00870436,MAYCUMBER FOR CONGRESS,H4WA05192,MAYCUMBER,JACQUELIN,,,,H,WA,05,,,,,,,,
SB23,C00383950,SB23.201687,,,CCM,MEUSER FOR CONGRESS,,,,,,PO BOX 183,,HUDSON,WI,54016,G2024,,2024-05-16,2000.00,,Campaign Contribution,011,C00654723,MEUSER FOR CONGRESS,H8PA10147,MEUSER,DANIEL,,,,H,PA,09,,,,,,,,
SB23,C00383950,SB23.201657,,,CCM,NICOLE FOR NEW YORK,,,,,,PO BOX 60487,,STATEN ISLAND,NY,10306,P2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00694778,NICOLE FOR NEW YORK,H0NY11078,MALLIOTAKIS,NICOLE,,,,H,NY,11,,,,,,,,
SB23,C00383950,SB23.201638,,,CCM,OSBORN FOR SENATE,,,,,,18406 PASADENA AVE,,OMAHA,NE,68130,P2024,,2024-05-14,5000.00,,Campaign Contribution,011,C00850677,OSBORN FOR SENATE,S4NE00207,OSBORN,DAN,,,,S,NE,00,,,,,,,,
SB23,C00383950,SB23.201644,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 CENTRAL AVENUE,# 221,ALBANY,NY,12206,P2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00450049,PAUL TONKO FOR CONGRESS,H8NY21203,TONKO,PAUL DAVID,,,,H,NY,20,,,,,,,,
SB23,C00383950,SB23.201664,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 W CENTRAL ENTRANCE,PMB #333,DULUTH,MN,55811,P2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00650697,PETE STAUBER FOR CONGRESS,H8MN08043,STAUBER,PETER ALLEN,,,,H,MN,08,,,,,,,,
SB23,C00383950,SB23.201710,,,PAC,POWER OF US PAC,,,,,,PO BOX 240912,554 WASHINGTON STREET,DORCHESTER CENTER,MA,02124,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00706630,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201719,,,CCM,PUTTING NEW HAMPSHIRE FIRST,,,,,,105 N STATE STREET,,CONCORD,NH,03301,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00760009,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201693,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,P2024,,2024-05-16,5000.00,,Campaign Contribution,011,C00606939,ROSEN FOR NEVADA,H6NV03139,ROSEN,JACKY,,,,H,NV,03,,,,,,,,
SB23,C00383950,SB23.201586,,,CCM,RULLI FOR OHIO,,,,,,P.O. BOX 2971,,YOUNGSTOWN,OH,44511,G2024,,2024-04-25,2500.00,,Campaign Contribution,011,C00858415,RULLI FOR OHIO,H4OH06165,RULLI,MICHAEL,,,,H,OH,06,,,,,,,,
SB23,C00383950,SB23.201678,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,P2024,,2024-05-16,2000.00,,Campaign Contribution,011,C00714261,SALAZAR FOR CONGRESS,H8FL27185,SALAZAR,MARIA,Elvira,,,H,FL,27,,,,,,,,
SB23,C00383950,SB23.201745,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,GRAND RAPIDS,MI,49516,P2024,,2024-06-04,5000.00,,Campaign Contribution,011,C00711317,SCHOLTEN FOR CONGRESS,H0MI03316,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00383950,SB23.201707,,,CCM,SERVE AMERICA PAC,,,,,,PO BOX 2013,,SALEM,MA,01970,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00571174,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201705,,,CCM,SPIKE PAC,,,,,,C/O NORTH SIDE VENTURES,PO BOX 9536,LOWELL,MA,01853,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00787317,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201765,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVE,# 1448,JANESVILLE,WI,53545,P2024,,2024-06-04,3000.00,,Marc,011,C00677286,,,,,,,,H,WI,01,,,,,,,,
SB23,C00383950,SB23.201748,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N CEDAR CREST BLVD,#183,ALLENTOWN,PA,18104,G2024,,2024-06-04,5000.00,,Campaign Contribution,011,C00658567,SUSAN WILD FOR CONGRESS,H8PA15229,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00383950,SB23.201739,,,CCM,THE BILL KEATING COMMITTEE,,,,,,31 HAYWARD STREET,2F,FRANKLIN,MA,02038,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,C00479063,THE BILL KEATING COMMITTEE,H0MA10082,KEATING,WILLIAM R,,,,H,MA,09,,,,,,,,
SB23,C00383950,SB23.195386,,,CCM,THE MARKEY COMMITTEE,,,,,,PO BOX 69,,MEDFORD,MA,02155,G2024,,2024-04-25,2500.00,,Campaign Contribution,011,C00196774,THE MARKEY COMMITTEE,H6MA07101,MARKEY,EDWARD JOHN,,,,H,MA,05,,,,,,,,
SB23,C00383950,SB23.201614,,,CCM,TORRES FOR CONGRESS,,,,,,PO BOX 580303,,BRONX,NY,10458,P2024,,2024-05-14,5000.00,,Campaign Contribution,011,C00699744,TORRES FOR CONGRESS,H0NY15160,TORRES,RITCHIE JOHN,,,,H,NY,15,,,,,,,,
SB23,C00383950,SB23.201599,,,CCM,VARGAS FOR CONGRESS,,,,,,PO BOX 746,,BOYS TOWN,NE,68010,P2024,,2024-05-14,2500.00,,Campaign Contribution,011,C00784371,VARGAS FOR CONGRESS,H2NE02132,VARGAS,ANTHONY 'TONY',,,,H,NE,02,,,,,,,,
SB23,C00383950,SB23.201716,,,CAN,,WARREN FOR SENATE,INC.,,,,124 WASHINGTON STREET,SUITE 101,FOXBORO,MA,02035,P2024,,2024-05-23,2500.00,,Campaign Contribution,011,,,S2MA00170,WARREN,ELIZABETH,,,,S,MA,00,,,,,,,,
SB23,C00383950,SB23.201684,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,59937,P2024,,2024-05-16,2000.00,,Campaign Contribution,011,C00778159,ZINKE FOR CONGRESS,H4MT01041,ZINKE,RYAN K,,,,H,MT,01,,,,,,,,
