form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00563254,SB21B.9533,,,ORG,campaigner,,,,,,2 Gurdwara Road,3rd floor,Ottawa,ZZ,K2E 1A2,,,2023-09-15,115.81,,marketing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9536,,,ORG,campaigner,,,,,,2 Gurdwara Road,3rd floor,Ottawa,ZZ,K2E 1A2,,,2023-10-15,189.74,,marketing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9543,,,ORG,campaigner,,,,,,2 Gurdwara Road,3rd floor,Ottawa,ZZ,K2E 1A2,,,2023-12-15,189.74,,marketing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9516,,,ORG,Curds & Whey,,,,,,817 Old York Rd,,Jenkintown,PA,19046,,,2023-07-23,800.00,,catering for DJOP event,007,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9517,,,ORG,Dynamic Advertising Solutions,,,,,,6060 Ridge Ave,Suite 200,Philadelphia,PA,19128,,,2023-09-19,1893.20,,advertising merch,004,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9537,,,ORG,Dynamic Advertising Solutions,,,,,,6060 Ridge Ave,Suite 200,Philadelphia,PA,19128,,,2023-10-21,293.70,,marketing merch,004,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9509,,,ORG,JustLaws,,,,,,621 W Mount Airy Avenue,,Philadelphia,PA,19119,,,2023-07-05,27.00,,legal fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9544,,,ORG,JustLaws,,,,,,621 W Mount Airy Avenue,,Philadelphia,PA,19119,,,2023-07-05,175.50,,legal services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9513,,,ORG,JustLaws,,,,,,621 W Mount Airy Avenue,,Philadelphia,PA,19119,,,2023-08-01,263.00,,legal fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9528,,,ORG,JustLaws,,,,,,621 W Mount Airy Avenue,,Philadelphia,PA,19119,,,2023-08-01,263.00,,legal fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9545,,,ORG,JustLaws,,,,,,621 W Mount Airy Avenue,,Philadelphia,PA,19119,,,2023-08-01,364.50,,legal services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9532,,,ORG,JustLaws,,,,,,621 W Mount Airy Avenue,,Philadelphia,PA,19119,,,2023-09-13,40.50,,legal services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9538,,,ORG,JustLaws,,,,,,621 W Mount Airy Avenue,,Philadelphia,PA,19119,,,2023-11-05,186.00,,legal fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00563254,SB21B.9525,,,ORG,Zahav Restaurant,,,,,,237 St. James Place,,Philadelphia,PA,19106,,,2023-11-01,6684.12,,Catering for DJOP event for Gretchen Whitmer,007,,,,,,,,,,,,,,,,,,,
