form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00081414,SB23.5806,,,CAN,,Caraveo,Yadira,,,,PO Box 953,,Eastlake,CO,80614,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2CO08020,,,,,,H,CO,08,,,,,,,,
SB23,C00081414,SB23.5804,,,CAN,,Carey,Mike,,,,PO Box16032,,Columbus,OH,43216,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2OH15228,,,,,,H,OH,15,,,,,,,,
SB23,C00081414,SB23.5726,,,CAN,,Casar,Greg,,,,PO Box 301923,,Austin,TX,78703,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2TX35144,,,,,,H,TX,35,,,,,,,,
SB23,C00081414,SB23.5796,,,CAN,,Chavez-Deremer,Lori,,,,13203 SE 172nd Ave,Ste 166 #399,Happy Valley,OR,97086,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2OR05209,,,,,,H,OR,05,,,,,,,,
SB23,C00081414,SB23.5816,,,CAN,,Clark,Katherine,,,,PO Box 159,,Belmont,MA,02478,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H4MA05084,,,,,,H,MA,05,,,,,,,,
SB23,C00081414,SB23.5912,,,CAN,,Cramer (Sen),Kevin,,,,PO Box 396,,Bismark,ND,58502,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,S8ND00120,,,,,,S,ND,00,,,,,,,,
SB23,C00081414,SB23.5755,,,CAN,,Curtis,John,,,,536 Sheffield Dr,,Provo,UT,84604,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8UT03238,,,,,,H,UT,03,,,,,,,,
SB23,C00081414,SB23.5782,,,CAN,,Davidson,Warren,,,,PO Box 518,,Troy,OH,45373,P2024,,2023-03-28,1000.00,,Campaign Contribution,,,,H6OH08315,,,,,,H,OH,08,,,,,,,,
SB23,C00081414,SB23.5825,,,CAN,,Davis,Don,,,,PO Box 511,,Snow Hill,NC,28580,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2NC02287,,,,,,H,NC,01,,,,,,,,
SB23,C00081414,SB23.5784,,,CAN,,Duarte,John,,,,6706 Dusty Lane,,Modesto,CA,95357,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2CA13131,,,,,,H,CA,13,,,,,,,,
SB23,C00081414,SB23.5770,,,CAN,,Feenstra,Randall,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0IA04145,,,,,,H,IA,04,,,,,,,,
SB23,C00081414,SB23.5779,,,CAN,,Finstad,Brad,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2023-03-28,2500.00,,Campaign Contribution,,,,H2MN01223,,,,,,H,MN,01,,,,,,,,
SB23,C00081414,SB23.5753,,,CAN,,Fitzgerald,Scott,,,,N4692 Maple Rd,,Juneau,WI,53039,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0WI05113,,,,,,H,WI,05,,,,,,,,
SB23,C00081414,SB23.5744,,,CAN,,Flood,Mike,,,,PO Box 81041,,Lincoln,NE,68501,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2NE01118,,,,,,H,NE,01,,,,,,,,
SB23,C00081414,SB23.5728,,,PTY,Freshman Agriculture Republican Members Trust,,,,,,PO Box 30844,,Bethesda,MD,20824,P2024,,2023-03-28,5000.00,,Campaign Contribution,,C00493783,,,,,,,,,,,,,,,,,,
SB23,C00081414,SB23.5736,,,CAN,,Fry,Russell,,,,PO Box 14641,,Surfside Beach,SC,29587,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2SC07280,,,,,,H,SC,07,,,,,,,,
SB23,C00081414,SB23.5743,,,CAN,,Fulcher,Russ,,,,PO Box 1375,,Meridian,ID,83680,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8ID01124,,,,,,H,ID,01,,,,,,,,
SB23,C00081414,SB23.5756,,,CAN,,Gluesenkamp Perez,Marie,,,,PO Box 1164,,Washougal,WA,98671,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2WA03217,,,,,,H,WA,03,,,,,,,,
SB23,C00081414,SB23.5721,,,CAN,,Graves,Garret,,,,2805 Kleinert Ave,,Baton Rouge,LA,70806,P2024,,2023-03-28,5000.00,,Campaign Contribution,,,,H4LA06153,,,,,,H,LA,06,,,,,,,,
SB23,C00081414,SB23.5722,,,CAN,,Graves,Garret,,,,2805 Kleinert Ave,,Baton Rouge,LA,70806,G2024,,2023-03-28,5000.00,,Campaign Contribution,,,,H4LA06153,,,,,,H,LA,06,,,,,,,,
SB23,C00081414,SB23.5787,,,CAN,,Hageman,Harriet,,,,P.O. Box 4157,,Cheyenne,WY,82003,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2WY00166,,,,,,H,WY,00,,,,,,,,
SB23,C00081414,SB23.5769,,,CAN,,Harris,Andrew,,,,PO Box 426,,Stevensville,MD,21666,P2024,,2023-03-28,2500.00,,Campaign Contribution,,,,H8MD01094,,,,,,H,MD,01,,,,,,,,
SB23,C00081414,SB23.5741,,,CAN,,Hoyle,Valerie,,,,PO Box 657,,Springfield,OR,97477,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2OR04095,,,,,,H,OR,04,,,,,,,,
SB23,C00081414,SB23.5810,,,CAN,,Ivey,Glenn,,,,PO Box85,,Bladensburg,MD,20710,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2MD04315,,,,,,H,MD,04,,,,,,,,
SB23,C00081414,SB23.5777,,,CAN,,James,John,,,,P.O. Box 628,,ST. Clair Shores,MI,48080,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2MI10150,,,,,,H,MI,10,,,,,,,,
SB23,C00081414,SB23.5801,,,CAN,,Johnson,Dusty,,,,501 Greenridge Ln,,Mitchell,SD,57301,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8SD01055,,,,,,H,SD,01,,,,,,,,
SB23,C00081414,SB23.5730,,,CAN,,Johnson,J Michael,,,,5029 Willow Chase Dr,,Benton,LA,71006,P2024,,2023-03-28,5000.00,,Campaign Contribution,,,,H6LA04138,,,,,,H,LA,04,,,,,,,,
SB23,C00081414,SB23.5758,,,CAN,,Joyce,John,,,,198 Stonehedge Rd,,Hollidaysburg,PA,16648,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8PA13125,,,,,,H,PA,13,,,,,,,,
SB23,C00081414,SB23.5798,,,CAN,,Kaptur,Marcy,,,,PO Box 899,,Toledo,OH,43697,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2OH09031,,,,,,H,OH,09,,,,,,,,
SB23,C00081414,SB23.5819,,,CAN,,Kelly,J Trent,,,,438 E Main St,,Tupelo,MS,38804,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H6MS01131,,,,,,H,MS,01,,,,,,,,
SB23,C00081414,SB23.5731,,,CAN,,Kiggans,Jennifer,,,,P.O. Box 5042,,Virginaia Beach,VA,23471,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2VA02064,,,,,,H,VA,02,,,,,,,,
SB23,C00081414,SB23.5818,,,CAN,,Kildee,Daniel,T,,,6450 Flagstone Ct,,Flushing,MI,48433,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2MI05119,,,,,,H,MI,05,,,,,,,,
SB23,C00081414,SB23.5748,,,CAN,,LaMalfa,Doug,,,,16 LaMalfa Ln,,Biggs,CA,95917,P2024,,2023-03-28,5000.00,,Campaign Contribution,,,,H2CA02142,,,,,,H,CA,01,,,,,,,,
SB23,C00081414,SB23.5746,,,CAN,,Letlow,Julia,,,,562 Webb Hill Rd,,Oak Ridge,LA,71264,P2024,,2023-03-28,5000.00,,Campaign Contribution,,,,H2LA05126,,,,,,H,LA,05,,,,,,,,
SB23,C00081414,SB23.5747,,,CAN,,Letlow,Julia,,,,562 Webb Hill Rd,,Oak Ridge,LA,71264,G2024,,2023-03-28,5000.00,,Campaign Contribution,,,,H2LA05126,,,,,,H,LA,05,,,,,,,,
SB23,C00081414,SB23.5751,,,CAN,,Mann,Tracey,R,,,PO Box 1084,,Salina,KS,67402,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0KS01123,,,,,,H,KS,01,,,,,,,,
SB23,C00081414,SB23.5792,,,CAN,,McClain,Lisa,,,,11540 34 Mile Rd,,Bruce Township,MI,48065,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0MI10287,,,,,,H,MI,10,,,,,,,,
SB23,C00081414,SB23.5766,,,CAN,,Miller,Mary,,,,23326 E Country Rd,1960 N,Oakland,IL,61943,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0IL15129,,,,,,H,IL,15,,,,,,,,
SB23,C00081414,SB23.5795,,,CAN,,Moorre,Blake,,,,520 26th St,,Ogden,UT,84401,C2024,Convention,2023-03-28,2000.00,,Campaign Contribution,,,,H0UT01205,,,,,,H,UT,01,,,,,,,,
SB23,C00081414,SB23.5786,,,CAN,,Mrvan,Frank,J,,,8717 Idlewild Ave,,Highland,IN,46322,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0IN01150,,,,,,H,IN,01,,,,,,,,
SB23,C00081414,SB23.5823,,,CAN,,Mullin,Markwayne,,,,RT 1 Box 8255,,Westville,OK,74965,P2026,,2023-03-28,3000.00,,Campaign Contribution,,,,S2OK00186,,,,,,S,OK,00,,,,,,,,
SB23,C00081414,SB23.5734,,,CAN,,Murphy,Gregrory,F,,,PO Box 1131,,Greenville,NC,27835,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0NC03172,,,,,,H,NC,03,,,,,,,,
SB23,C00081414,SB23.5813,,,CAN,,Nickel,Wiley,,,,514 Daniels St,#286,Raleigh,NC,27605,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2NC14019,,,,,,H,NC,13,,,,,,,,
SB23,C00081414,SB23.5820,,,CAN,,Norman,Ralph,W,,Jr,907 Maple Hill Ln,,Rock Hill,SC,29732,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H6SC05111,,,,,,H,SC,05,,,,,,,,
SB23,C00081414,SB23.5724,,,CAN,,Nunn,Zach,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2IA03119,,,,,,H,IA,03,,,,,,,,
SB23,C00081414,SB23.5775,,,CAN,,Obernolte,Jay,,,,383 Starlight Circle,,Big Bear Lake,CA,92315,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0CA08135,,,,,,H,CA,23,,,,,,,,
SB23,C00081414,SB23.5790,,,CAN,,Pence,Gregory,J,,,Not Provided,,SHELBYVILLE,IN,33300,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8IN06129,,,,,,H,IN,06,,,,,,,,
SB23,C00081414,SB23.5773,,,CAN,,Pettersen,Brittany,,,,PO Box 150887,,Lakewood,CO,80215,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8CO07045,,,,,,H,CO,07,,,,,,,,
SB23,C00081414,SB23.5760,,,CAN,,Salinas,Andrea,,,,PO Box 230985,,Tigard,OR,97223,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2OR06066,,,,,,H,OR,06,,,,,,,,
SB23,C00081414,SB23.5771,,,CAN,,Scholten,Hillary,,,,1027 Benjamin Ave SE,,Grrand Rapids,MI,49506,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0MI03316,,,,,,H,MI,03,,,,,,,,
SB23,C00081414,SB23.5752,,,CAN,,Schrier,Kim,,,,PO Box 2728,,Issaquah,WA,98027,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8WA08189,,,,,,H,WA,08,,,,,,,,
SB23,C00081414,SB23.5733,,,CAN,,Scott,David A,,,,"162 Hurt St, NE",,Atlanta,GA,30307,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2GA13012,,,,,,H,GA,13,,,,,,,,
SB23,C00081414,SB23.5739,,,CAN,,Sorensen,Eric,,,,PO Box 1172,,Moline,IL,61265,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H2IL17147,,,,,,H,IL,17,,,,,,,,
SB23,C00081414,SB23.5800,,,CAN,,Spanberger,Abigail,,,,PO Box 3121,,Glen Allen,VA,23058,P2024,,2023-03-28,3000.00,,Campaign Contribution,,,,H8VA07094,,,,,,H,VA,07,,,,,,,,
SB23,C00081414,SB23.5723,,,CAN,,Steil,Bryan,G,,,3709 Briar Creest Dr,,Janesville,WI,53546,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H8WI01156,,,,,,H,WI,01,,,,,,,,
SB23,C00081414,SB23.5754,,,CAN,,Strickland,Marilyn,,,,1625 E 72nd St,Ste 700-139,Tacoma,WA,98404,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0WA10034,,,,,,H,WA,10,,,,,,,,
SB23,C00081414,SB23.5750,,,CAN,,Strong,Dale,W,,,P O BOX 18502,,Huntsville,AL,35804,P2024,,2023-03-28,5000.00,,Campaign Contribution,,,,H2AL05102,,,,,,H,AL,05,,,,,,,,
SB23,C00081414,SB23.5799,,,CAN,,Tester,Jon,,,,709 Son Ln,,Big Sandy,MT,59520,P2024,,2023-03-28,3000.00,,Campaign Contribution,,,,S6MT00162,,,,,,S,MT,00,,,,,,,,
SB23,C00081414,SB23.5762,,,CAN,,Tuberville,Thomas,H,,,379 Cherry St,,Auburn,AL,36830,P2026,,2023-03-28,2000.00,,Campaign Contribution,,,,S0AL00230,,,,,,S,AL,00,,,,,,,,
SB23,C00081414,SB23.5767,,,CAN,,Van Orden,Derrick,,,,PO Box 565,,Prairie Du Chien,WI,53821,P2024,,2023-03-28,2000.00,,Campaign Contribution,,,,H0WI03175,,,,,,H,WI,03,,,,,,,,
