form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00386029,EB100050,,,PAC,Jensen for Noblesville,,,,,,4965 Waterhaven Dr.,,Noblesville,IN,46062,,,2024-03-18,1000.00,,,011,,Jensen for Noblesville,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100051,,,PAC,Sharon Weston Broome Campaign,,,,,,PO Box 52783,,Baton Rouge,LA,70892,,,2024-03-18,2500.00,,,011,,Sharon Weston Broome Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100055,,,PAC,24 Fund PAC,,,,,,"101 W Ohio St., Ste. 2200",,Indianapolis,IN,46204,,,2024-03-20,25000.00,,,011,,24 Fund PAC,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100058,,,PAC,Chris Scherer Campaign,,,,,,235 3rd Avenue N. #819,,St. Petersburg,FL,33701,,,2024-03-20,1000.00,,,011,,Chris Scherer Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100056,,,PAC,"Hackbent, Inc.",,,,,,PO Box 5423,,Louisville,KY,40255,,,2024-03-20,20000.00,,,012,,"Hackbent, Inc.",,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100060,,,PAC,Doug Shipman for Atlanta,,,,,,"245 N. Highland Ave., Suite 230-38",,Atlanta,GA,30307,,,2024-03-25,-500.00,,Void Check - Not Negotiated,011,,Doug Shipman for Atlanta,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100065,,,PAC,Friends of Brandon Johnson,,,,,,5715 W. Superior,,Chicago,IL,60644,,,2024-03-25,-1500.00,,Void Check - Not Negotiated,011,,Friends of Brandon Johnson,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100064,,,PAC,Friends of Neil,,,,,,PO Box 109,,Narberth,PA,19072,,,2024-03-25,-500.00,,Void Check - Not Negotiated,011,,Friends of Neil,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100066,,,PAC,Jay Costa for State Senate,,,,,,314 Newport Road,,Pittsburgh,PA,15221,,,2024-03-25,-500.00,,Void Check - Not Negotiated,011,,Jay Costa for State Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB100061,,,PAC,Ricky Booth Campaign,,,,,,6001 Canoe Creek Road,,St. Cloud,FL,34772,,,2024-03-25,-1000.00,,Void Check - Not Negotiated,011,,Ricky Booth Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB101636,,,PAC,Jack Mariano Campaign,,,,,,8116 Greenside Ln,,Hudson,FL,34667,,,2024-03-29,1000.00,,,011,,Jack Mariano Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB101635,,,PAC,Kathryn Starkey Campaign,,,,,,4920 Galleon Ct,,New Port Richey,FL,34652,,,2024-03-29,1000.00,,,011,,Kathryn Starkey Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
