form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00728360,500086448,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-04,11561.89,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086456,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-04,4.95,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086449,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-06,3553.96,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086457,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-11,2.18,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086619,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-11,1262.39,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086620,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-18,768.78,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086689,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-25,861.83,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086695,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-25,0.40,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086820,,,ORG,Alliance for Police Accountability,,,,,,841 California Ave,,Allegheny,PA,152123808,,,2024-10-29,5000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086860,,,ORG,Alliance For Youth Action,,,,,,915 5th St NW,,Washington,DC,200012501,,,2024-11-04,40000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086815,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-10-29,52.00,0.00,Bank Fees -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086816,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-10-29,12.00,0.00,Bank Fees -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086817,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-10-29,68.00,0.00,Bank Fees -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086818,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-10-29,1390.00,0.00,Bank Fees -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086819,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-10-29,199.74,0.00,Bank Fees -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086844,,,COM,Amistad Movement Power,,,,,,924 Cherry St,Fl 4,Philadelphia,PA,191072411,,,2024-10-31,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086778,,,ORG,APA IE PAC,,,,,,5821 Bryant St,,Pittsburgh,PA,152061603,,,2024-10-21,30000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086779,,,COM,API PA VOTES,,,,,,PO Box 22611,,Philadelphia,PA,191102611,,,2024-10-21,80000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086861,,,COM,API PA VOTES,,,,,,PO Box 22611,,Philadelphia,PA,191102611,,,2024-11-04,13000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086889,,,COM,API PA VOTES,,,,,,PO Box 22611,,Philadelphia,PA,191102611,,,2024-11-20,30000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086821,,,ORG,Arizona For Abortion Access Op,,,,,,2800 N Central Ave,Ste 1900,Phoenix,AZ,850041241,,,2024-10-29,140000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086797,,,COM,"ASIAN AMERICAN ADVOCACY FUND, INC.",,,,,,PO Box 671,,Norcross,GA,300910671,,,2024-10-25,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086833,,,COM,"ASIAN AMERICAN ADVOCACY FUND, INC.",,,,,,PO Box 671,,Norcross,GA,300910671,,,2024-10-30,45000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086862,,,COM,"ASIAN AMERICAN ADVOCACY FUND, INC.",,,,,,PO Box 671,,Norcross,GA,300910671,,,2024-11-04,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086798,,,PAC,BATTLEGROUND NEW YORK,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-10-25,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00859355,BATTLEGROUND NEW YORK,,,,,,,,,,,,,,,,,
SB29,C00728360,500086830,,,ORG,Bill.com,,,,,,6220 America Center Dr,Ste 100,San Jose,CA,950022563,,,2024-10-29,470.10,0.00,Software Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086792,,,PAC,BLACK VOTERS MATTER ACTION PAC,,,,,,3645 Marketplace Blvd,Ste Pm 130,Atlanta,GA,303445940,,,2024-10-23,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00753277,BLACK VOTERS MATTER ACTION PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500086799,,,PAC,BLACK VOTERS MATTER ACTION PAC,,,,,,3645 Marketplace Blvd,Ste Pm 130,Atlanta,GA,303445940,,,2024-10-25,80000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00753277,BLACK VOTERS MATTER ACTION PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500086795,,,ORG,"BROTHAS, INC.",,,,,,5829 Campbellton Rd SW,Ste Pm 104,Atlanta,GA,303318036,,,2024-10-24,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086809,,,COM,CASA IN ACTION PAC,,,,,,8151 15th Ave,,Hyattsville,MD,207833501,,,2024-10-28,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086834,,,ORG,Casa In Action,,,,,,8151 15th Ave,,Hyattsville,MD,207833501,,,2024-10-30,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086852,,,ORG,Center For Empowered Politics,,,,,,1042 Grant Ave,Ste 5,San Francisco,CA,941335025,,,2024-11-01,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086800,,,PAC,CFFE PAC,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-10-25,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00744920,CFFE PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500086780,,,ORG,CHISPA AZ PAC,,,,,,1943 W Adams St,,Phoenix,AZ,850095240,,,2024-10-21,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086863,,,ORG,CHISPA AZ PAC,,,,,,1943 W Adams St,,Phoenix,AZ,850095240,,,2024-11-04,11200.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086801,,,ORG,CLAIMING OUR VOICES,,,,,,2356 University Ave W,Ste 405,Saint Paul,MN,551143802,,,2024-10-25,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086781,,,PAC,CLEAN WAVE,,,,,,1444 I St NW,Ste 400,Washington,DC,200056538,,,2024-10-21,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00738732,CLEAN WAVE,,,,,,,,,,,,,,,,,
SB29,C00728360,500086782,,,PAC,COMMON DEFENSE ACTION FUND,,,,,,251 W 30th St,,New York,NY,100012810,,,2024-10-21,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00620021,COMMON DEFENSE ACTION FUND,,,,,,,,,,,,,,,,,
SB29,C00728360,500086783,,,PAC,COMMON DEFENSE ACTION FUND,,,,,,251 W 30th St,,New York,NY,100012810,,,2024-10-21,125000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00620021,COMMON DEFENSE ACTION FUND,,,,,,,,,,,,,,,,,
SB29,C00728360,500086864,,,PAC,COMMON DEFENSE ACTION FUND,,,,,,251 W 30th St,,New York,NY,100012810,,,2024-11-04,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00620021,COMMON DEFENSE ACTION FUND,,,,,,,,,,,,,,,,,
SB29,C00728360,500086822,,,ORG,CONSERVATION VOTERS OF MICHIGAN,,,,,,3029 Miller Rd,,Ann Arbor,MI,481032122,,,2024-10-29,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086835,,,ORG,CTC ACTION,,,,,,470 Vanderbilt Ave,Fl 9,Brooklyn,NY,112382208,,,2024-10-30,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086823,,,ORG,End Gun Violence Michigan Action,,,,,,2370 E Stadium Blvd,# 220,Ann Arbor,MI,481044811,,,2024-10-29,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086875,,,ORG,Equality Federation,,,,,,818 SW 3rd Ave,# 141,Portland,OR,972042405,,,2024-11-05,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086824,,,PAC,EVERYDAY PEOPLE,,,,,,2606 9th St,,Berkeley,CA,947102518,,,2024-10-29,150000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00720029,EVERYDAY PEOPLE,,,,,,,,,,,,,,,,,
SB29,C00728360,500086865,,,PAC,EVERYDAY PEOPLE,,,,,,2606 9th St,,Berkeley,CA,947102518,,,2024-11-04,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00720029,EVERYDAY PEOPLE,,,,,,,,,,,,,,,,,
SB29,C00728360,500086802,,,ORG,FAIR WISCONSIN FEDERAL PAC,,,,,,PO Box 2102,,Madison,WI,537012102,,,2024-10-25,10000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086810,,,ORG,FAIR WISCONSIN INC,,,,,,122 E Olin Ave,Ste 100,Madison,WI,537131468,,,2024-10-28,10000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086814,,,COM,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-10-28,7621.12,0.00,Fundraising Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086879,,,COM,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-11-05,418.40,0.00,Fundraising Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086887,,,COM,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-11-15,5231.53,0.00,Fundraising Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086846,,,ORG,Florida Freedom PAC,,,,,,7749 Normandy Blvd,,Jacksonville,FL,322217657,,,2024-10-31,35000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086803,,,ORG,For All,,,,,,2333 E Southern Ave,Unit 2089,Tempe,AZ,852827647,,,2024-10-25,10000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086836,,,ORG,Freedom And Equality IE PAC,,,,,,PO Box 333,,Raleigh,NC,276020333,,,2024-10-30,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086837,,,COM,GEORGIA EQUALITY PAC,,,,,,1530 Dekalb Ave NE,Ste A,Atlanta,GA,303072175,,,2024-10-30,10000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086804,,,ORG,GOOD JOBS STRONG COMMUNITIES,,,,,,1395 Dublin Rd,,Columbus,OH,432151086,,,2024-10-25,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086838,,,ORG,GRANITE STATE INTERFAITH ACTION,,,,,,27 Lowell St,,Manchester,NH,031011646,,,2024-10-30,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086831,,,ORG,HUMAN,,,,,,1 World Trade Ctr,Ste 8500,New York,NY,100070089,,,2024-10-29,18000.00,0.00,Video Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086805,,,ORG,Institute for Middle East Understanding (IMEU),,,,,,2913 El Camino Real,# 436,Tustin,CA,927828909,,,2024-10-25,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086885,,,ORG,"Intuit, Inc.",,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-11-13,249.69,0.00,Software Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086882,,,ORG,Katz Compliance,,,,,,PO Box 75357,,Washington,DC,200130357,,,2024-11-06,8425.60,0.00,Compliance Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086784,,,ORG,LA BREGA Y FUERZA FUND,,,,,,137 Montague St,Apt 309,Brooklyn,NY,112013548,,,2024-10-21,40000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086811,,,ORG,LA BREGA Y FUERZA FUND,,,,,,137 Montague St,Apt 309,Brooklyn,NY,112013548,,,2024-10-28,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086853,,,ORG,LA BREGA Y FUERZA FUND,,,,,,137 Montague St,Apt 309,Brooklyn,NY,112013548,,,2024-11-01,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086866,,,ORG,LA BREGA Y FUERZA FUND,,,,,,137 Montague St,Apt 309,Brooklyn,NY,112013548,,,2024-11-04,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086812,,,ORG,LANDSLIDE,,,,,,792 Searls Ave,Ste A,Nevada City,CA,959593056,,,2024-10-28,30000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086839,,,ORG,LANDSLIDE,,,,,,792 Searls Ave,Ste A,Nevada City,CA,959593056,,,2024-10-30,30000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086854,,,ORG,LANDSLIDE,,,,,,792 Searls Ave,Ste A,Nevada City,CA,959593056,,,2024-11-01,13500.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086855,,,ORG,LANDSLIDE,,,,,,792 Searls Ave,Ste A,Nevada City,CA,959593056,,,2024-11-01,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086856,,,PAC,LISTEN TO US,,,,,,PO Box 2745,,Dearborn,MI,481232745,,,2024-11-01,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00870311,LISTEN TO US,,,,,,,,,,,,,,,,,
SB29,C00728360,500086867,,,COM,Make the Road Action,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-11-04,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086868,,,COM,Make the Road Action,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-11-04,42000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086857,,,ORG,Mi Familia Vota,,,,,,1140 E Washington St,Ste 206,Phoenix,AZ,850341070,,,2024-11-01,75000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086869,,,ORG,Mi Familia Vota,,,,,,1140 E Washington St,Ste 206,Phoenix,AZ,850341070,,,2024-11-04,40000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086870,,,ORG,Mi Familia Vota,,,,,,1140 E Washington St,Ste 206,Phoenix,AZ,850341070,,,2024-11-04,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086847,,,ORG,MICHIGAN CIVIC ACTION FUND,,,,,,28342 Dartmouth St,,Madison Hts,MI,480714506,,,2024-10-31,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086851,,,ORG,Minnesota Campaign Finance Board,,,,,,658 Cedar St,Ste 190,Saint Paul,MN,551551603,,,2024-10-31,750.00,0.00,Campaign finance fee -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086883,,,ORG,NCAAT IN ACTION,,,,,,711 Hillsborough St,Ste 106,Raleigh,NC,276031605,,,2024-11-07,45000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086807,,,ORG,Nebraska Railroaders for Public Safety,,,,,,1090 Country Rd,75,Hemingford,NE,69348,,,2024-10-25,60000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086859,,,ORG,Nebraska Railroaders for Public Safety,,,,,,1090 Country Rd,75,Hemingford,NE,69348,,,2024-11-01,45000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086873,,,ORG,Nebraska Railroaders for Public Safety,,,,,,1090 Country Rd,75,Hemingford,NE,69348,,,2024-11-04,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086874,,,ORG,NGP Van,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-11-04,580.13,0.00,Software Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086785,,,ORG,OHIO PROGRESSIVE COLLABORATIVE,,,,,,341 S 3rd St,Ste 300,Columbus,OH,432155463,,,2024-10-21,45000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086848,,,ORG,OHIO PROGRESSIVE COLLABORATIVE,,,,,,341 S 3rd St,Ste 300,Columbus,OH,432155463,,,2024-10-31,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086871,,,ORG,OHIO PROGRESSIVE COLLABORATIVE,,,,,,341 S 3rd St,Ste 300,Columbus,OH,432155463,,,2024-11-04,35000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086813,,,COM,ONE PA VICTORY PAC,,,,,,533 S52nd St,,Philadelphia,PA,19143,,,2024-10-28,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086876,,,COM,ONE PA VICTORY PAC,,,,,,533 S52nd St,,Philadelphia,PA,19143,,,2024-11-05,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086786,,,PAC,OUR VOICE OUR VOTE ARIZONA PAC,,,,,,1241 E Washington St,,Phoenix,AZ,850341172,,,2024-10-21,150000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00752576,OUR VOICE OUR VOTE ARIZONA PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500086825,,,PAC,OUR VOICE OUR VOTE ARIZONA PAC,,,,,,1241 E Washington St,,Phoenix,AZ,850341172,,,2024-10-29,20000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00752576,OUR VOICE OUR VOTE ARIZONA PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500086858,,,COM,PA UNITED ACTION COMMITTEE,,,,,,846 N Broad St,Fl 2,Philadelphia,PA,191302234,,,2024-11-01,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086849,,,ORG,PA UNITED FEDERAL ACTION COMMITTEE,,,,,,523 Hastings St,,Pittsburgh,PA,152064507,,,2024-10-31,35000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086787,,,ORG,PODER,,,,,,5877 W Indian School Rd,,Phoenix,AZ,850312420,,,2024-10-21,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086872,,,PAC,Power to the Polls Federal Fund,,,,,,PO Box 2183,,Milwaukee,WI,532012183,,,2024-11-04,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00869073,Power to the Polls Federal Fund,,,,,,,,,,,,,,,,,
SB29,C00728360,500086890,,,ORG,PROGRESSNOW,,,,,,614 Seymour Ave,,Lansing,MI,489331120,,,2024-11-20,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086788,,,PAC,RETIRE CAREER POLITICIANS,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-10-21,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00876482,RETIRE CAREER POLITICIANS,,,,,,,,,,,,,,,,,
SB29,C00728360,500086886,,,ORG,"Sandler, Reiff, Lamb, Rosenstein & Birkenstock, P.C",,,,,,1090 Vermont Ave NW,Ste 750,Washington,DC,200054970,,,2024-11-15,1050.00,0.00,Legal Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086884,,,ORG,Shopify,,,,,,"151 O'Connor Street,",Ground Floor,Ottawa,ON,KCP2L8,,,2024-11-12,111.56,0.00,Credit Card Processing Fees -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
