form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00573261,26101243C,26101243,SA11AI,PAC,LEVIN VICTORY FUND 2024,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-12-28,10000.00,0.00,Conduit Contribution,,C00723114,LEVIN VICTORY FUND 2024,,,,,,,,,,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,26101238C,26101238,SA11AI,ORG,LISA BLUNT ROCHESTER FOR SENATE,,,,,,PO Box 9767,,Wilmington,DE,198090767,,,2023-12-28,6600.00,0.00,Conduit Contribution,,,,,,,,,,,,,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,26101239C,26101239,SA11AI,CCM,LUCAS KUNCE FOR MISSOURI,,,,,,PO Box 1240,,Independence,MO,640510740,,,2023-12-28,6600.00,0.00,Conduit Contribution,,C00771972,,,KUNCE,LUCAS,,,,S,MO,00,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,26101235C,26101235,SA11AI,CCM,MCBRIDE FOR DELAWARE INC.,,,,,,PO Box 1904,,Wilmington,DE,198991904,,,2023-12-28,6600.00,0.00,Conduit Contribution,,C00843763,,,MCBRIDE,SARAH,ELIZABETH,,,H,DE,00,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500167172,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,P2024,,2023-09-26,2000.00,0.00,Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00573261,500167173,,,CCM,Mondaire For Congress,,,,,,PO Box 933,,Nyack,NY,109600933,P2024,,2023-09-26,2000.00,0.00,Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00573261,26101242C,26101242,SA11AI,PTY,NEW HAMPSHIRE DEMOCRATIC PARTY,,,,,,105 N State St,,Concord,NH,033014334,,,2023-12-28,10000.00,0.00,Conduit Contribution,,C00178038,NEW HAMPSHIRE DEMOCRATIC PARTY,,,,,,,,,,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,26101237C,26101237,SA11AI,CCM,Summer Lee For Congress,,,,,,PO Box 82620,,Pittsburgh,PA,152180620,,,2023-12-28,6600.00,0.00,Conduit Contribution,,C00791780,,,LEE,SUMMER,,,,H,PA,12,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500170762,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,O2024,Special General,2023-12-21,1000.00,0.00,Contribution,,C00607200,,,Suozzi,Thomas,,,,H,NY,03,,,,,,,,
SB23,C00573261,26101241C,26101241,SA11AI,CCM,TERAN FOR CONGRESS,,,,,,PO Box 1041,,Glendale,AZ,853111041,,,2023-12-28,6600.00,0.00,Conduit Contribution,,C00836890,,,TERAN,RAQUEL,,,,H,AZ,03,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500167176,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,31500 Grape St,Ste Pm 3,Lake Elsinore,CA,925329702,P2024,,2023-09-26,2000.00,0.00,Contribution,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
