form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00849729,500173976,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,5849.52,2024-10-29,29138926.30,Digital Media Production Costs,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174103,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-23,3182.50,2024-10-29,29138926.30,Digital Media Production Costs,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174104,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-23,2069.00,2024-10-29,29138926.30,Digital Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174239,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-30,901.50,2024-10-29,29138926.30,Digital Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173978,,,ORG,People First Marketing,,,,,,85 Bedford St,,New York,NY,100143753,G2024,,2024-10-22,4020.00,2024-10-29,29138926.30,Online Content & Production,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173979,,,ORG,People First Marketing,,,,,,85 Bedford St,,New York,NY,100143753,G2024,,2024-10-22,10050.00,2024-10-29,29138926.30,Online Content & Production,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174290,,,ORG,People First Marketing,,,,,,85 Bedford St,,New York,NY,100143753,G2024,,2024-11-01,4789.08,2024-11-06,29138926.30,Online Content & Production,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173980,,,ORG,Peters Consulting LLC,,,,,,4531 Hollywood Blvd,,Los Angeles,CA,900274355,G2024,,2024-10-22,200.00,2024-10-29,29138926.30,Online Content & Production,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173958,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,1812690.77,2024-10-21,29138926.30,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174214,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,227247.00,2024-10-28,29138926.30,Media Buy,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174215,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,1255243.74,2024-10-28,29138926.30,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173954,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,31877.30,2024-10-29,29138926.30,Digital Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173955,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,5888.56,2024-10-29,29138926.30,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173956,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,13003.75,2024-10-29,29138926.30,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173957,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,12235.18,2024-10-29,29138926.30,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174286,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-11-01,13651.07,2024-11-01,29138926.30,Media Buy,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174287,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-11-01,77356.07,2024-11-01,29138926.30,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
