form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,16591207C,16591207,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2023-12-13,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,16620688C,16620688,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2023-12-19,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by HOULAPAC
SB23,C00409730,16569450C,16569450,SA11C,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16570407C,16570407,SA11C,CCM,Connolly For Congress,,,,,,3706 Prado Pl,,Fairfax,VA,220313819,,,2023-12-11,1500.00,0.00,Conduit Contribution,,C00445452,,,Connolly,GERALD,EDWARD,,,H,VA,11,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16590982C,16590982,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2023-12-13,2000.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by Ally Financial Inc. Advocacy PAC
SB23,C00409730,16551426C,16551426,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2023-12-07,2500.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,500399016,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,P2024,,2023-12-08,5000.00,0.00,Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00409730,16569449C,16569449,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16620692C,16620692,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2023-12-19,1000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by HOULAPAC
SB23,C00409730,16569460C,16569460,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16591211C,16591211,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2023-12-13,1500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,16593222C,16593222,SA11C,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 6116,,La Quinta,CA,922486116,,,2023-12-14,2500.00,0.00,Conduit Contribution,,C00502575,,,Ruiz,Raul,,,,H,CA,36,,,,,,,X,Earmarked by Humana Inc. PAC
SB23,C00409730,500399026,,,CCM,Elizabeth Pannill Fletcher For Congress,,,,,,3262 Westheimer Rd,# 636,Houston,TX,770981002,P2024,,2023-12-04,5000.00,0.00,Contribution,,C00640045,,,Fletcher,Elizabeth Pannill,,,,H,TX,07,,,,,,,,
SB23,C00409730,16551265C,16551265,SA11C,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,,,2023-12-07,1000.00,0.00,Conduit Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,X,Earmarked by GETTING RESULTS BY ENGAGING THE GRASSROOTS (GREG PAC)
SB23,C00409730,16569456C,16569456,SA11C,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16570468C,16570468,SA11C,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16591205C,16591205,SA11C,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,,,2023-12-13,1000.00,0.00,Conduit Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,16620694C,16620694,SA11C,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,,,2023-12-19,1000.00,0.00,Conduit Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,X,Earmarked by HOULAPAC
SB23,C00409730,16569445C,16569445,SA11C,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16620690C,16620690,SA11C,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,,,2023-12-19,1000.00,0.00,Conduit Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,Earmarked by HOULAPAC
SB23,C00409730,16548165C,16548165,SA11C,CCM,Friends For Gregory Meeks,,,,,,15301 Jamaica Ave,Ste 535,Jamaica,NY,114323921,,,2023-12-05,2500.00,0.00,Conduit Contribution,,C00430991,,,Meeks,Gregory,,,,H,NY,05,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,16569451C,16569451,SA11C,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16570485C,16570485,SA11C,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16620691C,16620691,SA11C,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,,,2023-12-19,1000.00,0.00,Conduit Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,X,Earmarked by HOULAPAC
SB23,C00409730,16548152C,16548152,SA11C,CCM,Glenn Ivey For Congress 2022,,,,,,PO Box 85,,Bladensburg,MD,207100085,,,2023-12-06,1500.00,0.00,Conduit Contribution,,C00792283,,,IVEY,GLENN,,,,H,MD,04,,,,,,,X,Earmarked by AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE - AIC PAC
SB23,C00409730,16591214C,16591214,SA11C,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,,,2023-12-13,1500.00,0.00,Conduit Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,16649598C,16649598,SA11C,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,330758784,,,2023-12-20,1000.00,0.00,Conduit Contribution,,C00807628,,,MOSKOWITZ,JARED,,,,H,FL,23,,,,,,,X,Earmarked by Duke Energy PAC
SB23,C00409730,16551428C,16551428,SA11C,CCM,Jim Costa For Congress,,,,,,2037 W Bullard Ave,,Fresno,CA,937111200,,,2023-12-07,2500.00,0.00,Conduit Contribution,,C00391029,,,Costa,Jim,,,,H,CA,16,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16593210C,16593210,SA11C,CCM,Jim Costa For Congress,,,,,,2037 W Bullard Ave,,Fresno,CA,937111200,,,2023-12-14,1000.00,0.00,Conduit Contribution,,C00391029,,,Costa,Jim,,,,H,CA,16,,,,,,,X,Earmarked by Blue Cross Blue Shield Association PAC
SB23,C00409730,16548167C,16548167,SA11C,CCM,JOE MORELLE FOR CONGRESS,,,,,,PO Box 90914,,Rochester,NY,146090914,,,2023-12-05,2500.00,0.00,Conduit Contribution,,C00675108,,,MORELLE,JOSEPH D,,,,H,NY,25,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,16548149C,16548149,SA11C,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,074510584,,,2023-12-06,5000.00,0.00,Conduit Contribution,,C00573949,,,Gottheimer,Josh,,,,H,NJ,05,,,,,,,X,Earmarked by AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE - AIC PAC
SB23,C00409730,16590965C,16590965,SA11C,CCM,"Kuster For Congress, Inc.",,,,,,PO Box 1498,,Concord,NH,033021498,,,2023-12-13,2500.00,0.00,Conduit Contribution,,C00462861,,,Kuster,Ann,,,,H,NH,02,,,,,,,X,Earmarked by KIDSPAC
SB23,C00409730,16569455C,16569455,SA11C,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16620693C,16620693,SA11C,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,,,2023-12-19,1000.00,0.00,Conduit Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,X,Earmarked by HOULAPAC
SB23,C00409730,16548151C,16548151,SA11C,CCM,MAD4PA PAC,,,,,,PO Box 444,,Glenside,PA,190380444,,,2023-12-06,2500.00,0.00,Conduit Contribution,,C00670844,,,Dean,Madeleine,,,,H,PA,04,,,,,,,X,Earmarked by AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE - AIC PAC
SB23,C00409730,16551420C,16551420,SA11C,CCM,MAD4PA PAC,,,,,,PO Box 444,,Glenside,PA,190380444,,,2023-12-07,2500.00,0.00,Conduit Contribution,,C00670844,,,Dean,Madeleine,,,,H,PA,04,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16593215C,16593215,SA11C,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,761050084,,,2023-12-14,5000.00,0.00,Conduit Contribution,,C00506832,,,Veasey,Marc,,,,H,TX,33,,,,,,,X,Earmarked by Humana Inc. PAC
SB23,C00409730,16649597C,16649597,SA11C,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,761050084,,,2023-12-20,1000.00,0.00,Conduit Contribution,,C00506832,,,Veasey,Marc,,,,H,TX,33,,,,,,,X,Earmarked by Duke Energy PAC
SB23,C00409730,16570459C,16570459,SA11C,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 818,,Richmond,VA,232180818,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16593217C,16593217,SA11C,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 818,,Richmond,VA,232180818,,,2023-12-14,2500.00,0.00,Conduit Contribution,,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,X,Earmarked by Humana Inc. PAC
SB23,C00409730,16551421C,16551421,SA11C,CCM,Mikie Sherrill For Congress,,,,,,PO Box 43032,,Montclair,NJ,070430032,,,2023-12-07,1500.00,0.00,Conduit Contribution,,C00640003,,,Sherrill,Rebecca Michelle,,,,H,NJ,11,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,500399076,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,P2024,,2023-12-08,5000.00,0.00,Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00409730,16569446C,16569446,SA11C,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00727529,,,MRVAN,FRANK J,,,,H,IN,01,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16548168C,16548168,SA11C,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,,,2023-12-05,2500.00,0.00,Conduit Contribution,,C00668228,,,Horsford,Steven,A.,,,H,NV,04,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,16569453C,16569453,SA11C,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00668228,,,Horsford,Steven,A.,,,H,NV,04,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16591210C,16591210,SA11C,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,,,2023-12-13,2000.00,0.00,Conduit Contribution,,C00668228,,,Horsford,Steven,A.,,,H,NV,04,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,16551264C,16551264,SA11C,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,,,2023-12-07,1000.00,0.00,Conduit Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,X,Earmarked by GETTING RESULTS BY ENGAGING THE GRASSROOTS (GREG PAC)
SB23,C00409730,16569444C,16569444,SA11C,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16649594C,16649594,SA11C,PAC,OC Jobs & Education,,,,,,420 N Twin Oaks Valley Rd,Unit 2229,San Marcos,CA,920797090,,,2023-12-20,3500.00,0.00,Conduit Contribution,,C00630285,OC Jobs & Education,,,,,,,,,,,,,,,,X,Earmarked by The Gap Inc. Political Action Committee
SB23,C00409730,16569454C,16569454,SA11C,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16590964C,16590964,SA11C,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,,,2023-12-13,2500.00,0.00,Conduit Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,X,Earmarked by KIDSPAC
SB23,C00409730,500399081,,,CCM,Rudy Salas For Congress,,,,,,PO Box 42257,,Bakersfield,CA,933842257,P2024,,2023-12-08,5000.00,0.00,Contribution,,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00409730,16593207C,16593207,SA11C,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,600156005,,,2023-12-14,1000.00,0.00,Conduit Contribution,,C00495952,,,Schneider,Bradley,,,,H,IL,10,,,,,,,X,Earmarked by Blue Cross Blue Shield Association PAC
SB23,C00409730,16649595C,16649595,SA11C,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,600156005,,,2023-12-20,1000.00,0.00,Conduit Contribution,,C00495952,,,Schneider,Bradley,,,,H,IL,10,,,,,,,X,Earmarked by The Gap Inc. Political Action Committee
SB23,C00409730,16569448C,16569448,SA11C,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16591206C,16591206,SA11C,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,,,2023-12-13,1000.00,0.00,Conduit Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,16551418C,16551418,SA11C,CCM,Scott Peters For Congress,,,,,,PO Box 70980,,Washington,DC,200240980,,,2023-12-07,1000.00,0.00,Conduit Contribution,,C00503110,,,PETERS,SCOTT,,,,H,CA,50,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16548166C,16548166,SA11C,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,,,2023-12-05,1500.00,0.00,Conduit Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,16551258C,16551258,SA11C,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,,,2023-12-07,1000.00,0.00,Conduit Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,X,Earmarked by GETTING RESULTS BY ENGAGING THE GRASSROOTS (GREG PAC)
SB23,C00409730,16569447C,16569447,SA11C,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16593218C,16593218,SA11C,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,,,2023-12-14,2500.00,0.00,Conduit Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,X,Earmarked by Humana Inc. PAC
SB23,C00409730,16570469C,16570469,SA11C,CCM,SHONTEL BROWN FOR CONGRESS,,,,,,PO Box 221232,,Beachwood,OH,441220996,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00764381,,,BROWN,SHONTEL M,,,,H,OH,11,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16592949C,16592949,SA11AI,CCM,Stanton For Congress,,,,,,4340 E Indian School Rd,Ste 21-518,Phoenix,AZ,850185398,,,2023-12-14,500.00,0.00,Conduit Contribution,,C00657304,,,Stanton,Greg,,,,H,AZ,09,,,,,,,X,Earmarked by Robert G. Siggins
SB23,C00409730,16592951C,16592951,SA11AI,CCM,Stanton For Congress,,,,,,4340 E Indian School Rd,Ste 21-518,Phoenix,AZ,850185398,,,2023-12-14,500.00,0.00,Conduit Contribution,,C00657304,,,Stanton,Greg,,,,H,AZ,09,,,,,,,X,Earmarked by Eric E. Tober
SB23,C00409730,16569458C,16569458,SA11C,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16620697C,16620697,SA11C,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,,,2023-12-19,1000.00,0.00,Conduit Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,X,Earmarked by HOULAPAC
SB23,C00409730,16569452C,16569452,SA11C,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
SB23,C00409730,16570548C,16570548,SA11C,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,,,2023-12-11,2500.00,0.00,Conduit Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16593216C,16593216,SA11C,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,,,2023-12-14,2500.00,0.00,Conduit Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,X,Earmarked by Humana Inc. PAC
SB23,C00409730,16570406C,16570406,SA11C,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,352011964,,,2023-12-11,5000.00,0.00,Conduit Contribution,,C00458976,,,Sewell,Terri,,,,H,AL,07,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16590984C,16590984,SA11AI,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,352011964,,,2023-12-13,1000.00,0.00,Conduit Contribution,,C00458976,,,Sewell,Terri,,,,H,AL,07,,,,,,,X,Earmarked by Robert J. Fisher
SB23,C00409730,16649596C,16649596,SA11C,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,701500730,,,2023-12-20,1000.00,0.00,Conduit Contribution,,C00763649,,,CARTER,TROY,SR.,,,H,LA,02,,,,,,,X,Earmarked by Duke Energy PAC
SB23,C00409730,16569459C,16569459,SA11C,CCM,Vicente Gonzalez For Congress,,,,,,121 N 10Th St,,McAllen,TX,785014688,,,2023-12-11,1000.00,0.00,Conduit Contribution,,C00592659,,,Gonzalez,Vicente,,,,H,TX,15,,,,,,,X,Earmarked by DEMOCRATIC TURNOUT PROJECT PAC
