form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00692327,SB23.122,,,CCM,CHIP ROY FOR CONGRESS,,,,,,6705 W HWY 290,,AUSTIN,TX,78735,P2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,ROY,CHIP,,,,H,TX,21,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.123,,,CCM,CHIP ROY FOR CONGRESS,,,,,,6705 W HWY 290,,AUSTIN,TX,78735,G2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,ROY,CHIP,,,,H,TX,21,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.5,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARK,ND,58502,P2024,,2023-03-24,5000.00,,COMMITTEE CONTRIBUTION,,C00504704,,,CRAMER,KEVIN,,,,S,ND,,  ,,,,,,,
SB23,C00692327,SB23.6,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARK,ND,58502,G2024,,2023-03-24,5000.00,,COMMITTEE CONTRIBUTION,,C00504704,,,CRAMER,KEVIN,,,,S,ND,,  ,,,,,,,
SB23,C00692327,SB23.1,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2023-02-15,5000.00,,COMMITTEE CONTRIBUTION,,C00436386,,,BARRASSO,JOHN,,,,S,WY,,  ,,,,,,,
SB23,C00692327,SB23.118,,,CCM,FRIENDS OF BILL POSEY,,,,,,PO BOX 411486,,MELBOURNE,FL,32941,P2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,POSEY,BILL,,,,H,FL,08,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.119,,,CCM,FRIENDS OF BILL POSEY,,,,,,PO BOX 411486,,MELBOURNE,FL,32941,G2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,POSEY,BILL,,,,H,FL,08,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.2,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,G2024,,2023-02-15,5000.00,,COMMITTEE CONTRIBUTION,,C00436386,,,BARRASSO,JOHN,,,,S,WY,,  ,,,,,,,
SB23,C00692327,SB23.106,,,CCM,GOOD FOR CONGRESS,,,,,,PO BOX 117,,LOVINGSTON,VA,22949,P2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,GOOD,BOB,,,,H,VA,05,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.107,,,CCM,GOOD FOR CONGRESS,,,,,,PO BOX 117,,LOVINGSTON,VA,22949,G2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,GOOD,BOB,,,,H,VA,05,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.110,,,CCM,JIM JORDAN FOR CONGRESS,,,,,,PO BOX 355,,DELAWARE,OH,43015,P2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,JORDAN,JIM,,,,H,OH,04,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.111,,,CCM,JIM JORDAN FOR CONGRESS,,,,,,PO BOX 355,,DELAWARE,OH,43015,G2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,JORDAN,JIM,,,,H,OH,04,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.120,,,CCM,MATT ROSENDALE FOR MONTANA,,,,,,PO BOX 4907,,HELENA,MT,59604,P2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,ROSENDALE,MATT,,,,H,MT,02,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.121,,,CCM,MATT ROSENDALE FOR MONTANA,,,,,,PO BOX 4907,,HELENA,MT,59604,G2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,ROSENDALE,MATT,,,,H,MT,02,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.116,,,CCM,PATRIOTS FOR PERRY,,,,,,4075 LINGLESTOWN RD,,HARRISBURG,PA,17112,P2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,PERRY,SCOTT,,,,H,PA,10,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.117,,,CCM,PATRIOTS FOR PERRY,,,,,,4075 LINGLESTOWN RD,,HARRISBURG,PA,17112,G2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,PERRY,SCOTT,,,,H,PA,10,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.114,,,CCM,RALPH NORMAN FOR CONGRESS,,,,,,PO BOX 37467,,ROCK HILL,SC,29732,P2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,NORMAN,RALPH,,,,H,SC,05,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.115,,,CCM,RALPH NORMAN FOR CONGRESS,,,,,,PO BOX 37467,,ROCK HILL,SC,29732,G2024,,2023-05-17,5000.00,,COMMITTEE CONTRIBUTION,,,,,NORMAN,RALPH,,,,H,SC,05,  ,,,,,,X,EARMARKED DONATION THRU HOUSE FREEDOM FUND
SB23,C00692327,SB23.3,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,P2024,,2023-02-15,5000.00,,COMMITTEE CONTRIBUTION,,C00443218,,,WICKER,ROGER,,,,S,MS,,  ,,,,,,,
SB23,C00692327,SB23.4,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,G2024,,2023-02-15,5000.00,,COMMITTEE CONTRIBUTION,,C00443218,,,WICKER,ROGER,,,,S,MS,,  ,,,,,,,
SB23,C00692327,SB23.9,,,COM,MAJORITY MAKERS FUND,,,,,,2024 3RD AVE N,STE 211,BIRMINGHAM,AL,35203,,,2023-06-01,90000.00,,COMMITTEE CONTRIBUTION,,C00831222,,,,,,,,,,,  ,,,,,,,
SB23,C00692327,SB23.99,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVE SE,,WASHINGTON,DC,20003,,,2023-05-24,120000.00,,EARMARKED COMMITTEE CONTRIBUTIONS,,C00552851,,,,,,,,,,,  ,,,,,,,CONTRIBUTIONS FOR EARMARKED COMMITTEES SEE BELOW
SB23,C00692327,SB23.7,,,PAC,MAGGIES LIST PAC,,,,,,6675 WEEPING WILLOW WAY,,TALLAHASSEE,FL,32311,,,2023-04-05,5000.00,,COMMITTEE CONTRIBUTION,,C00469023,,,,,,,,,,,  ,,,,,,,
SB23,C00692327,SB23.10,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2023-03-03,15000.00,,PARTY CONTRIBUTION,,C00027466,,,,,,,,,,,  ,,,,,,,
SB23,C00692327,SB23.11,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2023-05-31,15000.00,,PARTY CONTRIBUTION,,C00003418,,,,,,,,,,,  ,,,,,,,
SB23,C00692327,SB23.12,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2023-05-31,45000.00,,PARTY CONTRIBUTION,,C00003418,,,,,,,,,,,  ,,,,,,,LEGAL FUND
SB23,C00692327,SB23.13,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2023-05-31,45000.00,,PARTY CONTRIBUTION,,C00003418,,,,,,,,,,,  ,,,,,,,BUILDING FUND
