form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00294918,SB21B.4190,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-05,5.30,,Dollar Tree,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4191,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-05,38.96,,Little Caesars,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4192,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-06,275.00,,Pita Cafe,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4193,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-06,375.00,,P2P Latoya Henry,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4194,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-07,113.88,,Meijer Store #286,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4195,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-07,142.43,,Sams Club,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4196,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-07,16.95,,PAY PAL IDPAYPALSI77,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4197,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-08,36.00,,P2P YVETTE ANDERSON,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4198,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-08,240.00,,P2P YVETTE ANDERSON,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4199,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-12,27.92,,INST XFER PAYPAL IDPAYPALSI77,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4200,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-18,162.00,,BILL PAYPMENTDEBIT,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4201,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-18,2000.00,,P2P ASH MCELROY SOCIAL MEDIA INV #123456,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4202,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-19,65.00,,P2P YVETTE ANDERSON REIMBURSEMENT,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4203,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-19,1072.50,,ALAN C YOUNG& ASSOCIATES ACCOUNTING FIRM,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4204,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-21,378.79,,INDIRA KRISTI,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4205,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-21,210.00,,CHUCK SLATE PRINTING,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4206,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-21,6400.28,,CHUCK SLATE PRINTING,001,C00294918,,,,,,,,,,,,,,,,,,
