form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00879965,SE.4244,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-16,2000.00,2024-09-16,193000.00,Social media advertisements,004,C00879965,O,P00009423,HARRIS,KAMALA,,,,P,,,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4246,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-17,300.00,2024-09-17,193300.00,Social media advertisements,004,C00879965,O,P00009423,HARRIS,KAMALA,,,,P,,,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4249,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-20,2000.00,2024-09-20,195300.00,Social media advertisements,004,C00879965,O,P00009423,HARRIS,KAMALA,,,,P,,,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4252,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-24,2000.00,2024-09-24,197300.00,Social media advertisements,004,C00879965,O,P00009423,HARRIS,KAMALA,,,,P,,,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4268,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-27,800.00,2024-09-24,800.00,Social media advertisements,004,C00879965,S,H6NE02125,BACON,DONALD J,,,,H,02,NE,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4253,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-25,2000.00,2024-09-25,199300.00,Social media advertisements,004,C00879965,O,P00009423,HARRIS,KAMALA,,,,P,,,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4264,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-27,800.00,2024-09-27,800.00,Social media advertisements,004,C00879965,S,H8PA15195,MACKENZIE,RYAN EDWARD,,,,H,07,PW,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4266,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,P2024,,2024-09-27,800.00,2024-09-27,800.00,Social media advertisements,004,C00879965,S,H2CA20094,VALADAO,DAVID,,,,H,22,CA,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4267,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-27,800.00,2024-09-27,800.00,Social media advertisements,004,C00879965,S,H0CA48198,STEEL,MICHELLE,,,,H,45,CA,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4270,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-27,800.00,2024-09-27,800.00,Social media advertisements,004,C00879965,S,H2CA37023,CALVERT,KEN,,,,H,41,CA,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4271,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-27,800.00,2024-09-27,800.00,Social media advertisements,004,C00879965,S,S4OH00192,MORENO,BERNIE,,,,S,,OH,Goch,David,,,,2024-10-10,
SE,C00879965,SE.4272,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-09-27,800.00,2024-09-27,800.00,Social media advertisements,004,C00879965,S,S8FL00273,SCOTT,RICK SEN,,,,S,,FL,Goch,David,,,,2024-10-10,
