form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00821728,BE137,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-22,2652.34,2024-10-25,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/23/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE138,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-23,15521.63,2024-10-25,370764.46,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE139,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-23,1544.69,2024-10-25,370764.46,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE140,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-23,222.75,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/22/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE141,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-23,4954.00,2024-10-25,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/24/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE142,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-24,4472.00,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/23/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE144,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-24,512.00,2024-11-08,370764.46,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE143,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-25,35.00,2024-11-08,370764.46,VOTER FILE,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE145,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-25,269.23,2024-11-08,370764.46,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE146,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-25,1860.00,2024-11-08,370764.46,CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 48-HR RPT FILED 10/24/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE147,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-26,225.23,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/27/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE148,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-26,2913.00,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/25/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE149,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-27,428.65,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/26/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE150,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-27,2541.00,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/26/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE151,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-28,112.00,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/27/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE152,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-28,3766.00,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/27/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE153,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-29,222.75,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/28/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE154,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-29,4042.00,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/28/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE155,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-30,5148.86,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/29/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE164,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-10-30,124.92,2024-11-08,370764.46,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 10/29/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE157,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-01,512.00,2024-11-01,370764.46,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,BE158,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-01,3310.55,2024-11-01,370764.46,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,BE159,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-01,500.00,2024-11-01,370764.46,PHOTOGRAPHY,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,BE161,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-02,2226.14,2024-11-02,370764.46,PHONE CALLS AND CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 11/3/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,BE162,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-03,1441.05,2024-11-03,370764.46,PHONE CALLS (ACTUAL COST OF ESTIMATED IE REPORTED ON 24-HR RPT FILED 11/4/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,XEALC13,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-03,8019.67,2024-11-04,370764.46,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,XEALC15,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-03,859.74,2024-11-04,370764.46,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE166,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-04,888.00,2024-11-04,370764.46,PHONE CALLS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,XEALC18,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-04,7802.83,2024-11-20,370764.46,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE168,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-11-05,996.00,2024-11-05,370764.46,PHONE CALLS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,XEALC12,,,ORG,PARTICLE 64,,,,,,"3555 LIME STREET, STE. D",,RIVERSIDE,CA,92501,G2024,,2024-11-03,3039.06,2024-11-04,370764.46,PHONE CALLS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
SE,C00821728,BE169,,,ORG,PARTICLE 64,,,,,,"3555 LIME STREET, STE. D",,RIVERSIDE,CA,92501,G2024,,2024-11-04,422.66,2024-11-25,370764.46,PHONE CALLS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,X
SE,C00821728,XEALC16,,,ORG,T-MOBILE,,,,,,P.O. BOX 742595,,CINCINNATI,OH,45274,G2024,,2024-11-04,2230.32,2024-11-20,370764.46,PHONE CALLS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-12-05,
