form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00252825,SB29.123232,,,CCM,Friends of Tarah Probst,,,,,,P O Box 614,,Stroudsburg,PA,18360,,,2024-03-28,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122354,,,COM,Friends of Tim Kearney,,,,,,P O Box 505,,Swarthmore,PA,19081,,,2024-03-06,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120562,,,CCM,Friends of Tina Davis,,,,,,505 Grant Ave.,,Croydon,PA,19021,,,2024-01-25,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120563,,,PAC,Greg Scott PAC,,,,,,P O Box 376,,Norristown,PA,19404,,,2024-01-25,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122361,,,PAC,Harrity for Council,,,,,,722 E Willard Street,,Philadelphia,PA,19134,,,2024-03-14,14800.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122373,,,CCM,Jack Stollsteimer for AG,,,,,,P O Box 22611,,Philadelphia,PA,19110,,,2024-03-26,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121450,,,CCM,Joe Ciresi for State Representative,,,,,,4011 Ashbrook Drive,,Royersford,PA,19468,,,2024-02-23,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121442,,,PAC,KC Tomlinson for State Representative,,,,,,3271 Oakford Avenue,,Trevose,PA,19053,,,2024-02-06,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120553,,,PAC,Lamont McClure 4 Executive,,,,,,4110 Scherman Blvd.,,Bethlehem,PA,18020,,,2024-01-11,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.123234,,,CCM,Mark Squilla for Council,,,,,,P O Box 37332,,Philadelphia,PA,19148,,,2024-03-28,3700.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122355,,,COM,Neilson for the Northeast,,,,,,P O Box 6054,,Philadelphia,PA,19114,,,2024-03-05,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.123227,,,CCM,Nina Ahmad for Philly,,,,,,P O Box 27339,,Philadelphia,PA,19118,,,2024-03-26,14800.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121452,,,PAC,Nina for PA,,,,,,P O Box 40681,,Philadelphia,PA,19107,,,2024-02-23,14800.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.123226,,,PAC,Nina for PA,,,,,,P O Box 40681,,Philadelphia,PA,19107,,,2024-03-26,-14800.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122370,,,CCM,Patrick Gushue for 172nd,,,,,,9526 Rising Sun Avenue,,Philadelphia,PA,19115,,,2024-03-25,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121443,,,PAC,PLAN - Political Labor Action Now,,,,,,904 N 2nd Street,,Harrisburg,PA,171023119,,,2024-02-06,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122350,,,CCM,Quetcy Lozada for PHL,,,,,,2008 Chestnut St; 1-R,,Philadelphia,PA,19103,,,2024-03-04,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122365,,,CCM,Rue Landau for Philly,,,,,,P O Box 63785,,Philadelphia,PA,19147,,,2024-03-22,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122374,,,PAC,Steve Santarsiero for State Senate,,,,,,P O Box 671,,Newtown,PA,18940,,,2024-03-26,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122358,,,CCM,Team Brian Fitzpatrick,,,,,,P O Box 30844,,Bethesda,MD,20824,,,2024-03-07,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121446,,,COM,Vote Kathy Gilmore Richardson for Philly,,,,,,P O Box 28029,,Philadelphia,PA,19131,,,2024-02-09,12600.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122367,,,CCM,West Chester Democratic Committee (WCDC),,,,,,P O Box 3268,,West Chester,PA,19381,,,2024-03-22,1000.00,,,,,,,,,,,,,,,,,,,,,,
