form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00344325,17456736,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,46308,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00727529,Mrvan for Congress,H0IN01150,Mrvan,Frank,J.,Rep.,,H,IN,01,,,,,,,,Contribution
SB23,C00344325,17456830,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,04240,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00653816,Committee to Elect Jared Golden,H8ME02185,Golden,Jared,,Rep.,,H,ME,02,,,,,,,,Contribution
SB23,C00344325,17456924,,,CCM,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00660464,Chris Pappas for Congress,H8NH01210,Pappas,Chris,,Rep.,,H,NH,01,,,,,,,,Contribution
SB23,C00344325,17456925,,,CCM,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,88046,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00789404,Gabe Vasquez for Congress,H2NM02191,Vasquez,Gabriel,,Rep.,,H,NM,02,,,,,,,,Contribution
SB23,C00344325,17456926,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,92624,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00634253,Mike Levin for Congress,H8CA49058,Levin,Mike,,Rep.,,H,CA,49,,,,,,,,Contribution
SB23,C00344325,17456927,,,CCM,Judy Chu for Congress,,,,,,16633 Ventura Blvd #1008,,Encino,CA,91436,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00458125,Judy Chu for Congress,H0CA32101,Chu,Judy,,Rep.,,H,CA,28,,,,,,,,Contribution
SB23,C00344325,17456937,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,15242,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00787648,Chris Deluzio for Congress,H2PA17103,Deluzio,Christopher,,Rep.,,H,PA,17,,,,,,,,Contribution
SB23,C00344325,17456949,,,CCM,Chrissy Houlahan for Congress,,,,,,PO Box 222,,Devon,PA,19333,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00637371,Chrissy Houlahan for Congress,H8PA06087,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,Contribution
SB23,C00344325,17456950,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00787812,Nikki for Congress,H2IL13153,Budzinski,Nikki,,Rep.,,H,IL,13,,,,,,,,Contribution
SB23,C00344325,17456951,,,CCM,Susan Wild for Congress,,,,,,"1636 N Cedar Crest Blvd, #183",,Allentown,PA,18104,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00658567,Susan Wild for Congress,H8PA15229,Wild,Susan,,Rep.,,H,PA,07,,,,,,,,Contribution
SB23,C00344325,17456953,,,CCM,Magaziner for Congress,,,,,,"1 Park Row, 5th Floor",,Providence,RI,02903,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00802504,Magaziner for Congress,H2RI02184,Magaziner,Seth,,Rep.,,H,RI,02,,,,,,,,Contribution
