form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00857144,SB22.I106058,,,CCM,CISCOMANI FOR CONGRESS,,,,,,P.O. BOX 35103,,TUCSON,AZ,857405103,,,2024-09-24,33425.51,,TRANSFER OF NET PROCEEDS,,C00786194,,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,  ,,,,,,,
SB22,C00857144,SB22.I106081,,,CCM,COUGHLIN FOR CONGRESS,,,,,,9856 ARCHER LN,,DUBLIN,OH,430178914,,,2024-09-24,31312.29,,TRANSFER OF NET PROCEEDS,,C00853077,,H4OH13153,COUGHLIN,KEVIN,,,,H,OH,13,  ,,,,,,,
SB22,C00857144,SB22.I106090,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,P.O. BOX 10949,,YAKIMA,WA,989091949,,,2024-09-24,3760.71,,TRANSFER OF NET PROCEEDS,,C00559393,,H4WA04104,NEWHOUSE,DAN,,,,H,WA,04,  ,,,,,,,
SB22,C00857144,SB22.I106043,,,CCM,DANIEL WEBSTER FOR CONGRESS,,,,,,P.O. BOX 1007,,WEBSTER,FL,335971134,,,2024-09-24,16819.39,,TRANSFER OF NET PROCEEDS,,C00481911,,H0FL08208,WEBSTER,DANIEL,,,,H,FL,11,  ,,,,,,,
SB22,C00857144,SB22.I106055,,,CCM,"DERRICK ANDERSON FOR VA, INC.",,,,,,P.O. BOX 330,,FREDERICKSBURG,VA,22404,,,2024-09-24,3467.56,,TRANSFER OF NET PROCEEDS,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB22,C00857144,SB22.I106085,,,CCM,"DERRICK ANDERSON FOR VA, INC.",,,,,,P.O. BOX 330,,FREDERICKSBURG,VA,22404,,,2024-09-24,37137.62,,TRANSFER OF NET PROCEEDS,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB22,C00857144,SB22.I106050,,,CCM,DESPOSITO FOR NEW YORK,,,,,,P.O. BOX 188,,ISLAND PARK,NY,11558,,,2024-09-24,2614.87,,TRANSFER OF NET PROCEEDS,,C00809426,,H2NY04277,DESPOSITO,ANTHONY,P,,,H,NY,04,  ,,,,,,,
SB22,C00857144,SB22.I106076,,,CCM,DESPOSITO FOR NEW YORK,,,,,,P.O. BOX 188,,ISLAND PARK,NY,11558,,,2024-09-24,35226.90,,TRANSFER OF NET PROCEEDS,,C00809426,,H2NY04277,DESPOSITO,ANTHONY,P,,,H,NY,04,  ,,,,,,,
SB22,C00857144,SB22.I106047,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,,,2024-09-24,1.00,,TRANSFER OF NET PROCEEDS,,C00575167,,H6NE02125,BACON,DONALD ,JOHN,MR.,,H,NE,02,  ,,,,,,,
SB22,C00857144,SB22.I106072,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,,,2024-09-24,35040.58,,TRANSFER OF NET PROCEEDS,,C00575167,,H6NE02125,BACON,DONALD ,JOHN,MR.,,H,NE,02,  ,,,,,,,
SB22,C00857144,SB22.I106042,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,,,2024-09-24,3559.10,,TRANSFER OF NET PROCEEDS,,C00849844,,H4CO08034,EVANS,TIMOTHY,GABRIEL JOSEPH,,,H,CO,08,  ,,,,,,,
SB22,C00857144,SB22.I106065,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,,,2024-09-24,38836.62,,TRANSFER OF NET PROCEEDS,,C00849844,,H4CO08034,EVANS,TIMOTHY,GABRIEL JOSEPH,,,H,CO,08,  ,,,,,,,
SB22,C00857144,SB22.I106102,,,CCM,ESPOSITO FOR CONGRESS,,,,,,P.O. BOX 622,,GOSHEN,NY,10924,,,2024-09-24,16438.46,,TRANSFER OF NET PROCEEDS,,C00852889,,H4NY18117,ESPOSITO,ALISON,,,,H,NY,18,  ,,,,,,,
SB22,C00857144,SB22.I106040,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD # 13176,# 13176,SCOTTSDALE,AZ,85267,,,2024-09-24,21109.08,,TRANSFER OF NET PROCEEDS,,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,AZ,06,  ,,,,,,,
SB22,C00857144,SB22.I106057,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD # 13176,# 13176,SCOTTSDALE,AZ,85267,,,2024-09-24,33124.15,,TRANSFER OF NET PROCEEDS,,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,AZ,06,  ,,,,,,,
SB22,C00857144,SB22.I106095,,,CCM,GEORGE LOGAN FOR CONGRESS,,,,,,"26 CATOONAH ST, BOX 72",BOX 72,RIDGEFIELD,CT,06877,,,2024-09-24,11065.21,,TRANSFER OF NET PROCEEDS,,C00784926,,H2CT05222,LOGAN,GEORGE,S,,,H,CT,05,  ,,,,,,,
SB22,C00857144,SB22.I106094,,,CCM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,,,2024-09-24,13791.55,,TRANSFER OF NET PROCEEDS,,C00840108,,H4CA49149,GUNDERSON,MATT,,,,H,CA,49,  ,,,,,,,
SB22,C00857144,SB22.I106067,,,CCM,IOWANS FOR ZACH NUNN,,,,,,P.O. BOX 11,,BONDURANT,IA,50035,,,2024-09-24,28211.36,,TRANSFER OF NET PROCEEDS,,C00784389,,H2IA03119,NUNN,ZACH,,,,H,IA,03,  ,,,,,,,
SB22,C00857144,SB22.I106059,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,,,2024-09-24,38599.47,,TRANSFER OF NET PROCEEDS,,C00808279,,H2CA13131,DUARTE,JOHN,S,,,H,CA,13,  ,,,,,,,
SB22,C00857144,SB22.I106045,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,P.O. BOX 628,,ST. CLAIRE SHORES,MI,48080,,,2024-09-24,19040.22,,TRANSFER OF NET PROCEEDS,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB22,C00857144,SB22.I106070,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,P.O. BOX 628,,ST. CLAIRE SHORES,MI,48080,,,2024-09-24,31730.57,,TRANSFER OF NET PROCEEDS,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB22,C00857144,SB22.I106074,,,CCM,KEAN FOR CONGRESS,,,,,,P.O BOX 999,,EDISON,NJ,08818,,,2024-09-24,29391.70,,TRANSFER OF NET PROCEEDS,,C00703058,,H0NJ07261,KEAN,THOMAS,H.,,JR.,H,NJ,07,  ,,,,,,,
SB22,C00857144,SB22.I106063,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,P.O. BOX 2438,,CORONA,CA,928782256,,,2024-09-24,37315.16,,TRANSFER OF NET PROCEEDS,,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB22,C00857144,SB22.I106048,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,,,2024-09-24,1.00,,TRANSFER OF NET PROCEEDS,,C00801985,,H2CA03157,KILEY,KEVIN,,,,H,CA,03,  ,,,,,,,
SB22,C00857144,SB22.I106092,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,,,2024-09-24,13920.22,,TRANSFER OF NET PROCEEDS,,C00801985,,H2CA03157,KILEY,KEVIN,,,,H,CA,03,  ,,,,,,,
SB22,C00857144,SB22.I106098,,,CCM,KEVIN LINCOLN FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,,,2024-09-24,15166.63,,TRANSFER OF NET PROCEEDS,,C00845826,,H4CA09093,LINCOLN,KEVIN,J,,II,H,CA,09,  ,,,,,,,
SB22,C00857144,SB22.I106054,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,,,2024-09-24,1.00,,TRANSFER OF NET PROCEEDS,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB22,C00857144,SB22.I106084,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,,,2024-09-24,30968.67,,TRANSFER OF NET PROCEEDS,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB22,C00857144,SB22.I106101,,,CCM,LALOTA FOR CONGRESS,,,,,,P.O. BOX 5744,,HAUPPAUGE,NY,11788,,,2024-09-24,17543.82,,TRANSFER OF NET PROCEEDS,,C00806018,,H2NY01190,NICK,LALOTA,,,,H,NY,01,  ,,,,,,,
SB22,C00857144,SB22.I106073,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,P.O. BOX 97275,,RALEIGH,NC,27624,,,2024-09-24,33141.86,,TRANSFER OF NET PROCEEDS,,C00853499,,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,  ,,,,,,,
SB22,C00857144,SB22.I106051,,,CCM,LAWLER FOR CONGRESS,,,,,,P.O. BOX 87,,SOUTH SALEM,NY,10590,,,2024-09-24,2749.39,,TRANSFER OF NET PROCEEDS,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB22,C00857144,SB22.I106077,,,CCM,LAWLER FOR CONGRESS,,,,,,P.O. BOX 87,,SOUTH SALEM,NY,10590,,,2024-09-24,30667.86,,TRANSFER OF NET PROCEEDS,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB22,C00857144,SB22.I106082,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE STE 166 #399,STE 166 #399,HAPPY VALLEY,OR,97086,,,2024-09-24,32887.22,,TRANSFER OF NET PROCEEDS,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB22,C00857144,SB22.I106052,,,CCM,MARC FOR US INC.,,,,,,P.O. BOX 219,,LEEDS,NY,12451,,,2024-09-24,2401.08,,TRANSFER OF NET PROCEEDS,,C00789586,,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,  ,,,,,,,
SB22,C00857144,SB22.I106078,,,CCM,MARC FOR US INC.,,,,,,P.O. BOX 219,,LEEDS,NY,12451,,,2024-09-24,36451.55,,TRANSFER OF NET PROCEEDS,,C00789586,,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,  ,,,,,,,
SB22,C00857144,SB22.I106105,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,P.O. BOX 516,,LOS INDIOS,TX,78567,,,2024-09-24,10465.98,,TRANSFER OF NET PROCEEDS,,C00768994,,H2TX34113,FLORES,MAYRA,,,,H,TX,34,  ,,,,,,,
SB22,C00857144,SB22.I106080,,,CCM,MERRIN FOR CONGRESS,,,,,,P.O. BOX 75,,MONCLOVA,OH,43542,,,2024-09-24,36410.27,,TRANSFER OF NET PROCEEDS,,C00863829,,H4OH09169,MERRIN,DEREK,,,,H,OH,09,  ,,,,,,,
SB22,C00857144,SB22.I106064,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE SUITE 150,SUITE 150,IRVINE,CA,92618,,,2024-09-24,34511.75,,TRANSFER OF NET PROCEEDS,,C00704981,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB22,C00857144,SB22.I106061,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2024-09-24,32263.96,,TRANSFER OF NET PROCEEDS,,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,25,  ,,,,,,,
SB22,C00857144,SB22.I106066,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,P.O. BOX 33,,OTTUMWA,IA,525017103,,,2024-09-24,27803.64,,TRANSFER OF NET PROCEEDS,,C00558825,,H0IA02180,MILLER-MEEKS,MARIANNETTE,JANE,,,H,IA,02,  ,,,,,,,
SB22,C00857144,SB22.I106104,,,CCM,MONICA FOR CONGRESS,,,,,,P.O. BOX 4605,,MCALLEN,TX,785024605,,,2024-09-24,13083.80,,TRANSFER OF NET PROCEEDS,,C00765719,,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,  ,,,,,,,
SB22,C00857144,SB22.I106089,,,CCM,PATRIOTS FOR PERRY,,,,,,4075 LINGLESTOWN ROAD PMB 119,PMB 119,HARRISBURG,PA,17112,,,2024-09-24,1.00,,TRANSFER OF NET PROCEEDS,,C00510164,,H2PA04135,PERRY,SCOTT,,,,H,PA,10,  ,,,,,,,
SB22,C00857144,SB22.I106103,,,CCM,PATRIOTS FOR PERRY,,,,,,4075 LINGLESTOWN ROAD PMB 119,PMB 119,HARRISBURG,PA,17112,,,2024-09-24,12517.44,,TRANSFER OF NET PROCEEDS,,C00510164,,H2PA04135,PERRY,SCOTT,,,,H,PA,10,  ,,,,,,,
SB22,C00857144,SB22.I106088,,,CCM,REDDY FOR KANSAS,,,,,,P.O. BOX 15804,,LENEXA,KS,66285,,,2024-09-24,7665.63,,TRANSFER OF NET PROCEEDS,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB22,C00857144,SB22.I106099,,,CCM,REDDY FOR KANSAS,,,,,,P.O. BOX 15804,,LENEXA,KS,66285,,,2024-09-24,14253.39,,TRANSFER OF NET PROCEEDS,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB22,C00857144,SB22.I106083,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,,,2024-09-24,34271.54,,TRANSFER OF NET PROCEEDS,,C00852137,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
SB22,C00857144,SB22.I106037,,,CCM,SCALISE FOR CONGRESS,,,,,,P.O. BOX 23219,,JEFFERSON,LA,701833219,,,2024-09-24,23643.68,,TRANSFER OF NET PROCEEDS,,C00394957,,H0LA01087,SCALISE,STEVE,,MR,,H,LA,01,  ,,,,,,,
SB22,C00857144,SB22.I106038,,,CCM,SCALISE FOR CONGRESS,,,,,,P.O. BOX 23219,,JEFFERSON,LA,701833219,,,2024-09-24,150764.98,,TRANSFER OF NET PROCEEDS,,C00394957,,H0LA01087,SCALISE,STEVE,,MR,,H,LA,01,  ,,,,,,,
SB22,C00857144,SB22.I106093,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,4040 MACARTHUR BLVD,SUITE 200,NEWPORT BEACH,CA,92660,,,2024-09-24,30240.59,,TRANSFER OF NET PROCEEDS,,C00798322,,H2CA47196,BAUGH,SCOTT,,,,H,CA,47,  ,,,,,,,
SB22,C00857144,SB22.I106091,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVE # 1448,,JANESVILLE,WI,53545,,,2024-09-24,4485.63,,TRANSFER OF NET PROCEEDS,,C00677286,,H8WI01156,STEIL,BRYAN ,GEORGE,,,H,WI,01,  ,,,,,,,
SB22,C00857144,SB22.I106106,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVE # 1448,,JANESVILLE,WI,53545,,,2024-09-24,11568.82,,TRANSFER OF NET PROCEEDS,,C00677286,,H8WI01156,STEIL,BRYAN ,GEORGE,,,H,WI,01,  ,,,,,,,
SB22,C00857144,SB22.I106068,,,CCM,THERIAULT FOR CONGRESS,,,,,,P.O. BOX 291,,FORT KENT,ME,04743,,,2024-09-24,33175.85,,TRANSFER OF NET PROCEEDS,,C00852061,,H4ME02291,THERIAULT,AUSTIN,LEO,,,H,ME,02,  ,,,,,,,
SB22,C00857144,SB22.I106044,,,CCM,TOM BARRETT FOR CONGRESS,,,,,,P.O. BOX 15221,,LANSING,MI,48901,,,2024-09-24,14148.83,,TRANSFER OF NET PROCEEDS,,C00793976,,H2MI07123,BARRETT,THOMAS,MORE,,,H,MI,07,  ,,,,,,,
SB22,C00857144,SB22.I106069,,,CCM,TOM BARRETT FOR CONGRESS,,,,,,P.O. BOX 15221,,LANSING,MI,48901,,,2024-09-24,30849.14,,TRANSFER OF NET PROCEEDS,,C00793976,,H2MI07123,BARRETT,THOMAS,MORE,,,H,MI,07,  ,,,,,,,
SB22,C00857144,SB22.I106060,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE #227,#227,FRESNO,CA,93704,,,2024-09-24,31482.44,,TRANSFER OF NET PROCEEDS,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB22,C00857144,SB22.I106056,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,P.O. BOX 1836,,LA CROSSE,WI,54602,,,2024-09-24,16865.06,,TRANSFER OF NET PROCEEDS,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB22,C00857144,SB22.I106086,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,P.O. BOX 1836,,LA CROSSE,WI,54602,,,2024-09-24,25812.08,,TRANSFER OF NET PROCEEDS,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB22,C00857144,SB22.I106062,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,P.O. BOX 17490,,ANAHEIM,CA,92817,,,2024-09-24,32260.96,,TRANSFER OF NET PROCEEDS,,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB22,C00857144,SB22.I106049,,,CCM,YVETTE4CONGRESS,,,,,,P.O. BOX 404,,LA LUZ,NM,883370404,,,2024-09-24,3376.03,,TRANSFER OF NET PROCEEDS,,C00655571,,H8NM02156,HERRELL,STELLA,YVETTE,,,H,NM,02,  ,,,,,,,
SB22,C00857144,SB22.I106075,,,CCM,YVETTE4CONGRESS,,,,,,P.O. BOX 404,,LA LUZ,NM,883370404,,,2024-09-24,31264.39,,TRANSFER OF NET PROCEEDS,,C00655571,,H8NM02156,HERRELL,STELLA,YVETTE,,,H,NM,02,  ,,,,,,,
SB22,C00857144,SB22.I106046,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E STE 260,STE 260,WHITEFISH,MT,599371596,,,2024-09-24,1.00,,TRANSFER OF NET PROCEEDS,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB22,C00857144,SB22.I106071,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E STE 260,STE 260,WHITEFISH,MT,599371596,,,2024-09-24,31461.34,,TRANSFER OF NET PROCEEDS,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB22,C00857144,SB22.I106108,,,COM,NRCC,,,,,,"320 FIRST ST, SE",,WASHINGTON,DC,200031838,,,2024-09-24,127659.70,,TRANSFER OF NET PROCEEDS - GENERAL ACCT,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00857144,SB22.I106109,,,COM,NRCC,,,,,,"320 FIRST ST, SE",,WASHINGTON,DC,200031838,,,2024-09-24,144774.34,,TRANSFER OF NET PROCEEDS - HQ ACCT,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00857144,SB22.I106110,,,COM,NRCC,,,,,,"320 FIRST ST, SE",,WASHINGTON,DC,200031838,,,2024-09-24,83736.68,,TRANSFER OF NET PROCEEDS - LEGAL ACCT,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00857144,SB22.I106107,,,PAC,CONGRESSIONAL LEADERSHIP FUND,,,,,,"1747 PENNSYLVANIA AVENUE, NW 5TH F",5TH FLOOR,WASHINGTON,DC,20006,,,2024-09-24,23229.20,,TRANSFER OF NET PROCEEDS,,C00504530,,,,,,,,,,,  ,,,,,,,
SB22,C00857144,SB22.I106039,,,PAC,EYE OF THE TIGER PAC,,,,,,PO BOX 9891,,ARLINGTON,VA,222190485,,,2024-09-24,170310.37,,TRANSFER OF NET PROCEEDS,,C00467431,,,,,,,,,,,  ,,,,,,,
