form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00517235,500900044,,,CCM,Whitehouse for Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-12-21,5000.00,0.00,Contribution to Federal Committee,,C00410803,,,Whitehouse,Sheldon,,,,S,RI,00,,,,,,,,
SB23,C00517235,500890525,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,P2024,,2023-09-29,5000.00,0.00,Contribution to Federal Committee,,C00431353,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB23,C00517235,500900035,,,CCM,Kaine for Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,G2024,,2023-12-21,5000.00,0.00,Contribution to Federal Committee,,C00495358,,,Kaine,Timothy,,,,S,VA,00,,,,,,,,
SB23,C00517235,500890526,,,CCM,Melanie for New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,871811493,P2024,,2023-09-29,5000.00,0.00,Contribution to Federal Committee,,C00765099,,,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00517235,500900036,,,CCM,Jimmy Gomez for Congress,,,,,,3605 Long Beach Blvd,Ste 426,Long Beach,CA,908076010,P2024,,2023-12-21,1000.00,0.00,Contribution to Federal Committee,,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00517235,500890527,,,CCM,Melanie for New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,871811493,G2024,,2023-09-29,5000.00,0.00,Contribution to Federal Committee,,C00765099,,,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00517235,500900037,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,198090767,P2024,,2023-12-21,5000.00,0.00,Contribution to Federal Committee,,C00843391,,,Blunt Rochester,Lisa,,,,S,DE,00,,,,,,,,
SB23,C00517235,500886947,,,CCM,Menendez for Senate,,,,,,1 Gateway Ctr,Ste 520,Newark,NJ,071025323,P2024,,2023-09-20,5000.00,0.00,Contribution to Federal Committee,,C00264564,,,MENENDEZ,ROBERT,,,,S,NJ,00,,,,,,,,
SB23,C00517235,500861877,,,CCM,Gillibrand for Senate,,,,,,PO Box 150516,,Brooklyn,NY,112150516,G2024,,2023-12-21,5000.00,0.00,Contribution to Federal Committee,,C00413914,,,Gillibrand,Kirsten,,,,S,NY,00,,,,,,,,
SB23,C00517235,500890528,,,CCM,Kaine for Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-09-29,5000.00,0.00,Contribution to Federal Committee,,C00495358,,,Kaine,Timothy,,,,S,VA,00,,,,,,,,
SB23,C00517235,500900038,,,CCM,Jonathan Nez for Congress,,,,,,PO Box 1854,,Flagstaff,AZ,860021854,P2024,,2023-12-21,2000.00,0.00,Contribution to Federal Committee,,C00853473,,,Nez,Jonathan,Michael,,,H,AZ,02,,,,,,,,
SB23,C00517235,500890519,,,CCM,Rosen for Nevada,,,,,,PO Box 46110,,Las Vegas,NV,891146110,G2024,,2023-09-29,5000.00,0.00,Contribution to Federal Committee,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
