form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00809095,21b-12-00013-00028,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-03-19,31.07,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00014-00031,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-03-26,25.01,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00019-00038,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-03-31,67.08,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00021-00044,,,ORG,"Sandler, Reiff, Lamb, Rosenstein & Birkenstock, P.C.",,,,,,1090 Vermont Ave NW Ste 750,,Washington,DC,20005,,,2023-03-31,238.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00020-00041,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-04-02,10.33,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00022-00045,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-04-09,35.91,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00023-00048,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-04-16,33.78,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00024-00051,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-04-23,25.19,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00025-00054,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-04-30,70.24,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00035-00074,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2023-05-03,28.90,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00026-00057,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-05-07,25.80,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00028-00063,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-05-14,35.24,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00029-00066,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-05-21,27.18,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00036-00075,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-05-28,56.81,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00037-00078,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-05-31,26.73,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00038-00081,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-06-04,19.83,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00043-00094,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2023-06-05,11.92,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00044-00095,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2023-06-05,28.90,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00039-00084,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-06-11,30.27,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00040-00089,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-06-18,25.52,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00041-00092,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-06-25,20.66,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00045-00096,,,ORG,"Sandler, Reiff, Lamb, Rosenstein & Birkenstock, P.C.",,,,,,1090 Vermont Ave NW Ste 750,,Washington,DC,20005,,,2023-06-28,490.50,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-00-00206-00206,,,PAC,Honor Bound PAC,,,,,,PO Box 95,,Lexington,KY,40588,,,2023-06-29,2280.00,,Inkind: Offset,,C00711549,Honor Bound PAC,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00046-00099,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2023-06-30,63.95,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
