form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00077321,49356343,,,CCM,Tedd Budd for Senate,,,,,,PO BOX 97127,,Raleigh,NC,276247127,G2022,General Debt 2022,2023-11-07,5000.00,0.00,DEBT RETIREMENT,011,C00614776,Tedd Budd for Senate,S2NC00505,Budd,Theodore,,,,S,NC,,,,,,,,,DEBT RETIREMENT
SB23,C00077321,49356350,,,CCM,Armstrong For Congress,,,,,,1515 Burnt Boat Drive,Box 112,Bismarck,ND,58503,P2024,,2023-11-07,2500.00,0.00,,011,C00670547,Armstrong For Congress,H8ND00096,Armstrong,Kelly,,,,H,ND,00,,,,,,,,
SB23,C00077321,49356432,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,P2024,,2023-11-07,2500.00,0.00,,011,C00551275,French Hill For Arkansas,H4AR02141,Hill,James,,,,H,AR,02,,,,,,,,
SB23,C00077321,49356486,,,CCM,Zinke For Congress,,,,,,704c 13th St E,Ste 260,Whitefish,MT,59937,P2024,,2023-11-07,2500.00,0.00,,011,C00778159,Zinke For Congress,H4MT01041,Zinke,Ryan,,Rep.,,H,MT,01,,,,,,,,
SB23,C00077321,49358121,,,CCM,Bill Foster For Congress Committee,,,,,,PO Box 703,,Geneva,IL,60134,P2024,,2023-11-07,5000.00,0.00,,011,C00435099,Bill Foster For Congress Committee,H8IL14067,Foster,Bill,,Rep.,,H,IL,14,,,,,,,,
SB23,C00077321,49359403,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,P2024,,2023-11-07,5000.00,0.00,,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Joshua,,Rep.,,H,NJ,05,,,,,,,,
SB23,C00077321,49408086,,,PAC,Alamo PAC,,,,,,"919 Congress Ave, Suite 1400",Frost Bank Plaza,Austin,TX,78701,,,2023-11-14,2500.00,0.00,,011,C00387464,,,,,,,,,,,,,,,,,,
SB23,C00077321,49408088,,,PAC,Republican Majority Fund,,,,,,1316 Alexandria Ave,,Alexandria,VA,22308,,,2023-11-14,5000.00,0.00,,011,C00296640,,,,,,,,,,,,,,,,,,
SB23,C00077321,49408089,,,PAC,Carry On PAC,,,,,,824 S Milledge Ave,Suite 101,Athens,GA,30605,,,2023-11-14,2500.00,0.00,,011,C00787879,,,,,,,,,,,,,,,,,,
SB23,C00077321,49408090,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2023-11-14,2500.00,0.00,,011,C00784389,Iowans For Zach Nunn,H2IA03119,Nunn,Zach,,Rep.,,H,IA,03,,,,,,,,
SB23,C00077321,49408091,,,CCM,Gwen Moore For Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,P2024,,2023-11-14,2500.00,0.00,,011,C00397505,Gwen Moore For Congress,,Moore,Gwen,,Rep.,,H,WI,04,,,,,,,,
SB23,C00077321,49408093,,,CCM,Friends Of Dan Kildee,,,,,,P.O. Box 248,,Flint,MI,48501,G2024,,2023-11-14,2500.00,0.00,,011,C00499947,Friends Of Dan Kildee,H2MI05119,Kildee,Dan,,Rep.,,H,MI,05,,,,,,,,
SB23,C00077321,49408095,,,CCM,Torres For Congress,,,,,,PO Box 580303,,Bronx,NY,10458,P2024,,2023-11-14,2500.00,0.00,,011,C00699744,Torres For Congress,H0NY15160,Torres,Ritchie,,Rep.,,H,NY,15,,,,,,,,
SB23,C00077321,49408096,,,PAC,New Democratic Coalition Action Fund,,,,,,"607 14th Street, NW",Suite 800,Washington,DC,20005,,,2023-11-14,5000.00,0.00,,011,C00409730,,,,,,,,,,,,,,,,,,
SB23,C00077321,49408097,,,CCM,Grace For New York,,,,,,49-04 43rd Ave,,Woodside,NY,11377,P2024,,2023-11-14,2500.00,0.00,,011,C00516666,Grace For New York,H2NY06116,Meng,Grace,,Rep.,,H,NY,06,,,,,,,,
SB23,C00077321,49408098,,,CCM,Richard E Neal For Congress,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2023-11-10,5000.00,0.00,,011,C00226522,Richard E Neal For Congress,H8MA02041,Neal,Richard,,,,H,MA,02,,,,,,,,
SB23,C00077321,49408099,,,CCM,"Blaine For Congress, Inc.",,,,,,PO Box 1526,,Columbia,MO,65205,P2024,,2023-11-14,-2500.00,0.00,"Void - check issue, info missing",011,C00447748,"Blaine For Congress, Inc.",,Luetkemeyer,Blaine,,Mr.,,H,MO,09,,,,,,,,"Void - check issue, info missing"
SB23,C00077321,49408100,,,CCM,"Blaine For Congress, Inc.",,,,,,PO Box 1526,,Columbia,MO,65205,P2024,,2023-11-14,2500.00,0.00,,011,C00447748,"Blaine For Congress, Inc.",,Luetkemeyer,Blaine,,Mr.,,H,MO,09,,,,,,,,
SB23,C00077321,49408150,,,CCM,"Nikema For Congress, Inc",,,,,,PO Box 311913,,Atlanta,GA,31131,P2024,,2023-11-14,2500.00,0.00,,011,C00752584,"Nikema For Congress, Inc",H0GA05301,Williams,Nikema,,Rep.,,H,GA,05,,,,,,,,
SB23,C00077321,49408151,,,PAC,Equality PAC,,,,,,PO BOX 15337,,Washington,DC,20003,,,2023-11-14,5000.00,0.00,,011,C00550970,,,,,,,,,,,,,,,,,,
SB23,C00077321,49408152,,,CCM,Mad4pa Pac,,,,,,795 Glen Rd,,Jenkintown,PA,19046,G2024,,2023-11-14,2500.00,0.00,,011,C00670844,Mad4pa Pac,H8PA04116,Dean,Madeleine,,,,H,PA,04,,,,,,,,
SB23,C00077321,49408153,,,CCM,Joe Neguse For Congress,,,,,,PO Box 7142,,Boulder,CO,80306,G2024,,2023-11-14,2500.00,0.00,,011,C00648253,Joe Neguse For Congress,H8CO02160,Neguse,Joseph,,Rep.,,H,CO,02,,,,,,,,
SB23,C00077321,49408173,,,PAC,Blue Hen PAC,,,,,,PO BOX 15293,,Washington,DC,20003,,,2023-11-14,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00077321,49408422,,,PAC,Expect More Leadership PAC,,,,,,3213 Duke St,Suite 700,Alexandria,VA,22314,,,2023-11-15,5000.00,0.00,,011,C00757922,,,,,,,,,,,,,,,,,,
SB23,C00077321,49408432,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,G2024,,2023-11-15,2500.00,0.00,,011,C00551275,French Hill For Arkansas,H4AR02141,Hill,James,,,,H,AR,02,,,,,,,,
