form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00633248,500073253,,,ORG,PA Department Of Labor,,,,,,651 Boas St,,Harrisburg,PA,171210725,,,2024-04-09,1231.84,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073256,,,ORG,PA Department Of Labor,,,,,,651 Boas St,,Harrisburg,PA,171210725,,,2024-04-30,379.33,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073237,,,ORG,"PACtion Data, Inc",,,,,,1 Thomas Cir NW,Ste 700,Washington,DC,200055800,,,2024-04-29,15000.00,0.00,Digital List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073269,,,ORG,Pantheon Analytics,,,,,,2616 38Th Ave SW,,Seattle,WA,981262111,,,2024-04-05,2500.00,0.00,Analytics Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073270,,,ORG,Pantheon Analytics,,,,,,2616 38Th Ave SW,,Seattle,WA,981262111,,,2024-04-29,2500.00,0.00,Analytics Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073254,,,ORG,Philadelphia Department Of Revenue,,,,,,1401 John F Kennedy Blvd,,Philadelphia,PA,191021617,,,2024-04-09,303.76,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073320,,,ORG,Ramp,,,,,,71 5Th Ave,,New York,NY,100033004,,,2024-04-10,40151.24,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073350,500073320,SB21B,ORG,Amazon Marketplace,,,,,,400 9Th Ave N,,Seattle,WA,981095192,,,2024-04-10,176.58,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073321,500073320,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-04-10,35.00,0.00,Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073326,500073320,SB21B,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-04-10,41.57,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073349,500073320,SB21B,ORG,Cloudflare,,,,,,1401 K St NW,,Washington,DC,200053418,,,2024-04-10,1337.04,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073354,500073320,SB21B,ORG,El Torito Grill,,,,,,18512 Macarthur Blvd,,Irvine,CA,926121201,,,2024-04-10,243.93,0.00,Meal,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073338,500073320,SB21B,ORG,Intuit,,,,,,601 Pennsylvania Ave NW,Ste 300N,Washington,DC,200043612,,,2024-04-10,148.40,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073340,500073320,SB21B,ORG,Intuit,,,,,,601 Pennsylvania Ave NW,Ste 300N,Washington,DC,200043612,,,2024-04-10,63.60,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073341,500073320,SB21B,ORG,Intuit,,,,,,601 Pennsylvania Ave NW,Ste 300N,Washington,DC,200043612,,,2024-04-10,63.60,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073334,500073320,SB21B,ORG,Miniextensions.Com,,,,,,651 N Broad St,Ste 206,Middletown,DE,197096402,,,2024-04-10,149.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073330,500073320,SB21B,ORG,"NGP VAN, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-04-10,13674.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073331,500073320,SB21B,ORG,"NGP VAN, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-04-10,1272.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073342,500073320,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-04-10,3887.02,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073343,500073320,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-04-10,3378.22,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073344,500073320,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-04-10,4872.82,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073345,500073320,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-04-10,3185.30,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073346,500073320,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-04-10,3253.14,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073347,500073320,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-04-10,530.00,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073348,500073320,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-04-10,3184.24,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00633248,500073259,,,ORG,RWT Production,,,,,,8932 Orange Hunt Ln,,Annandale,VA,220034125,,,2024-04-26,5529.23,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073271,,,ORG,Switchboard,,,,,,PO Box 33485,,Washington,DC,200330485,,,2024-04-04,2737.71,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073272,,,ORG,Switchboard,,,,,,PO Box 33485,,Washington,DC,200330485,,,2024-04-29,3038.52,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073281,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-01,43.09,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073282,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-02,26.02,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073283,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-02,39.84,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073284,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-03,33.33,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073285,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-04,43.90,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073286,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-05,14.63,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073287,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-08,18.70,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073288,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-09,28.46,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073289,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-09,42.28,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073290,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-09,30.08,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073291,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-11,29.27,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073292,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-12,22.76,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073293,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-16,23.58,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073294,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-16,34.96,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073295,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-18,37.40,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073296,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-19,68.30,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073297,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-22,54.47,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073298,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-23,20.33,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073299,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-23,345.53,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073300,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-25,43.09,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073301,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-26,34.15,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073302,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-29,30.08,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073303,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-30,9.76,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073304,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-30,12.20,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073305,,,ORG,United States Postal Service (USPS),,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-04-30,13.01,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073260,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-02,9440.54,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073263,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-02,3000.00,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073264,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-02,3000.00,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073261,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-04,7239.05,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073262,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-29,6641.91,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073265,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-29,3000.00,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073266,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-29,3000.00,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00633248,500073268,,,ORG,Windward Strategies,,,,,,5713 Overlea Rd,,Bethesda,MD,208161918,,,2024-04-29,724.18,0.00,Consultant - Direct Mail,,,,,,,,,,,,,,,,,,,,
