form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00762062,SB29.4823,,,CCM,COMMITTEE TO ELECT BETSY COFFIA,,,,,,1018 BOYD AVE,,TRAVERSE CITY,MI,49686,,,2024-10-28,1000.00,,Non-Federal Contribution,011,,COMMITTEE TO ELECT BETSY COFFIA,,COFFIA,BETSY,,,,,,,,,,,,,,
SB29,C00762062,SB29.4826,,,CCM,COMMITTEE TO ELECT JIM HAADSMA,,,,,,146 S LINCOLN BLVD,,BATTLE CREEK,MI,49015,,,2024-10-28,1000.00,,Non-Federal Contribution,011,,COMMITTEE TO ELECT JIM HAADSMA,,HAADSMA,JIM,,,,,,,,,,,,,,
SB29,C00762062,SB29.4798,,,CCM,COMMITTEE TO ELECT MARY BRADFIELD,,,,,,PO BOX 5794,,COLORADO SPRINGS,CO,80931,,,2024-10-01,450.00,,Non-Federal Contribution,011,,COMMITTEE TO ELECT MARY BRADFIELD,,BRADFIELD,MARY,,,,,,,,,,,,,,
SB29,C00762062,SB29.4871,,,CCM,Committee to re-elect Frank Burns,,,,,,1654 WILLIAM PENN AVE,,JOHNSTOWN,PA,15909,,,2024-10-25,1500.00,,Non-Federal Contribution from Non-Contribution Account,011,,Committee to re-elect Frank Burns,,BURNS,FRANK,,,,,,,,,,,,,,
SB29,C00762062,SB29.4800,,,PAC,DUSTY FOR COLORADO,,,,,,PO Box 278,,Mitchell,SD,57301,,,2024-10-04,450.00,,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00762062,SB29.4806,,,CCM,ELIZA FOR COLORADO,,,,,,6477 SOUTH JERICHO WAY,,CENTENNIAL,CO,80016,,,2024-10-16,450.00,,Non-Federal Contribution,011,,ELIZA FOR COLORADO,,HAMRICK,ELIZA,,,,,,,,,,,,,,
SB29,C00762062,SB29.4901,,,CCM,FRIENDS OF ANNA PAYNE,,,,,,346 STRATTON COURT,,LANGHORNE,PA,19047,,,2024-11-06,2500.00,,Non-Federal Contribution from Non-Contribution Account,011,,FRIENDS OF ANNA PAYNE,,PAYNE,ANNA,,,,,,,,,,,,,,
SB29,C00762062,SB29.4877,,,CCM,FRIENDS OF BRIAN MUNROE,,,,,,414 BRANDYWINE CT,,WARMINSTER,PA,18974,,,2024-10-28,1000.00,,Non-Federal Contribution from Non-Contribution Account,011,,FRIENDS OF BRIAN MUNROE,,MUNROE,BRIAN,,,,,,,,,,,,,,
SB29,C00762062,SB29.4812,,,CCM,Friends of Don Harmon for State Senate,,,,,,6939 W. North Ave.,,Oak Park,IL,60302,,,2024-10-18,2500.00,,Non-Federal Contribution,011,,Friends of Don Harmon for State Senate,,Harmon,Don,,,,,,,,,,,,,,
SB29,C00762062,SB29.4865,,,CCM,FRIENDS OF HADLEY HAAS,,,,,,1309 LINDEN STREET,,SEWICKLEY,PA,15143,,,2024-10-25,2500.00,,Non-Federal Contribution from Non-Contribution Account,011,,FRIENDS OF HADLEY HAAS,,HAAS,HADLEY,,,,,,,,,,,,,,
SB29,C00762062,SB29.4838,,,CCM,FRIENDS OF JAIME CHURCHES,,,,,,8841 MACOMB ST PO BOX #23,,GROSSE ILE,MI,48138,,,2024-10-29,1000.00,,Non-Federal Contribution,011,,FRIENDS OF JAIME CHURCHES,,CHURCHES,JAMIE,,,,,,,,,,,,,,
SB29,C00762062,SB29.4934,,,CCM,Friends of Joe Pittman,,,,,,119 S 3RD ST,,INDIANA,PA,15701,,,2024-10-21,1500.00,,Non-Federal Contribution from Non-Contribution Account,011,,Friends of Joe Pittman,,,,,,,,,,,,,,,,,
SB29,C00762062,SB29.4936,,,CCM,Friends of Kim Ward,,,,,,PO BOX 83,,HARRISBURG,PA,17108,,,2024-10-21,1500.00,,Non-Federal Contribution from Non-Contribution Account,011,,Friends of Kim Ward,,,,,,,,,,,,,,,,,
SB29,C00762062,SB29.4841,,,CCM,Friends of Natasha Marcus,,,,,,"1001 Wade Ave, Ste 323",,Raleigh,NC,27605,,,2024-11-07,1000.00,,Non-Federal Contribution,011,,Friends of Natasha Marcus,,Marcus,Natasha,,,,,,,,,,,,,,
SB29,C00762062,SB29.4880,,,CCM,FRIENDS OF PAUL TAKAC,,,,,,PO BOX 1142,,LEMONT,PA,16851,,,2024-10-29,2500.00,,Non-Federal Contribution from Non-Contribution Account,011,,FRIENDS OF PAUL TAKAC,,TAKAC,PAUL,,,,,,,,,,,,,,
SB29,C00762062,SB29.4853,,,CCM,Friends of Spencer Cox,,,,,,111 Social Hall Avenue,,Salt Lake City,UT,84111,,,2024-10-24,5000.00,,Non-Federal Contribution from Non-Contribution Account,011,,Friends of Spencer Cox,,Cox,Spencer,,,,,,,,,,,,,,
SB29,C00762062,SB29.4856,,,CCM,FRIENDS OF STEFANIE RAFES,,,,,,1240 ACORN CIR,,MACUNGIE,PA,18062,,,2024-10-24,1000.00,,Non-Federal Contribution from Non-Contribution Account,011,,,,,,,,,,,,,,,,,,,
SB29,C00762062,SB29.4930,,,CCM,Jay Costa for State Senate,,,,,,314 NEWPORT RD,,Pittsburgh,PA,15221,,,2024-10-21,1500.00,,Non-Federal Contiribution from Non-Contribution Account,011,,Jay Costa for State Senate,,,,,,,,,,,,,,,,,
SB29,C00762062,SB29.4817,,,CCM,Josh Stein for North Carolina,,,,,,434 Fayetteville Street - Ste 2020,,Raleigh,NC,27601,,,2024-10-23,5000.00,,Non-Federal Contribution,011,,Josh Stein for North Carolina,,Stein,Josh,,,,,,,,,,,,,,
SB29,C00762062,SB29.4835,,,CCM,Kunse Majority Fund,,,,,,605 INDUSTRIAL DRIVE,,CLARE,MI,48617,,,2024-10-29,1000.00,,Non-Federal Contribution,011,,Kunse Majority Fund,,KUNSE,TOM,,,,,,,,,,,,,,
SB29,C00762062,SB29.4815,,,CCM,LUNDEEN LEADERSHIP FUND,,,,,,"19210 SIXPENNY LANE, #100",,MONUMENT,CO,80132,,,2024-10-22,450.00,,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00762062,SB29.4913,,,CCM,"MARTIN, SCOTT FRIENDS OF",,,,,,802 LIGHTFOOT DRIVE,,LANCASTER,PA,17602,,,2024-11-21,1500.00,,Non-Federal Contribution from Non-Contribution Account,011,,"MARTIN, SCOTT FRIENDS OF",,MARTIN,SCOTT,,,,,,,,,,,,,,
SB29,C00762062,SB29.4874,,,CCM,"MATZIE, ROBERT PEOPLE FOR",,,,,,1028 HIGHLAND AVE,,AMBRIDGE,PA,15003,,,2024-10-28,1000.00,,Non-Federal Contribution from Non-Contribution Account,011,,"MATZIE, ROBERT PEOPLE FOR",,MATZIE,ROBERT,,,,,,,,,,,,,,
SB29,C00762062,SB29.4898,,,CCM,"MCCLINTON, JOANNA FRIENDS OF",,,,,,PO BOX 16668,,PHILADELPHIA,PA,19139,,,2024-11-05,1500.00,,Non-Federal Contribution from Non-Contribution Account,011,,"MCCLINTON, JOANNA FRIENDS OF",,MCCLINTON,JOANNA,,,,,,,,,,,,,,
SB29,C00762062,SB29.4778,,,CCM,MCCLUSKIE FOR COLORADO,,,,,,502 VAIL CIRCLE,,DILLON,CO,80435,,,2024-10-14,450.00,,Non-Federal Contribution,011,,MCCLUSKIE FOR COLORADO,,MCCLUSKIE,JULIE,,,,,,,,,,,,,,
SB29,C00762062,SB29.4850,,,CCM,Meyer for Delaware,,,,,,95 Grand National Lane,,Newark,DE,19702,,,2024-10-18,1200.00,,Non-Federal Contribution from Non-Contribution Account,011,,Meyer for Delaware,,Meyer,Matthew,,,,,,,,,,,,,,
SB29,C00762062,SB29.4786,,,CCM,Mo Green for NC,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,27605,,,2024-10-04,2500.00,,Non-Federal Contribution,011,,Mo Green for NC,,Green,Maurice O. 'Mo',,,,,,,,,,,,,,
SB29,C00762062,SB29.4907,,,CCM,Navarro for Insurance Commissioner,,,,,,7 McMahon Drive,,Bear,DE,19701,,,2024-11-15,500.00,,Non-Federal Contribution from Non-Contribution Account,011,,Navarro for Insurance Commissioner,,Navarro,Trinidad,,,,,,,,,,,,,,
SB29,C00762062,SB29.4793,,,CCM,People for Emanuel Chris Welch,,,,,,"10055 W. Roosevelt Road, Suite D",,Westchester,IL,60154,,,2024-10-04,2500.00,,Non-Federal Contribution,011,,People for Emanuel Chris Welch,,Welch,Chris,,,,,,,,,,,,,,
SB29,C00762062,SB29.4803,,,PAC,REBEKAH STEWART FOR COLORADO,,,,,,"7373 W. FLORIDA AVE, 8A",,LAKEWOOD,CO,80232,,,2024-10-04,450.00,,Non-Federal Contribution,011,,,,STEWART,REBEKAH,,,,,,,,,,,,,,
SB29,C00762062,SB29.4832,,,CCM,ROSE FOR COLORADO,,,,,,"9235 N UNION BLVD, STE 150 #128",,COLORADO SPRINGS,CO,80920,,,2024-10-22,450.00,,Non-Federal Contribution,011,,ROSE FOR COLORADO,,PUGLIESE,ROSE,,,,,,,,,,,,,,
SB29,C00762062,SB29.4868,,,CCM,Sara Agerton for State Representative,,,,,,52 W SIMPSON STREET,,MECHANICSBURG,PA,17055,,,2024-10-25,2500.00,,o	Non-Federal Contribution from Non-Contribution Account,011,,Sara Agerton for State Representative,,AGERTON,SARA,,,,,,,,,,,,,,
SB29,C00762062,SB29.4862,,,CCM,"SCHLOSSBERG, MIKE FRIENDS OF",,,,,,"1620 POND RD, STE 200",,ALLENTOWN,PA,18104,,,2024-10-24,2500.00,,Non-Federal Contribution from Non-Contribution Account,011,,"SCHLOSSBERG, MIKE FRIENDS OF",,SCHLOSSBERG,MIKE,,,,,,,,,,,,,,
SB29,C00762062,SB29.4904,,,CCM,"SCHWEYER, PETER FRIENDS OF",,,,,,PO BOX 4364,,ALLENTOWN,PA,18105,,,2024-11-06,1500.00,,Non-Federal Contribution from Non-Contribution Account,011,,"SCHWEYER, PETER FRIENDS OF",,SCHWEYER,PETER,,,,,,,,,,,,,,
SB29,C00762062,SB29.4892,,,CCM,Sean Dougherty for State Representative,,,,,,PO BOX 22611,,PHILADELPHIA,PA,19110,,,2024-11-01,1000.00,,Non-Federal Contribution from Non-Contribution Account,011,,Sean Dougherty for State Representative,,DOUGHERTY,SEAN,,,,,,,,,,,,,,
SB29,C00762062,SB29.4889,,,CCM,STEELE FOR PA,,,,,,476 OLD MILL ROAD,,PITTSBURGH,PA,15238,,,2024-11-01,2500.00,,Non-Federal Contribution from Non-Contribution Account,011,,STEELE FOR PA,,STEELE,MANDY,,,,,,,,,,,,,,
SB29,C00762062,SB29.4859,,,CCM,"STRUZZI, JIM FRIENDS OF",,,,,,104 APACHE DR,,INDIANA,PA,15701,,,2024-10-24,1500.00,,Non-Federal Contribution from Non-Contribution Account,011,,"STRUZZI, JIM FRIENDS OF",,STRUZZI,JIM,,,,,,,,,,,,,,
SB29,C00762062,SB29.4829,,,CCM,TAGGART FOR HOUSE DISTRICT 55,,,,,,336 SHADOW LAKE ROAD,,GRAND JUNCTION,CO,81507,,,2024-10-24,450.00,,Non-Federal Contribution,011,,TAGGART FOR HOUSE DISTRICT 55,,Taggart,Rick,,,,,,,,,,,,,,
