form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00796045,SB.20,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-07-11,0.79,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.21,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-07-12,5.70,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.106,,,ORG,COGENCY GLOBAL INC,,,,,,PO BOX 3168,,HICKSVILLE,NY,11802,,,2023-07-13,139.00,,REGISTRATION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.84,,,ORG,CRITICAL MENTION INC,,,,,,PO BOX 4458,,HOUSTON,TX,77210,,,2023-07-13,11366.25,,MEDIA MONITORING SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.65,,,ORG,AUTOMATION MEDIA PROFESSIONALS LLC,,,,,,22339 BRIDGESTONE RIDGE DR,,SPRING,TX,77388,,,2023-07-14,687.39,,EQUIPMENT INSTALLATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.2,,,ORG,TRUIST BANK,,,,,,1445 NEW YORK AVE NW FLOOR 4,,WASHINGTON,DC,20005,,,2023-07-14,35.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.129,,,ORG,AXIOM STRATEGIES,,,,,,800 W 47TH STREET STE 200,,KANSAS CITY,MO,64112,,,2023-07-17,21048.71,,TRAVEL/FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.85,,,ORG,THE PRODUCTION COMPANIES INC,,,,,,ONE GREEENWAY PLAZA SUITE 1010,,HOUSTON,TX,77046,,,2023-07-17,23838.12,,MEDIA PRODUCTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.114,,,ORG,INTUIT INC,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-07-18,85.00,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.22,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-07-19,2.70,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.130,,,ORG,AXIOM STRATEGIES,,,,,,800 W 47TH STREET STE 200,,KANSAS CITY,MO,64112,,,2023-07-19,13990.68,,TRAVEL/FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.92,,,ORG,MARIGOLD STRATEGIES LLC,,,,,,2113 CREEKSIDE CIRCLE S,,IRVING,TX,75063,,,2023-07-19,20833.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.86,,,ORG,REAGAN INVESTMENTS LLC,,,,,,800 W 47TH STREET #200,,KANSAS CITY,MO,64112,,,2023-07-19,6325.00,,MEDIA PRODUCTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.68,,,ORG,TAG LLC,,,,,,PO BOX 1243,,ALEXANDRIA,VA,22313,,,2023-07-19,21000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB21B.23683,,,IND,,SPEARS,WILLIAM,S.,,,4704 LAKESIDE DRIVE,,DALLAS,TX,752053120,,,2023-07-21,2280.40,,IN-KIND CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,INKIND- FOOD/BEVERAGES
SB21B,C00796045,SB.3,,,ORG,TRUIST BANK,,,,,,1445 NEW YORK AVE NW FLOOR 4,,WASHINGTON,DC,20005,,,2023-07-21,201.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.4,,,ORG,TRUIST BANK,,,,,,1445 NEW YORK AVE NW FLOOR 4,,WASHINGTON,DC,20005,,,2023-07-21,15.08,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.59,,,ORG,CMDI,,,,,,1593 SPRING HILL RD STE 400,,TYSONS CORNER,VA,22182,,,2023-07-25,500.00,,DATABASE MANAGEMENT SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.23,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-07-26,4005.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.24,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-08-01,2.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.25,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-08-01,99.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.14,,,ORG,RIGHTSIDE COMPLIANCE LLC,,,,,,PO BOX 341027,,AUSTIN,TX,78734,,,2023-08-04,5000.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.54,,,ORG,AMERICAN EXPRESS,,,,,,200 VESSEY STREET,,NEW YORK,NY,10285,,,2023-08-07,2112.42,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.146,SB.54,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2023-08-07,421.80,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.142,SB.54,SB21B,ORG,AUDIBLE,,,,,,1 WASHINGTONPARK,,NEWARK,NJ,03122,,,2023-08-07,14.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.147,SB.54,SB21B,ORG,FREE CONFERENCE CALL,,,,,,4300 EAST PACIFIC COAST HWY,,LONG BEACH,CA,90804,,,2023-08-07,3.95,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.144,SB.54,SB21B,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2023-08-07,47.94,,WEB SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.151,SB.54,SB21B,ORG,RINGCENTRAL INC,,,,,,20 DAVIS DRIVE,,BELMONT,CA,94002,,,2023-08-07,38.01,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.150,SB.54,SB21B,ORG,SOUTHWEST AIRLINES,,,,,,PO BOX 36611,,DALLAS,TX,75235,,,2023-08-07,14.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.149,SB.54,SB21B,ORG,STAR TELEGRAM,,,,,,808 THROCKMORTON ST,,FORT WORTH,TX,76102,,,2023-08-07,15.99,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.143,SB.54,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,,2023-08-07,8.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.145,SB.54,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,,2023-08-07,735.80,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.148,SB.54,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,,2023-08-07,661.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.141,SB.54,SB21B,ORG,WP ENGINE,,,,,,504 LAVACA ST SUITE 1000,,AUSTIN,TX,78701,,,2023-08-07,150.00,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.26,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-08-07,0.20,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.27,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-08-08,3.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.107,,,ORG,PATRIOT STRATEGIES LLC,,,,,,9412 LIGHTWOOD COVE,,AUSTIN,TX,78748,,,2023-08-08,10000.00,,RESEARCH CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.77,,,ORG,THE GOBER GROUP PLLC,,,,,,PO BOX 341016,,AUSTIN,TX,78734,,,2023-08-10,280.00,,LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.28,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-08-15,2.70,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.124,,,ORG,MARIGOLD STRATEGIES LLC,,,,,,2113 CREEKSIDE CIRCLE S,,IRVING,TX,75063,,,2023-08-15,20833.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.93,,,ORG,PATRIOT STRATEGIES LLC,,,,,,9412 LIGHTWOOD COVE,,AUSTIN,TX,78748,,,2023-08-15,373.38,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.87,,,ORG,THE PRODUCTION COMPANIES INC,,,,,,ONE GREEENWAY PLAZA SUITE 1010,,HOUSTON,TX,77046,,,2023-08-15,24409.39,,MEDIA PRODUCTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.29,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-08-15,0.59,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.115,,,ORG,INTUIT INC,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-08-18,90.00,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.69,,,ORG,THE LS GROUP INC,,,,,,3030 K STREET NW PH201,,WASHINGTON,DC,20007,,,2023-08-21,10000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.5,,,ORG,TRUIST BANK,,,,,,1445 NEW YORK AVE NW FLOOR 4,,WASHINGTON,DC,20005,,,2023-08-21,214.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.6,,,ORG,TRUIST BANK,,,,,,1445 NEW YORK AVE NW FLOOR 4,,WASHINGTON,DC,20005,,,2023-08-21,75.32,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.30,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-08-22,1.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.60,,,ORG,CMDI,,,,,,1593 SPRING HILL RD STE 400,,TYSONS CORNER,VA,22182,,,2023-08-25,500.00,,DATABASE MANAGEMENT SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.31,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-08-29,6.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.95,,,ORG,AXIOM STRATEGIES,,,,,,800 W 47TH STREET STE 200,,KANSAS CITY,MO,64112,,,2023-08-31,15000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.125,,,ORG,CATAMARAN CONSULTING,,,,,,1920 HILLHURST AVE #1159,,LOS ANGELES,CA,90027,,,2023-08-31,5764.28,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.94,,,ORG,MARIGOLD STRATEGIES LLC,,,,,,2113 CREEKSIDE CIRCLE S,,IRVING,TX,75063,,,2023-08-31,20833.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.109,,,ORG,PATRIOT STRATEGIES LLC,,,,,,9412 LIGHTWOOD COVE,,AUSTIN,TX,78748,,,2023-08-31,1168.00,,RESEARCH CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.32,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-09-01,99.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.33,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-09-05,0.70,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.55,,,ORG,AMERICAN EXPRESS,,,,,,200 VESSEY STREET,,NEW YORK,NY,10285,,,2023-09-06,1917.89,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.159,SB.55,SB21B,ORG,AUDIBLE,,,,,,1 WASHINGTONPARK,,NEWARK,NJ,03122,,,2023-09-06,14.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.158,SB.55,SB21B,ORG,FREE CONFERENCE CALL,,,,,,4300 EAST PACIFIC COAST HWY,,LONG BEACH,CA,90804,,,2023-09-06,3.95,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.153,SB.55,SB21B,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2023-09-06,47.96,,WEB SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.155,SB.55,SB21B,ORG,RINGCENTRAL INC,,,,,,20 DAVIS DRIVE,,BELMONT,CA,94002,,,2023-09-06,38.01,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.154,SB.55,SB21B,ORG,ST REGIS DEER VALLEY,,,,,,2300 DEER VALLEY DRIVE EAST,,PARK CITy,UT,84060,,,2023-09-06,1197.96,,TRAVEL/FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.157,SB.55,SB21B,ORG,STAR TELEGRAM,,,,,,808 THROCKMORTON ST,,FORT WORTH,TX,76102,,,2023-09-06,15.99,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.160,SB.55,SB21B,ORG,STARBUCKS,,,,,,2401 UTAH AVENUE SOUTH,,SEATTLE,WA,98134,,,2023-09-06,11.53,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.162,SB.55,SB21B,ORG,TEXASNEWS,,,,,,7800 AIRPORT BLVD,,HOUSTON,TX,77061,,,2023-09-06,10.97,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.152,SB.55,SB21B,ORG,UBER,,,,,,1445 MARKET ST STE 400,,SAN FRANCISCO,CA,94103,,,2023-09-06,48.27,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.161,SB.55,SB21B,ORG,UBER,,,,,,1445 MARKET ST STE 400,,SAN FRANCISCO,CA,94103,,,2023-09-06,33.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.163,SB.55,SB21B,ORG,UBER,,,,,,1445 MARKET ST STE 400,,SAN FRANCISCO,CA,94103,,,2023-09-06,344.70,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.156,SB.55,SB21B,ORG,WP ENGINE,,,,,,504 LAVACA ST SUITE 1000,,AUSTIN,TX,78701,,,2023-09-06,150.00,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.15,,,ORG,RIGHTSIDE COMPLIANCE LLC,,,,,,PO BOX 341027,,AUSTIN,TX,78734,,,2023-09-07,5000.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.78,,,ORG,THE GOBER GROUP PLLC,,,,,,PO BOX 341016,,AUSTIN,TX,78734,,,2023-09-07,960.00,,LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.110,,,ORG,PATRIOT STRATEGIES LLC,,,,,,9412 LIGHTWOOD COVE,,AUSTIN,TX,78748,,,2023-09-08,11589.00,,RESEARCH CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.34,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-09-12,5.70,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.35,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-09-12,0.79,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.116,,,ORG,INTUIT INC,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-09-18,90.00,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.82,,,ORG,APEX CAMPAIGN SERVICES LLC,,,,,,2825 E. COTTONWOOD PKWY SUITE 500,,SALT LAKE CITY,UT,84121,,,2023-09-19,19500.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.96,,,ORG,MARIGOLD STRATEGIES LLC,,,,,,2113 CREEKSIDE CIRCLE S,,IRVING,TX,75063,,,2023-09-19,20833.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.88,,,ORG,THE PRODUCTION COMPANIES INC,,,,,,ONE GREEENWAY PLAZA SUITE 1010,,HOUSTON,TX,77046,,,2023-09-19,28239.41,,MEDIA PRODUCTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.36,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-09-20,1.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.7,,,ORG,TRUIST BANK,,,,,,1445 NEW YORK AVE NW FLOOR 4,,WASHINGTON,DC,20005,,,2023-09-21,222.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.8,,,ORG,TRUIST BANK,,,,,,1445 NEW YORK AVE NW FLOOR 4,,WASHINGTON,DC,20005,,,2023-09-21,35.28,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.61,,,ORG,CMDI,,,,,,1593 SPRING HILL RD STE 400,,TYSONS CORNER,VA,22182,,,2023-09-26,500.00,,DATABASE MANAGEMENT SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.37,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2023-09-27,6.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.97,,,ORG,GRIFFIN ADVISORY GROUP LLC,,,,,,5900 BALCONES DRIVE STE 100,,AUSTIN,TX,78731,,,2023-09-27,9750.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.98,,,ORG,MARIGOLD STRATEGIES LLC,,,,,,2113 CREEKSIDE CIRCLE S,,IRVING,TX,75063,,,2023-10-02,20833.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.111,,,ORG,PATRIOT STRATEGIES LLC,,,,,,9412 LIGHTWOOD COVE,,AUSTIN,TX,78748,,,2023-10-02,12438.58,,RESEARCH CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.122,,,ORG,REMINGTON RESEARCH GROUP,,,,,,800 W 47TH STREET STE 200,,KANSAS CITY,MO,64112,,,2023-10-02,25394.22,,TEXTING SERVICES,,,,,,,,,,,,,  ,,,,,,,
