form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00873901,SE.4336,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-15,75000.00,2024-10-11,315636.16,Additional Digital media buy 10/15-10/21,004,C00873901,O,,Hovde,Eric,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4337,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-15,30525.00,2024-10-11,91621.20,Additional Digital media buy 10/15-10/21,004,C00873901,S,,Cooke,Rebecca,,,,H,03,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4338,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-15,30525.00,2024-10-11,122146.20,Additional Digital media buy 10/15-10/21,004,C00873901,O,,van Orden,Derrick,,,,H,03,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4246,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,7341.00,2024-10-08,587237.27,Emails 10/8-11/5,004,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4247,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,3370.00,2024-10-08,590607.27,Print media 10/8-11/5,004,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4248,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,23333.34,2024-10-08,613940.61,Digital ads 10/8-11/5,004,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4250,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,7341.00,2024-10-08,147935.16,Emails 10/8-11/5,004,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4251,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,13370.00,2024-10-08,161305.16,Print Media 10/8-11/5,004,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4252,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,13333.34,2024-10-08,174638.50,Digital Ads 10/8-11/5,004,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4262,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,1900.00,2024-10-08,1900.00,Print media 10/8-11/5,004,C00873901,S,,Barca,Peter,,,,H,01,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4264,,,ORG,Flytedesk,,,,,,2205 W 136th Ave Ste 106 #2997,,Broomfield,CO,80023,G2024,,2024-10-08,5333.32,2024-10-08,7233.32,Digital Ads 10/8-11/5,004,C00873901,S,,Barca,Peter,,,,H,01,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4209,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,20000.00,2024-10-15,848931.95,Staff time 10/1-10/15 estimate,001,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,X
SE,C00873901,SE.4210,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,20000.00,2024-10-15,848931.95,Staff time 10/1-10/15 estimate,001,C00873901,O,,Trump,Donald,,,,P,,,Sickel,Paul,,,,2024-12-02,X
SE,C00873901,SE.4211,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,5000.00,2024-10-15,315636.16,Staff time 10/1-10/15 estimate,001,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,X
SE,C00873901,SE.4214,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,15000.00,2024-10-15,315636.16,Staff time 10/1-10/15 estimate,001,C00873901,O,,Hovde,Eric,,,,S,,WI,Sickel,Paul,,,,2024-12-02,X
SE,C00873901,SE.4215,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,35000.00,2024-11-06,848931.95,Salary for fall semester fellows estimate,001,C00873901,O,,Trump,Donald,,,,P,,,Sickel,Paul,,,,2024-12-02,X
SE,C00873901,SE.4216,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,35000.00,2024-11-06,848931.95,Salary for fall semester fellows estimate,001,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,X
SE,C00873901,SE.4217,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,20000.00,2024-11-06,315636.16,Salary for fall semester fellows estimate,001,C00873901,O,,Hovde,Eric,,,,S,,WI,Sickel,Paul,,,,2024-12-02,X
SE,C00873901,SE.4218,,,ORG,"Wisco Project, Inc.",,,,,,4230 N OAKLAND AVE BOX 225,,Shorewood,WI,53211,G2024,,2024-10-01,10000.00,2024-11-06,315636.16,Salary for fall semester fellows estimate,001,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,X
