form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00882233,B-16172,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-08-29,632.94,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16173,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-08-31,697.50,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16174,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-02,332.00,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16175,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-05,520.16,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16176,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-09,991.96,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16177,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-12,2376.80,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16178,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-16,471.81,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16179,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-19,378.86,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16180,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-23,616.82,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16181,,,ORG,ActBlue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,G2024,,2024-09-26,527.04,,Authorized Platform: ActBlue Technical Services is registered with the FEC and operates as a conduit,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14712,,,ORG,"ADP, Inc",,,,,,5451 East Williams Boulevard,,Tucson,AZ,85711,G2024,,2024-09-12,2758.70,,Payroll Taxes,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14713,,,ORG,"ADP, Inc",,,,,,5451 East Williams Boulevard,,Tucson,AZ,85711,G2024,,2024-09-12,8117.30,,Wage Pay,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14916,,,ORG,"ADP, Inc",,,,,,5451 East Williams Boulevard,,Tucson,AZ,85711,G2024,,2024-09-13,16.93,,Payroll Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-15987,,,ORG,"ADP, Inc",,,,,,5451 East Williams Boulevard,,Tucson,AZ,85711,G2024,,2024-09-20,133.17,,Payroll Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-15988,,,ORG,"ADP, Inc",,,,,,5451 East Williams Boulevard,,Tucson,AZ,85711,G2024,,2024-09-26,5642.44,,Wage Pay,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-15989,,,ORG,"ADP, Inc",,,,,,5451 East Williams Boulevard,,Tucson,AZ,85711,G2024,,2024-09-26,1405.06,,Payroll Taxes,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-15990,,,ORG,"ADP, Inc",,,,,,5451 East Williams Boulevard,,Tucson,AZ,85711,G2024,,2024-09-27,14.83,,Payroll Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14760,,,ORG,Blueprint Capital Services,,,,,,1226 Greenridge Avenue,,Lithonia,GA,30058,G2024,,2024-08-07,2000.00,,Admin & Advertising support labor,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-34802,B-14755,,IND,,Britton,Wendy,,,,100 Green Gables Drive,,Covington,GA,30016,G2024,,2024-07-02,660.00,,Website Design,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-16128,,,ORG,Compliance Alliance LLC,,,,,,1705 Shepard Street,,New Orleans,LA,70114,G2024,,2024-09-16,450.00,,General Compliance consulting,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16129,,,ORG,Compliance Alliance LLC,,,,,,1705 Shepard Street,,New Orleans,LA,70114,G2024,,2024-09-16,30.00,,Wire Transfer Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-34805,B-14755,,ORG,Dumbo Moving,,,,,,15 North Oxford Street,,Brooklyn,NY,11205,G2024,,2024-07-24,230.93,,Moving Expense,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-16009,,,ORG,Expedia,,,,,,1111 Expedia Group Way West,,Seattle,WA,98119,G2024,,2024-09-30,330.34,,Manager travel and accomodation,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-34803,B-14755,,IND,,Foley,Nantambu,,,,8960 Old Southwick Pass,,Alpharetta,GA,30022,G2024,,2024-06-29,700.00,,Website Design,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-14758,,,IND,,Foley,Nantambu,,,,8960 Old Southwick Pass,,Alpharetta,GA,30022,G2024,,2024-08-05,3000.00,,Administrative support,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14757,,,IND,,Foley,Sekou,,,,206 W 21st St,,New York,NY,10011,G2024,,2024-08-05,3000.00,,Fundraising consulting,003,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14755,,,IND,,Foley,Verlyn,O,,,8860 Old Southwick Pass,,Johns Creek,GA,30022,G2024,,2024-08-02,10675.94,,"Reimbursement for SMS outreach, donor tracking etc.",001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14759,,,IND,,Foley,Verlyn,O,,,8860 Old Southwick Pass,,Johns Creek,GA,30022,G2024,,2024-08-05,10000.00,,Fundraising  - Digital organziting.,003,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16011,,,ORG,Frontier,,,,,,4545 Airport Way,,Denver,CO,80239,G2024,,2024-09-30,319.98,,Manager Travel and Accomodation,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16012,,,ORG,Frontier,,,,,,4545 Airport Way,,Denver,CO,80239,G2024,,2024-09-30,103.00,,Manager Travel and accomodation,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14774,,,ORG,Global Corporate Services,,,,,,5305 Limestone Road,Suite 200,Wilmington,DE,19808,G2024,,2024-09-12,425.00,,Intellectual Property Management,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16008,,,ORG,GoDaddy,,,,,,2155 E GoDaddy Way,,Tempe,AZ,85284,G2024,,2024-09-30,155.78,,Subscription,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14931,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,G2024,,2024-09-17,600.00,,ISP Service Fee,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-34797,B-14755,,ORG,Intuit,,,,,,2700 Coast Avenue,,Mountain View,CA,94043,G2024,,2024-06-29,219.00,,ACCOUNTING SOFTWARE,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-14776,,,ORG,Intuit,,,,,,2700 Coast Avenue,,Mountain View,CA,94043,G2024,,2024-08-02,31.50,,ACCOUNTING SOFTWARE,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14778,,,ORG,Intuit,,,,,,2700 Coast Avenue,,Mountain View,CA,94043,G2024,,2024-09-03,31.50,,ACCOUNTING SOFTWARE,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14779,,,ORG,Iwave-Kindsight,,,,,,2855 Michelle Drive,Suite 190,Irvine,CA,92606,G2024,,2024-09-03,3900.00,,Fundraising Intelligence Platform,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16116,,,ORG,Kansas Secretary of State,,,,,,120 Southwest 10th Avenue,,Topeka,KS,66612,G2024,,2024-09-26,250.00,,Data Acquisition for Fundraising,006,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-34804,B-14755,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-02,1100.00,,DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34784,B-14755,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-22,174.05,,DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34786,B-14755,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-23,63.08,,DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34787,B-14755,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-24,944.87,,DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34788,B-14755,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-25,255.93,,DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34790,B-14755,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-26,1338.00,,DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34792,B-14755,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-27,1826.41,,DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-14780,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-07-31,2137.10,,"software tools for email marketing, SMS outreach, donor tracking, etc",001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14781,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-08-30,15706.35,,"software tools for email marketing, SMS outreach, donor tracking, etc",001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14782,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-12,3328.08,,"software tools for email marketing, SMS outreach, donor tracking, etc",001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14932,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-16,952.68,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14933,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-17,175.10,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14934,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-18,1785.70,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16013,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-19,2500.00,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16014,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-19,34.28,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16015,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-23,1138.68,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16016,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-23,167.83,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16017,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-23,112.68,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16018,,,ORG,L2 Inc,,,,,,18912 North Creek Parkway South,Ste 201,Bothell,WA,980118016,G2024,,2024-09-23,166.53,,software tools for SMS outreach.,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14935,,,ORG,Mailchimp,,,,,,405 North Angier Avenue Northeast,,Atlanta,GA,30308,G2024,,2024-09-16,156.00,,"software tools for email marketing, SMS outreach, donor tracking, etc",001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16019,,,ORG,Office Depot,,,,,,3230 Holcomb Bridge Road,Peachtree Corners,Norcross,GA,30092,G2024,,2024-09-19,284.13,,Office Supplies and Stationery,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14786,,,ORG,Orbitz,,,,,,1111 Expedia Group Way West,,Seattle,WA,98119,G2024,,2024-08-13,389.49,,Travel,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16114,,,ORG,Oregon Secretary of State,,,,,,225 Capitol Street Northeast,,Salem,OR,97310,G2024,,2024-09-20,500.00,,Data Acquisition for Fundraising,006,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-34411,,,CCM,Shri for Congress,,,,,,19460 Lowell Dr,,Detroit,MI,48203,G2024,,2024-08-01,6000.00,,,011,C00798132,Shri for Congress,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14930,,,ORG,State of Georgia - Secretary of State,,,,,,313 West Tower,2 Martin Luther King Jr. Dr.,Atlanta,GA,303341530,G2024,,2024-09-18,10.00,,Annual Registration,001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14788,,,ORG,SurveyMonkey,,,,,,1 Curiosity Way,,San Mateo,CA,94403,G2024,,2024-08-08,1428.00,,"software tools for email marketing, SMS outreach, donor tracking, etc",001,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-34785,B-14755,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-07-23,400.00,,Digital Marketing,004,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34789,B-14755,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-07-25,500.00,,Digital Marketing,004,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34791,B-14755,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-07-26,1000.00,,Digital Marketing,004,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-34793,B-14755,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-07-27,587.50,,Digital Marketing,004,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Verlyn O. Foley
SB29,C00882233,B-14799,,,ORG,The Country Club of the South,,,,,,4100 Old Alabama Road,,Johns Creek,GA,30022,G2024,,2024-09-03,1032.50,,This expenditure was incurred to host a fundraising dinner held  at the Country Club. The services i,003,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14804,,,ORG,Upwork,,,,,,475 Brannan Street,Ste 430,San Francisco,CA,94107,G2024,,2024-09-06,424.99,,"software tools for email marketing, SMS outreach, donor tracking, etc",003,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14941,,,ORG,Upwork,,,,,,475 Brannan Street,Ste 430,San Francisco,CA,94107,G2024,,2024-09-13,420.00,,software tools for SMS outreach.,004,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14942,,,ORG,Upwork,,,,,,475 Brannan Street,Ste 430,San Francisco,CA,94107,G2024,,2024-09-16,52.50,,software tools for SMS outreach.,004,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14943,,,ORG,Upwork,,,,,,475 Brannan Street,Ste 430,San Francisco,CA,94107,G2024,,2024-09-17,52.50,,software tools for SMS outreach.,004,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-16125,,,ORG,Upwork,,,,,,475 Brannan Street,Ste 430,San Francisco,CA,94107,G2024,,2024-09-23,52.50,,software tools for SMS outreach.,004,,,,,,,,,,,,,,,,,,,
SB29,C00882233,B-14806,,,ORG,Zoom,,,,,,55 North Almaden Boulevard,6th Floor,San Jose,CA,95113,G2024,,2024-09-03,184.99,,Admin. internet meetings,001,,,,,,,,,,,,,,,,,,,
