form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00873844,SB29.4191,,,CCM,KEN FLEMING FOR STATE REPRESENTATIVE,,,,,,PO BOX 6573,,LOUISVILLE,KY,40206,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,KEN FLEMING FOR STATE REPRESENTATIVE,,FLEMING,KEN,,,,,,,,,,,,,,
SB29,C00873844,SB29.4192,,,CCM,KEVIN BRATCHER FOR LOUISVILLE METRO COUNCIL,,,,,,10215 LANDWOOD DRIVE,,LOUISVILLE,KY,40291,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,KEVIN BRATCHER FOR LOUISVILLE METRO COUNCIL,,BRATCHER,KEVIN,,,,,,,,,,,,,,
SB29,C00873844,SB29.4193,,,CCM,MATT NUNN FOR STATE SENATE,,,,,,315 EAGLE CREEK TRAIL,,SADIEVILLE,KY,40370,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,MATT NUNN FOR STATE SENATE,,NUNN,MATT,,,,,,,,,,,,,,
SB29,C00873844,SB29.4194,,,CCM,RANDY BRIDGES FOR STATE REPRESENTATIVE,,,,,,216 COLONIAL DRIVE,,PADUCAH,KY,42001,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,RANDY BRIDGES FOR STATE REPRESENTATIVE,,BRIDGES,RANDY,,,,,,,,,,,,,,
SB29,C00873844,SB29.4206,,,CCM,RUSSELL COLEMAN FOR ATTORNEY GENERAL,,,,,,PO BOX 221437,,LOUISVILLE,KY,40252,G2024,,2024-09-18,1000.00,,NONFEDERAL CONTRIBUTION,,,RUSSELL COLEMAN FOR ATTORNEY GENERAL,,COLEMAN,RUSEELL,,,,,,,,,,,,,,
SB29,C00873844,SB29.4195,,,CCM,RYAN BIVENS FOR STATE REPRESENTATIVE,,,,,,4109 SONORA ROAD,,HODGENVILLE,KY,42748,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,RYAN BIVENS FOR STATE REPRESENTATIVE,,BIVENS,RYAN,,,,,,,,,,,,,,
SB29,C00873844,SB29.4196,,,CCM,STEPHANIE DIETZ FOR STATE REPRESENTATIVE,,,,,,771 HURSTBORNE LANE,,EDGEWOOD,KY,41017,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,STEPHANIE DIETZ FOR STATE REPRESENTATIVE,,DIETZ,STEPHANIE,,,,,,,,,,,,,,
SB29,C00873844,SB29.4197,,,CCM,STEPHEN MEREDITH FOR STATE SENATE,,,,,,1424 BYRTLE GROVE ROAD,,LEITCHFIELD,KY,42754,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,STEPHEN MEREDITH FOR STATE SENATE,,MEREDITH,STEPHEN,,,,,,,,,,,,,,
SB29,C00873844,SB29.4199,,,CCM,STEVEN DOAN FOR STATE REPRESENTATIVE,,,,,,452  COMMONWEALTH AVENUE,,ERLANGER,KY,41018,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,STEVEN DOAN FOR STATE REPRESENTATIVE,,DOAN,STEVEN,,,,,,,,,,,,,,
SB29,C00873844,SB29.4200,,,CCM,STEVEN RUDY FOR STATE REPRESENTATIVE,,,,,,350 PEPPERS MILL DRIVE,,PADUCAH,KY,42001,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,STEVEN RUDY FOR STATE REPRESENTATIVE,,RUDY,STEVEN,,,,,,,,,,,,,,
SB29,C00873844,SB29.4198,,,CCM,STEVE WEST FOR STATE SENATE,,,,,,708 MAIN STREET,,PARIS,KY,40361,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,STEVE WEST FOR STATE SENATE,,WEST,STEVE,,,,,,,,,,,,,,
SB29,C00873844,SB29.4201,,,CCM,SUSAN TYLER WITTEN FOR STATE REPRESENTATIVE,,,,,,PO BOX 43861,,LOUISVILLE,KY,40253,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,SUSAN TYLER WITTEN FOR STATE REPRESENTATIVE,,WITTEN,SUSAN TYLER,,,,,,,,,,,,,,
SB29,C00873844,SB29.4202,,,CCM,T.J. ROBERTS FOR STATE REPRESENTATIVE,,,,,,8062 EAST BEND ROAD,,BURLINGTON,KY,41005,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,T.J. ROBERTS FOR STATE REPRESENTATIVE,,ROBERTS,T.J.,,,,,,,,,,,,,,
SB29,C00873844,SB29.4203,,,CCM,TONY HAMPTON FOR STATE REPRESENTATIVE,,,,,,407 GENERAL JOHN PAYNE BLVD,,GEORGETOWN,KY,40324,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,TONY HAMPTON FOR STATE REPRESENTATIVE,,HAMPTON,TONY,,,,,,,,,,,,,,
SB29,C00873844,SB29.4204,,,CCM,VANESS GROSSL FOR STATE REPRESENTATIVE,,,,,,107 PEMBERLEY COVE LANE,,GEORGETOWN,KY,40324,G2024,,2024-09-11,500.00,,NONFEDERAL CONTRIBUTION,,,VANESS GROSSL FOR STATE REPRESENTATIVE,,GROSSL,VANESSA,,,,,,,,,,,,,,
