form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,15741969,,,CCM,Stephen Lynch For Congress,,,,,,169 W. 8th Street,,South Boston,MA,02127,P2024,,2023-06-07,1000.00,0.00,Contribution,011,C00366948,Stephen Lynch For Congress,H2MA09072,Lynch,Stephen,,,,H,MA,08,,,,,,,,Contribution
SB23,C00158881,15741971,,,CCM,Casten For Congress,,,,,,P.O. Box 132,,Downers Grove,IL,60515,P2024,,2023-06-07,2500.00,0.00,Contribution,011,C00648493,Casten For Congress,H8IL06139,Casten,Sean,,,,H,IL,06,,,,,,,,Contribution
SB23,C00158881,15741972,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,#539,Birmingham,MI,48009,P2024,,2023-06-07,2500.00,0.00,Contribution,011,C00638650,Haley Stevens For Congress,H8MI11254,Stevens,Haley,,,,H,MI,11,,,,,,,,Contribution
SB23,C00158881,15741973,,,PAC,"Defense, Economic Renewal, Education & Knowledge PAC",,,,,,401 2nd Avenue South,Suite 303,Seattle,WA,98104,,,2023-06-07,2500.00,0.00,Contribution,011,C00531632,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15741974,,,CCM,Jimmy Panetta For Congress,,,,,,P.O. Box 103,,Carmel Valley,CA,93924,P2024,,2023-06-07,2500.00,0.00,Contribution,011,C00592154,Jimmy Panetta For Congress,H6CA20152,Panetta,Jimmy,,,,H,CA,19,,,,,,,,Contribution
SB23,C00158881,15741977,,,CCM,Citizens For Boyle,,,,,,P.O. Box 14310,,Philadelphia,PA,19115,P2024,,2023-06-07,2500.00,0.00,Contribution,011,C00543363,Citizens For Boyle,H4PA13199,Boyle,Brendan,F.,,,H,PA,02,,,,,,,,Contribution
SB23,C00158881,15741978,,,CCM,Maria Elvira Salazar For Congress,,,,,,P.O. Box 558033,,Miami,FL,33255,P2024,,2023-06-07,2500.00,0.00,Contribution,011,C00671859,Maria Elvira Salazar For Congress,H8FL27185,Salazar,Maria,Elvira,,,H,FL,27,,,,,,,,Contribution
SB23,C00158881,15741979,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,P2024,,2023-06-07,1000.00,0.00,Contribution,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,Contribution
SB23,C00158881,15741980,,,CCM,Barragan For Congress,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,P2024,,2023-06-07,2500.00,0.00,Contribution,011,C00577353,Barragan For Congress,H6CA44103,Barragan,Nanette,,,,H,CA,44,,,,,,,,Contribution
SB23,C00158881,15741981,,,CCM,Byron Donalds For Congress,,,,,,2430 Vanderbilt Beach Road,Ste 108 Pmb 260,Naples,FL,34108,P2024,,2023-06-07,2000.00,0.00,Contribution,011,C00733329,Byron Donalds For Congress,H0FL19205,Donalds,Byron,,,,H,FL,19,,,,,,,,Contribution
SB23,C00158881,15741982,,,PAC,Motor City PAC,,,,,,"611 Pennsylvania Ave, SE,",Suite 143,Washington,DC,20003,,,2023-06-07,5000.00,0.00,Contribution,011,C00507574,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15741983,,,PAC,Jobs and Innovation Matter PAC (JIM PAC),,,,,,P.O. Box 15320,,Washington,DC,20003,,,2023-06-07,2500.00,0.00,Contribution,011,C00494112,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15743929,,,CCM,Tony Cardenas For Congress,,,,,,"122 C Street NW,",Ste 360,Washington,DC,20001,P2024,,2023-06-07,2500.00,0.00,Contribution,011,C00498873,Tony Cardenas For Congress,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,Contribution
SB23,C00158881,15752848,,,CCM,Friends Of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00628917,Friends Of Dusty Johnson,H8SD01055,Johnson,Dusty,,,,H,SD,00,,,,,,,,Contribution
SB23,C00158881,15752849,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,76105,P2024,,2023-06-22,3000.00,0.00,Contribution,011,C00506832,Marc Veasey Congressional Campaign Committee,H2TX33073,Veasey,Marc,Allison,,,H,TX,33,,,,,,,,Contribution
SB23,C00158881,15752850,,,CCM,Lawler For Congress,,,,,,PO Box 87,,South Salem,NY,10590,P2024,,2023-06-22,2000.00,0.00,Contribution,011,C00815415,Lawler For Congress,H2NY17162,Lawler,Michael,Vincent,,,H,NY,17,,,,,,,,Contribution
SB23,C00158881,15752851,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00575092,Friends Of Raja For Congress,H6IL08147,Krishnamoorthi,S. Raja,,,,H,IL,08,,,,,,,,Contribution
SB23,C00158881,15752852,,,CCM,Mike Kelly For Congress,,,,,,PO Box 476,,Lyndora,PA,16045,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00474189,Mike Kelly For Congress,H0PA03271,Kelly,George,J.,,Jr.,H,PA,16,,,,,,,,Contribution
SB23,C00158881,15752853,,,CCM,Van Drew For Congress,,,,,,PO Box 671,,Cape May Court Hou,NJ,08210,P2024,,2023-06-22,1000.00,0.00,Contribution,011,C00661868,Van Drew For Congress,H8NJ02166,Van Drew,Jeff,,,,H,NJ,02,,,,,,,,Contribution
SB23,C00158881,15752854,,,CCM,People For Derek Kilmer,,,,,,PO Box 1381,,Tacoma,WA,98402,P2024,,2023-06-22,5000.00,0.00,Contribution,011,C00514893,People For Derek Kilmer,H2WA06129,Kilmer,Derek,,,,H,WA,06,,,,,,,,Contribution
SB23,C00158881,15752857,,,PAC,Giving Willingly Empowering Nationally (GWEN) PAC,,,,,,P.O. Box 33079,,Washington,DC,20033,,,2023-06-22,5000.00,0.00,Contribution,011,C00431478,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15752858,,,PAC,I Got Your Back PAC,,,,,,122 C Street NW,Suite 360,Washington,DC,20001,,,2023-06-22,2000.00,0.00,Contribution,011,C00633156,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15752859,,,PAC,Madison PAC; The,,,,,,235 State Street,#206,Springfield,MA,01103,,,2023-06-22,2500.00,0.00,Contribution,011,C00426809,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15752860,,,CCM,Scott Peters For Congress,,,,,,PO Box 22074,,San Diego,CA,92192,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00503110,Scott Peters For Congress,H2CA52089,Peters,Scott,,,,H,CA,50,,,,,,,,Contribution
SB23,C00158881,15752861,,,CCM,Don Bacon For Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,P2024,,2023-06-28,5000.00,0.00,Contribution,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Donald,J.,,,H,NE,02,,,,,,,,Contribution
SB23,C00158881,15752863,,,CCM,Pascrell For Congress,,,,,,P.O. Box 100,,Teaneck,NJ,07666,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00313510,Pascrell For Congress,H6NJ08118,Pascrell,William,J.,,Jr.,H,NJ,09,,,,,,,,Contribution
SB23,C00158881,15752864,,,CCM,Hern For Congress,,,,,,9521-B Riverside Pkwy #350,,Tulsa,OK,74137,P2024,,2023-06-22,2500.00,0.00,Contribution,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,,,H,OK,01,,,,,,,,Contribution
SB23,C00158881,15753317,,,PAC,Turquoise PAC,,,,,,611 Pennsylvania Ave # 143,,Washington,DC,20003,,,2023-06-22,2500.00,0.00,Contribution,011,C00517235,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15755119,,,CCM,Blake Moore For Congress,,,,,,"35 South 700 E, B505",,Salt Lake City,UT,84102,P2024,,2023-04-27,2500.00,0.00,Contribution As disclosed in 2023 May Monthly Report,011,C00738872,Blake Moore For Congress,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,X,Contribution As disclosed in 2023 May Monthly Report
SB23,C00158881,15755120,,,CCM,Blake Moore For Congress,,,,,,"35 South 700 E, B505",,Salt Lake City,UT,84102,C2024,Convention2024,2023-06-19,2500.00,0.00,Contribution Redesignation of above contribution,011,C00738872,Blake Moore For Congress,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,X,Contribution Redesignation of above contribution
