form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00265546,SB29.19594,,,CCM,NEWTON FOR SENATE,,,,,,3500 LITTLE BUFFALO CREEK ROAD,,MOUNT PLEASANT,NC,28124,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,NEWTON FOR SENATE,,NEWTON,PAUL,R,,,S,NC,36,,,,,,,,
SB29,C00265546,SB29.19623,,,CCM,NORTH CAROLINIANS FOR BEN MOSS,,,,,,316 OLD CHERAW HIGHWAY,,ROCKINGHAM,NC,28379,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,NORTH CAROLINIANS FOR BEN MOSS,,MOSS,BEN,,,,H,NC,52,,,,,,,,
SB29,C00265546,SB29.19567,,,CCM,PHIL BERGER COMMITTEE,,,,,,311 PINEWOOD PLACE,,EDEN,NC,27288,G2024,,2024-10-01,6400.00,,CONTRIBUTION,011,,PHIL BERGER COMMITTEE,,BERGER,PHIL,,,,S,NC,26,,,,,,,,
SB29,C00265546,SB29.19591,,,CCM,RALPH HISE FOR NC SENATE,,,,,,70 RHODODENDRON AVENUE,,SPRUCE PINE,NC,28777,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,RALPH HISE FOR NC SENATE,,HISE,RALPH,,,,S,NC,47,,,,,,,,
SB29,C00265546,SB29.19625,,,CCM,RIDDELL FOR NC HOUSE 64,,,,,,6343 BEALE ROAD,,SNOW CAMP,NC,27349,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,RIDDELL FOR NC HOUSE 64,,RIDDELL,DENNIS,,,,H,NC,64,,,,,,,,
SB29,C00265546,SB29.19627,,,CCM,SARAH FOR NC,,,,,,3407 PIPING PLOVER DRIVE,,RALEIGH,NC,27616,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,SARAH FOR NC,,CRAWFORD,SARAH,,,,S,NC,18,,,,,,,,
SB29,C00265546,SB29.19626,,,CCM,STEPHEN ROSS COMMITTEE,,,,,,1314 MCCUISTON DR,,BURLINGTON,NC,27215,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,STEPHEN ROSS COMMITTEE,,ROSS,STEPHEN,,,,H,NC,63,,,,,,,,
SB29,C00265546,SB29.19593,,,CCM,TODD JOHNSON FOR NC SENATE,,,,,,3118 E LAWYERS ROAD,,MONROE,NC,28111,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,TODD JOHNSON FOR NC SENATE,,JOHNSON,TODD,,,,S,NC,35,,,,,,,,
SB29,C00265546,SB29.19545,,,ORG,UPS,,,,,,P.O. BOX 809488,,CHICAGO,IL,606809488,G2024,,2024-10-01,37.91,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19637,,,ORG,UPS,,,,,,P.O. BOX 809488,,CHICAGO,IL,606809488,G2024,,2024-10-08,49.59,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19673,,,ORG,UPS,,,,,,P.O. BOX 809488,,CHICAGO,IL,606809488,G2024,,2024-10-16,1427.86,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19580,,,CCM,WARREN DANIEL FOR SENATE,,,,,,1248 BETHEL ROAD,,MORGANTON,NC,28655,G2024,,2024-10-02,3200.00,,CONTRIBUTION,011,,WARREN DANIEL FOR SENATE,,DANIEL,WARREN,,,,S,NC,46,,,,,,,,
SB29,C00265546,SB29.19657,,,CCM,WESLEY HARRIS FOR NC,,,,,,3570 TORINGDON WAY,APR 4026,CHARLOTTE,NC,28277,G2024,,2024-10-11,6400.00,,CONTRIBUTION,011,,WESLEY HARRIS FOR NC,,HARRIS,WESLEY,,,,H,NC,,,,,,,,,
