form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00663211,SE.22587,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-07-19,1080.45,2024-07-18,102592.53,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22589,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-07-22,1414.87,2024-07-26,104982.40,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22590,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-07-26,360.15,2024-07-26,105342.55,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22591,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-07-26,1260.52,2024-07-26,106603.07,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22593,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-07-30,540.22,2024-07-31,107993.29,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22603,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-08-13,900.38,2024-08-15,116990.67,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22609,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-08-21,565.95,2024-08-20,125251.62,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22596,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-07-10,9600.00,2024-08-05,9600.00,Billboard Advertising,,C00663211,O,S8FL00273,Scott,Rick,,,,S,00,FL,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22601,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-08-11,5397.00,2024-08-12,115115.29,Billboard Advertising,,C00663211,S,,Biden,Joseph,,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22608,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-08-19,5770.00,2024-08-15,124685.67,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22600,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-09-10,8505.00,2024-08-22,18105.00,Billboard Advertising,,C00663211,O,S8FL00273,Scott,Rick,,,,S,00,FL,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22615,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-09-10,10000.00,2024-09-09,144865.88,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22617,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-09-18,5050.00,2024-09-11,153933.73,Billboard Advertising,,C00663211,S,P00009423,Harris,Kamala,,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22624,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-09-18,5050.00,2024-09-11,158983.73,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22628,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-09-30,5750.00,2024-09-19,166658.73,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22626,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-09-28,11100.00,2024-09-25,183308.73,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22629,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-09-30,13690.00,2024-09-27,196998.73,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22621,,,ORG,Pearl Media Holdings,,,,,,51 Forest St,Suite J,Montclair,NJ,07042,G2024,,2024-09-28,2000.00,2024-09-23,170858.73,Billboard Advertising,,C00663211,S,P00009423,Harris,Kamala,,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22585,,,ORG,Wolverine Sign Works,,,,,,923 Bradley St,,Owosso,MI,48867,G2024,,2024-07-14,950.00,2024-07-15,100312.08,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22607,,,ORG,Wolverine Sign Works,,,,,,923 Bradley St,,Owosso,MI,48867,G2024,,2024-08-15,950.00,2024-08-15,118915.67,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22618,,,ORG,Wolverine Sign Works,,,,,,923 Bradley St,,Owosso,MI,48867,G2024,,2024-09-18,950.00,2024-09-16,160108.73,Billboard Advertising,,C00663211,S,P00009423,Harris,Kamala,,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
SE,C00663211,SE.22581,,,ORG,Woods and Ritter Advertising,,,,,,6000 Stewart Parkway,,Douglasville,GA,30135,G2024,,2024-07-06,3200.00,2024-07-08,95481.63,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-03,
