form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,15121888,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,79493,P2024,,2023-01-27,2500.00,0.00,Contribution,011,C00588657,Texans For Jodey Arrington,H6TX19099,Arrington,Jodey,Cook,,,H,TX,19,,,,,,,,Contribution
SB23,C00158881,15121889,,,CCM,Bob Casey For Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,G2024,,2023-01-27,2500.00,0.00,Contribution,011,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Robert,P.,,Jr.,S,PA,,,,,,,,,Contribution
SB23,C00158881,15121890,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,63702,P2024,,2023-01-27,2500.00,0.00,Contribution,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,T.,,,H,MO,08,,,,,,,,Contribution
SB23,C00158881,15121891,,,CCM,Lisa Blunt Rochester For Congress,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2023-01-27,2500.00,0.00,Contribution,011,C00590778,Lisa Blunt Rochester For Congress,H6DE00206,Blunt Rochester,Lisa,,,,H,DE,00,,,,,,,,Contribution
SB23,C00158881,15121892,,,CCM,Mikie Sherrill For Congress,,,,,,P.O. Box 43032,,Montclair,NJ,07043,P2024,,2023-01-27,2500.00,0.00,Contribution,011,C00640003,Mikie Sherrill For Congress,H8NJ11142,Sherrill,Mikie,,,,H,NJ,11,,,,,,,,Contribution
SB23,C00158881,15121893,,,CCM,Richard E Neal For Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2023-01-27,2500.00,0.00,Contribution,011,C00226522,Richard E Neal For Congress Committee,H8MA02041,Neal,Richard,E.,,,H,MA,01,,,,,,,,Contribution
SB23,C00158881,15121894,,,PAC,Bridge The Gap PAC,,,,,,PO Box 83142,,Gaithersburg,MD,20883,,,2023-01-27,2500.00,0.00,Contribution,011,C00655423,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121895,,,CCM,Terri Sewell For Congress,,,,,,P.O. Box 1964,,Birmingham,AL,35201,P2024,,2023-01-27,2500.00,0.00,Contribution,011,C00458976,Terri Sewell For Congress,H0AL07086,Sewell,Terri,A.,,,H,AL,07,,,,,,,,Contribution
SB23,C00158881,15121896,,,CCM,Terri Sewell For Congress,,,,,,P.O. Box 1964,,Birmingham,AL,35201,P2024,,2023-01-27,2500.00,0.00,Contribution,011,C00458976,Terri Sewell For Congress,H0AL07086,Sewell,Terri,A.,,,H,AL,07,,,,,,,,Contribution
SB23,C00158881,15121897,,,PAC,Wolf PACK,,,,,,6230 Wilshire Blvd.,Suite 140,Los Angeles,CA,90048,,,2023-01-27,3500.00,0.00,Contribution,011,C00485102,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121898,,,PAC,American Council of Life Insurers Political Action Committee,,,,,,"101 Constitution Ave, NW,",Suite 700,Washington,DC,200012133,,,2023-01-27,5000.00,0.00,Contribution,011,C00147066,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121899,,,PAC,ASPIRE PAC,,,,,,"910 17th Street, NW",Suite 925,Washington,DC,20006,,,2023-01-27,5000.00,0.00,Contribution,011,C00506907,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121900,,,PAC,Freedom Fund,,,,,,824 S. Milledge Ave,Suite 101,Athens,GA,30605,,,2023-01-27,5000.00,0.00,Contribution,011,C00390674,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121901,,,PAC,Investment Company Institute Political Action Committee (ICI PAC),,,,,,"1401 H Street, NW",Suite 1200,Washington,DC,20005,,,2023-01-27,5000.00,0.00,Contribution,011,C00105981,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121902,,,PAC,Insured Retirement Institute Political Action Committee (IRI PAC),,,,,,"1100 Vermont Ave., NW","10th Floor,",Washington,DC,20005,,,2023-01-27,5000.00,0.00,Contribution,011,C00623512,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121903,,,PAC,New Democrat Coalition Action Fund,,,,,,233 Pennsylvania Avenue SE,2nd Floor,Washington,DC,20003,,,2023-01-27,5000.00,0.00,Contribution,011,C00409730,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121904,,,PAC,Republican Mainstreet Partnership PAC,,,,,,410 First Street SE,Suite 200,Washington,DC,20003,,,2023-01-27,5000.00,0.00,Contribution,011,C00165159,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121905,,,COM,Team McHenry,,,,,,228 S Washington St,STE 115,Alexandria,VA,22314,,,2023-01-27,7500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15121907,,,PTY,DSCC,,,,,,120 Maryland Avenue NE,,Washington,DC,20002,,,2023-01-27,15000.00,0.00,Contribution,011,C00042366,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15122753,,,PTY,NRCC,,,,,,"320 First Street, SE",,Washington,DC,20003,,,2023-01-27,5000.00,0.00,Contribution,011,C00075820,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15124442,,,COM,McCarthy Victory Fund,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-01-27,15000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
