form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00609388,500691104,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-02,1875.00,2024-10-31,2326734.85,Text Messages,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500691105,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-02,1875.00,2024-10-31,21320200.78,Text Messages,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500691106,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-02,1875.00,2024-10-31,2464594.56,Text Messages,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500691107,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-02,1875.00,2024-10-31,21320200.78,Text Messages,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500691108,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-02,1875.00,2024-10-31,2446750.00,Text Messages,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500691109,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-02,3750.00,2024-10-31,21320200.78,Text Messages,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500692697,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-04,2500.00,2024-10-31,21320200.78,Text Messages,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500692698,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-04,2500.00,2024-10-31,804238.38,Text Messages,,,S,S4MD00327,Alsobrooks,Angela,,,,S,,MD,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500692699,,,ORG,Good Fight Political Inc,,,,,,1310 Gates Pl,,South Pasadena,CA,910303623,G2024,,2024-11-04,2500.00,2024-10-31,21320200.78,Text Messages,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690529,,,ORG,"Ground Game Innovation, LLC",,,,,,1922 S Martin Luther King Jr Dr,# 228,Winston Salem,NC,271071361,G2024,,2024-10-29,250000.00,2024-10-29,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689678,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,222500.00,2024-10-22,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689679,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,222500.00,2024-10-22,2326734.85,Canvassing,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689681,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,318750.00,2024-10-23,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689683,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,318750.00,2024-10-23,2464594.56,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689684,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,318750.00,2024-10-23,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689685,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,318750.00,2024-10-23,2446750.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689687,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,127500.00,2024-10-23,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689688,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-23,127500.00,2024-10-23,2446750.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689897,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-24,318750.00,2024-10-24,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689898,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-24,318750.00,2024-10-24,2464594.56,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689899,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-24,255000.00,2024-10-24,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689900,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-24,255000.00,2024-10-24,2446750.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690513,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,525000.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690514,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,525000.00,2024-10-30,2446750.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690515,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,425000.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690516,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,425000.00,2024-10-30,2326734.85,Canvassing,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690518,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,175000.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690519,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,175000.00,2024-10-30,2446750.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690520,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,175000.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690521,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,175000.00,2024-10-30,2464594.56,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690522,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,127500.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690523,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,127500.00,2024-10-30,2326734.85,Canvassing,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690524,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,138000.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690525,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,138000.00,2024-10-30,2446750.00,Canvassing,,,S,S4MI00470,Slotkin,Elissa,,,,S,,MI,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690526,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,460000.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690527,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,460000.00,2024-10-30,2464594.56,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690528,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-10-29,1500000.00,2024-10-30,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500692781,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-11-04,200000.00,2024-11-05,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500692782,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-11-04,200000.00,2024-11-05,2464594.56,Canvassing,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,,PA,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500692783,,,ORG,OTG Strategies,,,,,,"8651 Highway N,",Ste 214,Lake St. Louis,MO,63367,G2024,,2024-11-04,150000.00,2024-11-05,21320200.78,Canvassing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687667,,,PAC,Priorities USA Action,,,,,,600 Pennsylvania Ave SE,Unit 15845,Washington,DC,200037534,G2024,,2024-10-17,130000.00,2024-10-17,21320200.78,Digital Advertising,,C00495861,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687739,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-17,339900.00,2024-10-17,21320200.78,Digital Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687758,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-17,17712.50,2024-10-17,21320200.78,Digital Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687759,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-17,16059.38,2024-10-17,21320200.78,Digital Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687740,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-17,4562.50,2024-10-18,21320200.78,Digital Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687741,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-17,13930.00,2024-10-18,21320200.78,Digitial Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689067,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-22,4625.00,2024-10-18,804238.38,Media Production,,,S,S4MD00327,Alsobrooks,Angela,,,,S,,MD,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690894,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-31,4750.00,2024-10-18,21320200.78,Media Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500692533,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-16,4525.00,2024-10-18,21320200.78,Media Production (Previously Reported),,,O,P80001571,Trump,Donald,J.,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689066,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-22,30983.00,2024-10-22,804238.38,Media Buy,,,S,S4MD00327,Alsobrooks,Angela,,,,S,,MD,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689068,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-22,203995.00,2024-10-22,21320200.78,Digital Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690754,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-22,43776.21,2024-10-22,21320200.78,Media Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690755,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-22,106243.70,2024-10-22,21320200.78,Media Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689070,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-22,6000.00,2024-10-24,21320200.78,Digital Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500689071,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-22,2000.00,2024-10-24,21320200.78,Digital Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690473,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,110836.00,2024-10-25,2326734.85,Media Buy,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690385,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,64172.00,2024-10-29,2326734.85,Media Buy,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690386,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,84510.50,2024-10-29,21320200.78,Media Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690387,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,84510.50,2024-10-29,804238.38,Media Buy,,,S,S4MD00327,Alsobrooks,Angela,,,,S,,MD,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690664,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,206105.00,2024-10-29,21320200.78,Digital Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690667,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,45793.96,2024-10-29,21320200.78,Media Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690668,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,79180.04,2024-10-29,21320200.78,Media Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690413,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,6441.00,2024-10-30,2326734.85,Media Production,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690414,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,3700.00,2024-10-30,21320200.78,Media Production,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690415,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-29,3700.00,2024-10-30,804238.38,Media Production,,,S,S4MD00327,Alsobrooks,Angela,,,,S,,MD,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690748,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-30,400000.00,2024-10-30,21320200.78,Digital Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690891,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-31,100000.06,2024-10-30,2326734.85,Media Buy,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690893,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-31,100000.00,2024-10-30,21320200.78,Media Buy,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500690895,,,ORG,Technicolor Political,,,,,,1805 W Monterey Ave,Unit 43043,Chicago,IL,606434232,G2024,,2024-10-31,100000.00,2024-10-30,21320200.78,Media Buy,,,O,P80001571,Trump,Donald,J.,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687996,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-18,3375.00,2024-10-18,21320200.78,Printing,,,S,P00009423,Harris,Kamala,,,,P,,,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500687997,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-18,3375.00,2024-10-18,2326734.85,Printing,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500688907,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-22,200392.04,2024-10-22,2326734.85,Direct Mail,,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Shropshire,Adrianne,R.,,,2024-12-05,
SE,C00609388,500688908,,,ORG,The Pivot Group Inc.,,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-22,275333.05,2024-10-22,804238.38,Direct Mail,,,S,S4MD00327,Alsobrooks,Angela,,,,S,,MD,Shropshire,Adrianne,R.,,,2024-12-05,
