form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00831651,SB23.I633,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-09-30,1000.00,,CONTRIBUTION,011,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00831651,SB23.I618,,,CCM,LALOTA FOR CONGRESS,,,,,,P.O. BOX 5744,,HAUPPAUGE,NY,11788,G2024,,2024-09-30,5000.00,,CONTRIBUTION,011,C00806018,,H2NY01190,LALOTA,NICHOLAS JOSEPH,,,,H,NY,01,  ,,,,,,,
SB23,C00831651,SB23.I619,,,CCM,LAWLER FOR CONGRESS,,,,,,P.O. BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-09-30,5000.00,,CONTRIBUTION,011,C00815415,,H2NY17162,LAWLER,MICHAEL VINCENT,,,,H,NY,17,  ,,,,,,,
SB23,C00831651,SB23.I620,,,CCM,LIPETRI FOR CONGRESS,,,,,,PO BOX 866,,BETHPAGE,NY,11714,G2024,,2024-09-30,4000.00,,CONTRIBUTION,011,C00732768,,H0NY02267,LIPETRI,MIKE,,,,H,NY,03,  ,,,,,,,
SB23,C00831651,SB23.I625,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,G2024,,2024-09-30,1000.00,,CONTRIBUTION,011,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB23,C00831651,SB23.I621,,,CCM,MARC FOR US INC.,,,,,,P.O. BOX 219,,LEEDS,NY,12451,G2024,,2024-09-30,4000.00,,CONTRIBUTION,011,C00789586,,H2NY19127,MOLINARO,MARCUS J.,,,,H,NY,19,  ,,,,,,,
SB23,C00831651,SB23.I634,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,G2024,,2024-09-30,1000.00,,CONTRIBUTION,011,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB23,C00831651,SB23.I628,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,G2024,,2024-09-30,1000.00,,CONTRIBUTION,011,C00704981,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB23,C00831651,SB23.I612,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,123 EAST 13TH STREET,,ANNISTON,AL,36201,G2024,,2024-09-30,2500.00,,CONTRIBUTION,011,C00367862,,H2AL03032,ROGERS,MICHAEL,,,,H,AL,03,  ,,,,,,,
SB23,C00831651,SB23.I622,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,G2024,,2024-09-30,1000.00,,CONTRIBUTION,011,C00852137,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
SB23,C00831651,SB23.I614,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 7209,,HELENA,MT,59604,G2024,,2024-09-30,2500.00,,CONTRIBUTION,011,C00844159,,S4MT00183,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB23,C00831651,SB23.I629,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2024-09-30,1000.00,,CONTRIBUTION,011,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00831651,SB23.I649,,,PAC,GROW THE MAJORITY,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-30,25000.00,,TRANSMITTAL OF EARMARKS,,C00858373,,,,,,,,,,,  ,,,,,,,
SB23,C00831651,SB23.I669,SB23.I649,SB23,PAC,GROW THE MAJORITY,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-30,25000.00,,EARMARKED BY VERNON HILL,011,C00858373,,,,,,,,,,,  ,,,,,,X,
SB23,C00831651,SB23.I617,,,PAC,STAND WITH AMERICA'S TEAM (SWAT) PAC,,,,,,228 S WASHINGTON ST.,,ALEXANDRIA,VA,22314,O2024,ANNUAL,2024-09-30,5000.00,,CONTRIBUTION,011,C00881979,,,,,,,,,,,  ,,,,,,,
SB23,C00831651,SB23.I603,,,PAC,"TRUMP 47 COMMITTEE, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,,,2024-09-23,25000.00,,TRANSMITTAL OF EARMARKS,008,C00867937,,,,,,,,,,,  ,,,,,,,
SB23,C00831651,SB23.I604,SB23.I603,SB23,PAC,"TRUMP 47 COMMITTEE, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,,,2024-09-23,25000.00,,EARMARKED BY IRIS MAIDENBAUM,008,C00867937,,,,,,,,,,,  ,,,,,,X,
