form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00039578,50541832,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,PAC Contribution
SB23,C00039578,50541833,,,CCM,Dr John Joyce For Congress,,,,,,1002 Logan Blvd,Ste 114 #237,Altoona,PA,16602,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00674259,Dr John Joyce For Congress,H8PA13125,Joyce,John,,Rep.,Dr.,H,PA,13,,,,,,,,PAC Contribution
SB23,C00039578,50541834,,,PAC,E-PAC,,,,,,PO Box 500,,Glen Falls,NY,12801,,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00570945,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,50541835,,,CCM,Fedorchak For Nd,,,,,,PO Box 2422,,Bismarck,ND,58502,G2024,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00869370,Fedorchak For Nd,H4ND00061,Fedorchak,Julie,,Ms.,,H,ND,00,,,,,,,,PAC Contribution
SB23,C00039578,50541836,,,PAC,Freedom Fund,,,,,,128 North Columbus Street,,Alexandria,VA,22314,,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00390674,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,50541837,,,CCM,JULIE JOHNSON FOR CONGRESS,,,,,,PO BOX 802765,,DALLAS,TX,75380,G2024,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00843003,JULIE JOHNSON FOR CONGRESS,H4TX32089,Johnson,Julie,,,,H,TX,32,,,,,,,,PAC Contribution
SB23,C00039578,50541838,,,CCM,Kelly For Congress,,,,,,Post Office Box 7092,,Tupelo,MS,38802,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00573980,Kelly For Congress,H6MS01131,Kelly,Trent,,Rep.,,H,MS,01,,,,,,,,PAC Contribution
SB23,C00039578,50541840,,,PAC,MARSHA PAC,,,,,,PO BOX 3241,,Brentwood,TN,37024,,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00409276,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,50541841,,,CCM,Messmer For Congress,,,,,,PO Box 44003,,Indianapolis,IN,46244,G2024,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00867218,Messmer For Congress,H4IN08249,Messmer,Mark,,,,H,IN,08,,,,,,,,PAC Contribution
SB23,C00039578,50541842,,,CCM,Mike Haridopolos For Congress,,,,,,610 S. Boulevard,,Tampa,FL,33606,P2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00877324,Mike Haridopolos For Congress,H4FL08168,Haridopolos,Michael,,Sen.,,H,FL,08,,,,,,,,PAC Contribution
SB23,C00039578,50541843,,,CCM,Nathaniel Moran For Congress,,,,,,100 E. Ferguson,Suite 500,Tyler,TX,75702,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00796086,Nathaniel Moran For Congress,H2TX01112,Moran,Nathaniel,,Rep.,,H,TX,01,,,,,,,,PAC Contribution
SB23,C00039578,50541844,,,CCM,Pete Sessions For Congress,,,,,,PO Box 823047,,Dallas,TX,75382,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00303305,Pete Sessions For Congress,H2TX03126,Sessions,Pete,,Rep.,,H,TX,17,,,,,,,,PAC Contribution
SB23,C00039578,50541845,,,PAC,PUTTING NEW HAMPSHIRE FIRST,,,,,,105 N STATE STREET,,Concord,NH,03301,,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00760009,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,50541846,,,PAC,Right Now Women PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00551366,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,50541847,,,CCM,Rulli For Ohio,,,,,,P.O. Box 2971,,Youngstown,OH,44511,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00858415,Rulli For Ohio,H4OH06165,Rulli,Michael,,Rep.,,H,OH,06,,,,,,,,PAC Contribution
SB23,C00039578,50541848,,,CCM,Scott Fitzgerald For Congress,,,,,,N4692 Maple Road,,Juneau,WI,53039,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00720011,Scott Fitzgerald For Congress,H0WI05113,Fitzgerald,Scott,,Rep.,,H,WI,05,,,,,,,,PAC Contribution
SB23,C00039578,50541849,,,CCM,Scott Franklin For Congress,,,,,,P.O. Box 2811,,Lakeland,FL,33806,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00742247,Scott Franklin For Congress,H0FL15104,Franklin,Scott,,Rep.,,H,FL,15,,,,,,,,PAC Contribution
SB23,C00039578,50541850,,,CCM,Stutzman For Congress,,,,,,PO Box 339,,Howe,IN,46746,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00838110,Stutzman For Congress,H4IN03174,Stutzman,Marlin,,Mr.,,H,IN,03,,,,,,,,PAC Contribution
SB23,C00039578,50541851,,,CCM,Swalwell For Congress,,,,,,P.O. Box 2847,,Dublin,CA,94568,G2024,,2024-07-25,4000.00,0.00,PAC Contribution,011,C00502294,Swalwell For Congress,H2CA15094,Swalwell,Eric,,Rep.,,H,CA,14,,,,,,,,PAC Contribution
SB23,C00039578,50541852,,,CCM,The Pat Harrigan Committee,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00802298,The Pat Harrigan Committee,H2NC13243,Harrigan,Pat,,,,H,NC,14,,,,,,,,PAC Contribution
SB23,C00039578,50541855,,,CCM,TROY DOWNING FOR CONGRESS,,,,,,PO BOX 322,,HELENA,MT,59624,G2024,,2024-07-25,5000.00,0.00,PAC Contribution,011,C00855288,TROY DOWNING FOR CONGRESS,,Downing,Troy,,,,H,MT,01,,,,,,,,PAC Contribution
SB23,C00039578,50543571,,,PAC,BRIDGE THE GAP PAC,,,,,,PO BOX 83142,,Gaithersburg,MD,20833,,,2024-07-25,2500.00,0.00,PAC Contribution,011,C00655423,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,50588693,,,CCM,Bonamici For Congress,,,,,,PO Box 1632,,Beaverton,OR,97075,G2024,,2024-04-22,2500.00,0.00,PAC Contribution Funds Reported On May 20 Monthly,011,C00500421,Bonamici For Congress,H2OR01133,Bonamici,Suzanne,,Rep.,,H,OR,01,,,,,,,X,PAC Contribution Funds Reported On May 20 Monthly
SB23,C00039578,50588694,,,CCM,Bonamici For Congress,,,,,,PO Box 1632,,Beaverton,OR,97075,P2024,,2024-07-31,2500.00,0.00,PAC Contribution Re-designated funds for trans. dated 4/22/2024,011,C00500421,Bonamici For Congress,H2OR01133,Bonamici,Suzanne,,Rep.,,H,OR,01,,,,,,,X,PAC Contribution Re-designated funds for trans. dated 4/22/2024
SB23,C00039578,50588697,,,CCM,Himes For Congress,,,,,,857 Post Rd,#312,Fairfield,CT,06824,P2024,,2024-06-18,2500.00,0.00,PAC Contribution Funds Reported On July 20 Monthly,011,C00434191,Himes For Congress,H8CT04172,Himes,Jim,,Rep.,,H,CT,04,,,,,,,X,PAC Contribution Funds Reported On July 20 Monthly
SB23,C00039578,50588698,,,CCM,Himes For Congress,,,,,,857 Post Rd,#312,Fairfield,CT,06824,G2024,,2024-07-31,2500.00,0.00,PAC Contribution Re-designated funds for trans. dated 6/18/2024,011,C00434191,Himes For Congress,H8CT04172,Himes,Jim,,Rep.,,H,CT,04,,,,,,,X,PAC Contribution Re-designated funds for trans. dated 6/18/2024
