form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00481531,SB23.2022,,,CCM,KEAN FOR CONGRESS,,,,,,PO BOX 99,,EDISON,NJ,08810,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H0NJ07261,KEAN,THOMAS,,,,H,NJ,07,  ,,,,,,,
SB23,C00481531,SB23.2012,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00481531,SB23.2020,,,CCM,KIGGANS FOR CONGRESS,,,,,,PO BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB23,C00481531,SB23.2017,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H2NY01190,LALOTA,NICK,,,,H,NY,01,  ,,,,,,,
SB23,C00481531,SB23.2021,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB23,C00481531,SB23.2008,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,11805 SE EASTBOURNE LANE,,HAPPY VALLEY,OR,97086,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB23,C00481531,SB23.2023,,,CCM,MARC FOR US,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H2NY19127,MOLINARO,MARCUS,,,,H,NY,19,  ,,,,,,,
SB23,C00481531,SB23.2014,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DR,#150,IRVINE,CA,92618,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB23,C00481531,SB23.2010,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,23890 COPPER HILL DR,#365,VALENCIA,CA,91354,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB23,C00481531,SB23.2007,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W FRONTAGE RD,STE A,ALAMO,TX,78516,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,  ,,,,,,,
SB23,C00481531,SB23.2025,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER ST,#281,MIAMI,FL,33134,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB23,C00481531,SB23.2002,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVE,#227,FRESNO,CA,93704,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00481531,SB23.2011,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 565,,PRAIRIE DU CHIEN,WI,53821,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H0WI03175,VAN ORDEN,DERRICK,F,,,H,WI,03,  ,,,,,,,
SB23,C00481531,SB23.2015,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB23,C00481531,SB23.2005,,,CCM,ZINKE FOR CONGRESS,,,,,,PO BOX 1597,,HELENA,MT,59624,P2024,,2023-06-12,1000.00,,CONTRIBUTION,,,,H4MT01041,ZINKE,RYAN,,,,H,MT,01,  ,,,,,,,
SB23,C00481531,SB23.2028,,,CCM,DAN CRENSHAW FOR CONGRESS,,,,,,PO BOX 430965,,HOUSTON,TX,77243,P2024,,2023-06-21,2500.00,,CONTRIBUTION,,,,H8TX02166,CRENSHAW,DANIEL,,,,H,TX,02,  ,,,,,,,
SB23,C00481531,SB23.2026,,,CCM,YVETTE 4 CONGRESS,,,,,,1111 10TH ST ,#404,ALAMOGORDO,NM,88310,P2024,,2023-06-21,1000.00,,CONTRIBUTION,,,,H8NM02156,HERRELL,YVETTE,STELLA,,,H,NM,02,  ,,,,,,,
SB23,C00481531,SB23.2027,,,PAC,HISPANIC LEADERSHIP TRUST,,,,,,PO BOX 341027,,AUSTIN,TX,78734,,,2023-06-21,2500.00,,CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB23,C00481531,SB23.2029,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,46858,P2024,,2023-06-24,2500.00,,CONTRIBUTION,,,,S4IN00196,BANKS,JAMES,E,,,S,IN,00,  ,,,,,,,
