form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500015897,,,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,P2024,,2023-09-21,1000.00,0.00,,011,C00369801,,,SCOTT,DAVID,,,,H,DC,13,,,,,,,,
SB23,C00002972,500015900,,,CCM,Davis For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-09-21,2500.00,0.00,,011,C00172619,,,DAVIS,DANNY,,,,H,IL,07,,,,,,,,
SB23,C00002972,500015903,,,CCM,Debbie Dingell For Congress,,,,,,PO Box 636,,Annandale,VA,220030636,G2024,,2023-09-21,1500.00,0.00,,011,C00558213,,,DINGELL,DEBBIE,,,,H,MI,12,,,,,,,,
SB23,C00002972,500015881,,,CCM,Debbie Lesko For Congress,,,,,,2776 S Arlington Mill Dr,# 161,Arlington,VA,222063402,P2024,,2023-09-21,1000.00,0.00,,011,C00663914,,,LESKO,DEBBIE,,,,H,AZ,08,,,,,,,,
SB23,C00002972,500015886,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2023-09-21,1000.00,0.00,,011,C00729277,,,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00002972,500015912,,,CCM,DIANA FOR CONGRESS,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,P2024,,2023-09-28,1000.00,0.00,,011,C00741090,,,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00002972,500015866,,,CCM,Don Bacon For Congress,,,,,,1200 Trinity Dr,,Alexandria,VA,223144724,P2024,,2023-09-14,2500.00,0.00,,011,C00575167,,,Bacon,Don,,,,H,DC,02,,,,,,,,
SB23,C00002972,500015873,,,CCM,Dwight Evans For Congress,,,,,,415 New Jersey Ave SE,Apt 1,Washington,DC,200034036,P2024,,2023-09-21,1000.00,0.00,,011,C00591065,,,Evans,Dwight,,,,H,PA,03,,,,,,,,
SB23,C00002972,500015874,,,CCM,Elizabeth Pannill Fletcher For Congress,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,P2024,,2023-09-14,1000.00,0.00,,011,C00640045,,,Fletcher,Elizabeth,,,,H,TX,07,,,,,,,,
SB23,C00002972,500015870,,,CCM,Emilia Sykes For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-09-14,1000.00,0.00,,011,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00002972,500015918,,,CCM,Friends Of Glenn Thompson,,,,,,400 N Michael St,,Saint Marys,PA,158571152,G2024,,2023-09-28,5000.00,0.00,,011,C00444620,,,THOMPSON,GLENN,,,,H,PA,15,,,,,,,,
SB23,C00002972,500015859,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,067211487,P2024,,2023-09-14,1000.00,0.00,,011,C00677898,,,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00002972,500015907,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,117050101,P2024,,2023-09-21,1000.00,0.00,,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00002972,500015862,,,CCM,Garret Graves For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2023-09-14,2000.00,0.00,,011,C00558486,,,GRAVES,Garret,,,,H,DC,06,,,,,,,,
SB23,C00002972,500015917,,,CCM,Glenn F. Ivey For Congress,,,,,,PO Box 2433,,Falls Church,VA,220420433,P2024,,2023-09-28,1000.00,0.00,,011,C00792283,,,Ivey,Glenn,,,,H,MD,04,,,,,,,,
SB23,C00002972,500015916,,,CCM,Hal Rogers For Congress,,,,,,PO Box 1214,,Somerset,KY,425021214,P2024,,2023-09-28,1500.00,0.00,,011,C00116632,,,Rogers,Harold,,,,H,KY,05,,,,,,,,
SB23,C00002972,500015865,,,CCM,Jason Smith For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-09-14,1000.00,0.00,,011,C00541862,,,SMITH,JASON,,,,H,DC,08,,,,,,,,
SB23,C00002972,500015913,,,CCM,Jerry Carl For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-09-28,1500.00,0.00,,011,C00697789,,,CARL,Jerry,,,,H,AL,01,,,,,,,,
SB23,C00002972,500015894,,,CCM,Jim Costa For Congress,,,,,,412 1St St SE,Ste 100,Washington,DC,200031804,G2024,,2023-09-21,1000.00,0.00,,011,C00391029,,,COSTA,JIM,,,,H,DC,16,,,,,,,,
SB23,C00002972,500015858,,,CCM,Joe Courtney For Congress,,,,,,228 2Nd St SE,,Washington,DC,200031943,P2024,,2023-09-14,1000.00,0.00,,011,C00410233,,,Courtney,Joe,,,,H,CT,02,,,,,,,,
SB23,C00002972,500015901,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-09-21,1500.00,0.00,,011,C00541888,,,CLARK,KATHERINE,,,,H,DC,05,,,,,,,,
SB23,C00002972,500015902,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2023-09-21,1000.00,0.00,,011,C00541888,,,CLARK,KATHERINE,,,,H,DC,05,,,,,,,,
SB23,C00002972,500015904,,,CCM,Kathy Manning For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2023-09-21,1000.00,0.00,,011,C00662577,,,MANNING,KATHY,,,,H,NC,06,,,,,,,,
SB23,C00002972,500015893,,,CCM,Ken Calvert For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,P2024,,2023-09-28,1000.00,0.00,,011,C00257337,,,Calvert,Ken,,,,H,VA,42,,,,,,,,
SB23,C00002972,500015871,,,CCM,Kevin Hern For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-09-14,1000.00,0.00,,011,C00636092,,,HERN,KEVIN,,,,H,OK,01,,,,,,,,
SB23,C00002972,500015855,,,CCM,Kevin McCarthy For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2023-09-14,2500.00,0.00,,011,C00420935,,,MCCARTHY,KEVIN,,,,H,VA,23,,,,,,,,
SB23,C00002972,500015880,,,CCM,Kiggans For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2023-09-14,1000.00,0.00,,011,C00776120,,,Kiggans,Jennifer,,,,H,VA,02,,,,,,,,
SB23,C00002972,500015872,,,CCM,Lori Chavez-DeRemer For Congress,,,,,,1200 Trinity Dr,,Alexandria,VA,223144724,G2024,,2023-09-14,1500.00,0.00,,011,C00784520,,,Chavez-Deremer,Lori,,,,H,OR,05,,,,,,,,
SB23,C00002972,500015909,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2023-09-21,1000.00,0.00,,011,C00506832,,,VEASEY,MARC,,,,H,TX,33,,,,,,,,
SB23,C00002972,500015877,,,CCM,Marie For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-09-14,1000.00,0.00,,011,C00806174,,,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00002972,500015879,,,CCM,Mark Pocan For Congress,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,P2024,,2023-09-14,1000.00,0.00,,011,C00502179,,,POCAN,MARK,,,,H,DC,02,,,,,,,,
SB23,C00002972,500015852,,,CCM,Mary Peltola For Alaska,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,P2024,,2023-09-14,1000.00,0.00,,011,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00002972,500015914,,,CCM,Matsui For Congress,,,,,,PO Box 1738,,Sacramento,CA,958121738,P2024,,2023-09-28,1000.00,0.00,,011,C00409219,,,Matsui,Doris,,,,H,DC,06,,,,,,,,
SB23,C00002972,500015885,,,CCM,Mike Bost For Congress Committee,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2023-09-21,1000.00,0.00,,011,C00546499,,,BOST,MIKE,,,,H,IL,12,,,,,,,,
SB23,C00002972,500015854,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2024,,2023-09-14,1000.00,0.00,,011,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00002972,500015883,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO Box 33,,Ottumwa,IA,525010033,P2024,,2023-09-21,1000.00,0.00,,011,C00558825,,,Miller-Meeks,Mariannette,JANE,,,H,IA,02,,,,,,,,
SB23,C00002972,500015908,,,CCM,Nathaniel Moran For Congress,,,,,,105 E St SE,,Washington,DC,200032616,P2024,,2023-09-21,1000.00,0.00,,011,C00796086,,,Moran,Nathaniel,Quentin,,,H,TX,01,,,,,,,,
SB23,C00002972,500015906,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2023-09-21,1000.00,0.00,,011,C00668228,,,HORSFORD,STEVEN,,,,H,NV,04,,,,,,,,
SB23,C00002972,500015884,,,CCM,Nikki For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-09-21,1000.00,0.00,,011,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00002972,500015856,,,CCM,Norma Torres For Congress,,,,,,6 E St SE,,Washington,DC,200032611,P2024,,2023-09-14,1000.00,0.00,,011,C00557652,,,Torres,Norma,,,,H,CA,35,,,,,,,,
SB23,C00002972,500015905,,,CCM,Pallone For Congress,,,,,,495 Broadway,,Long Branch,NJ,077405901,G2024,,2023-09-21,1000.00,0.00,,011,C00226928,,,Pallone,Frank,,,,H,NJ,06,,,,,,,,
SB23,C00002972,500015898,,,CCM,Russ Fulcher For Idaho,,,,,,PO Box 1375,,Meridian,ID,836801375,P2024,,2023-09-21,1000.00,0.00,,011,C00648295,,,FULCHER,RUSS,,,,H,ID,01,,,,,,,,
SB23,C00002972,500015868,,,CCM,Shontel Brown For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,P2024,,2023-09-14,1000.00,0.00,,011,C00764381,,,Brown,Shontel,,,,H,OH,11,,,,,,,,
SB23,C00002972,500015882,,,CCM,Sinema For Arizona,,,,,,PO Box 7586,,Phoenix,AZ,850117586,P2024,,2023-09-21,1000.00,0.00,,011,C00508804,,,SINEMA,KYRSTEN,,,,S,AZ,00,,,,,,,,
SB23,C00002972,500015915,,,CCM,Sydney Kamlager For Congress,,,,,,228 2Nd St SE,,Washington,DC,200031943,P2024,,2023-09-28,1000.00,0.00,,011,C00795823,,,Kamlager,Sydney,,,,H,CA,37,,,,,,,,
SB23,C00002972,500015895,,,CCM,Terri Sewell For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2023-09-21,500.00,0.00,,011,C00458976,,,SEWELL,TERRI,,,,H,AL,07,,,,,,,,
SB23,C00002972,500015896,,,CCM,Terri Sewell For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2023-09-21,500.00,0.00,,011,C00458976,,,SEWELL,TERRI,,,,H,AL,07,,,,,,,,
SB23,C00002972,500015857,,,CCM,Valadao For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,P2024,,2023-09-14,1000.00,0.00,,011,C00499392,,,VALADAO,DAVID,,,,H,DC,21,,,,,,,,
SB23,C00002972,500015875,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2023-09-14,1000.00,0.00,,011,C00592659,,,Gonzalez,Vicente,,,,H,TX,15,,,,,,,,
SB23,C00002972,500015864,,,CCM,Walberg For Congress,,,,,,PO Box 1362,,Jackson,MI,492041362,G2024,,2023-09-14,1000.00,0.00,,011,C00390724,,,WALBERG,TIM,,,,H,MI,07,,,,,,,,
SB23,C00002972,500015920,,,CCM,Weber For Congress,,,,,,105 E St SE,,Washington,DC,200032616,P2024,,2023-09-28,1000.00,0.00,,011,C00502229,,,WEBER,RANDY,,,,H,TX,14,,,,,,,,
