form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00373696,500065413,,,CCM,BRIAN HIGGINS FOR CONGRESS,,,,,,PO Box 28,,Buffalo,NY,142200028,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00401034,,,Higgins,Brian,,Rep.,,H,NY,26,,,,,,,,
SB23,C00373696,500065581,,,CCM,CAROL FOR CONGRESS,,,,,,228 S Washington St,Ste 115,Alexandria,VA,223145404,P2024,,2023-03-22,1500.00,0.00,Contribution,,C00653220,,,MILLER,CAROL,DEVINE,,,H,WV,01,,,,,,,,
SB23,C00373696,500065552,,,CCM,CASTOR FOR CONGRESS,,,,,,301 W Platt St,# 385,Tampa,FL,336062292,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00410761,,,Castor,Kathy,,Rep.,,H,FL,14,,,,,,,,
SB23,C00373696,500065558,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,PO Box 137,,Spokane,WA,992100137,P2024,,2023-03-22,2000.00,0.00,Contribution,,C00390476,,,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00373696,500065559,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,PO Box 137,,Spokane,WA,992100137,G2024,,2023-03-22,1000.00,0.00,Contribution,,C00390476,,,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00373696,500065428,,,PAC,CMR POLITICAL ACTION COMMITTEE,,,,,,PO Box 2485,,Springfield,VA,221520485,,,2023-03-22,1000.00,0.00,Contribution,,C00469429,CMR POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00373696,500065572,,,PAC,CMR POLITICAL ACTION COMMITTEE,,,,,,PO Box 2485,,Springfield,VA,221520485,,,2023-03-22,3000.00,0.00,Contribution,,C00469429,CMR POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,Refund Requested
SB23,C00373696,500065568,,,CCM,DAN CRENSHAW FOR CONGRESS,,,,,,PO Box 430965,,Houston,TX,772430965,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00660795,,,CRENSHAW,DANIEL,,,,H,TX,02,,,,,,,,
SB23,C00373696,500065567,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,338 N Magnolia Ave,Ste D,Orlando,FL,328011639,P2024,,2023-03-22,2500.00,0.00,Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00373696,500065582,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,,,2023-03-22,15000.00,0.00,Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00373696,500065561,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,19855 Outer Dr,Ste 103,Dearborn,MI,481242022,P2024,,2023-03-22,1500.00,0.00,Contribution,,C00558213,,,Dingell,Debbie,,,,H,MI,06,,,,,,,,
SB23,C00373696,500065566,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO Box 28258,,Raleigh,NC,276118258,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00729277,,,ROSS,DEBORAH,,,,H,NC,02,,,,,,,,
SB23,C00373696,500065433,,,PAC,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),,,,,,PO Box 26141,,Alexandria,VA,223136141,,,2023-03-22,1000.00,0.00,Contribution,,C00632323,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),,,,,,,,,,,,,,,,,
SB23,C00373696,500065419,,,CCM,DOGGETT FOR CONGRESS,,,,,,PO Box 5843,,Austin,TX,787635843,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00286500,,,Doggett,Lloyd,,Rep.,,H,TX,35,,,,,,,,
SB23,C00373696,500065432,,,CCM,DON BACON FOR CONGRESS,,,,,,PO Box 391368,,Omaha,NE,681391368,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00575167,,,Bacon,Donald John,,,,H,NE,02,,,,,,,,
SB23,C00373696,500065417,,,CCM,DR. JOHN JOYCE FOR CONGRESS,,,,,,1002 Logan Blvd,Ste 114,Altoona,PA,166024067,P2024,,2023-03-22,5000.00,0.00,Contribution,,C00674259,,,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00373696,500065406,,,CCM,DR. RAUL RUIZ FOR CONGRESS,,,,,,PO Box 3433,,Palm Desert,CA,922613433,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00502575,,,Ruiz,Raul,DR.,,,H,CA,25,,,,,,,,
SB23,C00373696,500065553,,,CCM,DR. RAUL RUIZ FOR CONGRESS,,,,,,PO Box 3433,,Palm Desert,CA,922613433,P2024,,2023-03-22,1500.00,0.00,Contribution,,C00502575,,,Ruiz,Raul,DR.,,,H,CA,25,,,,,,,,
SB23,C00373696,500065554,,,CCM,DR. RAUL RUIZ FOR CONGRESS,,,,,,PO Box 3433,,Palm Desert,CA,922613433,G2024,,2023-03-22,1000.00,0.00,Contribution,,C00502575,,,Ruiz,Raul,DR.,,,H,CA,25,,,,,,,,
SB23,C00373696,500065407,,,CCM,EMMER FOR CONGRESS,,,,,,PO Box 998,,Anoka,MN,553030998,P2024,,2023-03-22,1500.00,0.00,Contribution,,C00545749,,,Emmer,Tom,,Rep.,,H,MN,06,,,,,,,,
SB23,C00373696,500065400,,,CCM,FRIENDS OF DAN KILDEE,,,,,,PO Box 248,,Flint,MI,485010248,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00499947,,,Kildee,Dan,,Rep.,,H,MI,05,,,,,,,,
SB23,C00373696,500065405,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO Box 52008,,Casper,WY,826052008,P2024,,2023-03-22,3500.00,0.00,Contribution,,C00436386,,,Barrasso,John,,Sen.,,S,WY,,,,,,,,,
SB23,C00373696,500065570,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO Box 52008,,Casper,WY,826052008,G2024,,2023-03-22,1000.00,0.00,Contribution,,C00436386,,,Barrasso,John,,Sen.,,S,WY,,,,,,,,,
SB23,C00373696,500065408,,,CCM,FRIENDS OF RAJA FOR CONGRESS,,,,,,PO Box 681202,,Schaumburg,IL,601681202,P2024,,2023-03-22,5000.00,0.00,Contribution,,C00575092,,,Krishnamoorthi,Raja,,,,H,IL,08,,,,,,,,
SB23,C00373696,500065423,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,12 Trumbull St,Apt 2,New Haven,CT,065116311,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00238865,,,DeLauro,Rosa,L,,,H,CT,03,,,,,,,,
SB23,C00373696,500065401,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2024,,2023-03-22,2000.00,0.00,Contribution,,C00541862,,,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,
SB23,C00373696,500065451,,,CCM,JONATHAN JACKSON FOR CONGRESS,,,,,,PO Box 15333,,Chicago,IL,606155143,P2024,,2023-03-22,2500.00,0.00,Contribution,,C00802603,,,JACKSON,JONATHAN,,,,H,IL,01,,,,,,,,
SB23,C00373696,500065560,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO Box 2018,,Thousand Oaks,CA,913582018,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00513077,,,Brownley,Julia,,Rep.,,H,CA,26,,,,,,,,
SB23,C00373696,500065569,,,COM,KAINE FOR COMMON GROUND PAC,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,,,2023-03-22,5000.00,0.00,Contribution,,C00695940,KAINE FOR COMMON GROUND PAC,,,,,,,,,,,,,,,,,
SB23,C00373696,500065422,,,CCM,"KUSTER FOR CONGRESS, INC",,,,,,PO Box 1498,,Concord,NH,033021498,P2024,,2023-03-22,5000.00,0.00,Contribution,,C00462861,,,Kuster,Ann,MCLANE,,,H,NH,02,,,,,,,,
SB23,C00373696,500065418,,,CCM,LAHOOD FOR CONGRESS,,,,,,PO Box 10735,,Peoria,IL,616120735,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00575050,,,LaHood,Darin,,Rep.,,H,IL,18,,,,,,,,
SB23,C00373696,500065452,,,CCM,MANCHIN FOR WEST VIRGINIA,,,,,,PO Box 5202,,Charleston,WV,253610202,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00486563,,,Manchin,Joe,,Sen.,III,S,WV,,,,,,,,,
SB23,C00373696,500065425,,,CCM,MARSHA FOR SENATE,,,,,,PO Box 3750,,Brentwood,TN,370243750,P2024,,2023-03-22,1500.00,0.00,Contribution,,C00376939,,,BLACKBURN,MARSHA,MRS.,,,S,TN,,,,,,,,,
SB23,C00373696,500065555,,,CCM,MATSUI FOR CONGRESS,,,,,,PO Box 1738,,Sacramento,CA,958121738,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00409219,,,Matsui,Doris,,Rep.,,H,CA,06,,,,,,,,
SB23,C00373696,500065403,,,CCM,MICHAEL BURGESS FOR CONGRESS,,,,,,PO Box 2334,,Denton,TX,762022334,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00372532,,,Burgess,Michael,C.,Rep.,,H,TX,26,,,,,,,,
SB23,C00373696,500065571,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 Irvine Center Dr,Ste 150,Irvine,CA,926184691,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00704981,,,STEEL,MICHELLE,,,,H,CA,45,,,,,,,,
SB23,C00373696,500065415,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,1912 N Ridge Dr,,Coralville,IA,522411099,P2024,,2023-03-22,3000.00,0.00,Contribution,,C00558825,,,Miller-Meeks,Mariannette,JANE,,,H,IA,01,,,,,,,,
SB23,C00373696,500065563,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,1912 N Ridge Dr,,Coralville,IA,522411099,G2024,,2023-03-22,2000.00,0.00,Contribution,,C00558825,,,Miller-Meeks,Mariannette,JANE,,,H,IA,01,,,,,,,,
SB23,C00373696,500065412,,,CCM,PALLONE FOR CONGRESS,,,,,,PO Box 3176,,Long Branch,NJ,077403176,P2024,,2023-03-22,3500.00,0.00,Contribution,,C00226928,,,Pallone,Frank,JR,,,H,NJ,06,,,,,,,,
SB23,C00373696,500065454,,,CCM,PEOPLE FOR BEN,,,,,,PO Box 31129,,Santa Fe,NM,875941129,P2026,,2023-03-22,2000.00,0.00,Contribution,,C00443689,,,Lujan,Ben,Ray,Rep.,,S,NM,,,,,,,,,
SB23,C00373696,500065398,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 Magnolia Ter,,Springfield,MA,011082533,P2024,,2023-03-22,2500.00,0.00,Contribution,,C00226522,,,Neal,Richard,E.,,,H,MA,01,,,,,,,,
SB23,C00373696,500065416,,,CCM,RON ESTES FOR CONGRESS,,,,,,PO Box 782952,,Wichita,KS,672782952,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00632067,,,ESTES,RON,,,,H,KS,04,,,,,,,,
SB23,C00373696,500065564,,,COM,ROSEN VICTORY FUND,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,,,2023-03-22,1000.00,0.00,Contribution,,C00624338,ROSEN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00373696,500065219,,,PAC,SAC PAC,,,,,,6380 Wilshire Blvd,Ste 1612,Los Angeles,CA,900485018,,,2023-03-22,5000.00,0.00,Contribution,,C00165548,SAC PAC,,,,,,,,,,,,,,,,,
SB23,C00373696,500065453,,,CCM,SCALISE LEADERSHIP FUND,,,,,,317 15Th St NE,,Washington,DC,200026501,,,2023-03-22,1000.00,0.00,Contribution,,C00568162,,,,,,,,,,,,,,,,,,
SB23,C00373696,500065410,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 Washington St,,Laredo,TX,780404412,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00371302,,,Cuellar,Henry,,Rep.,,H,TX,28,,,,,,,,
SB23,C00373696,500065411,,,CCM,WENSTRUP FOR CONGRESS,,,,,,PO Box 9551,,Cincinnati,OH,452090551,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00497818,,,Wenstrup,Brad,DR.,,,H,OH,02,,,,,,,,
