form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00215384,B887527,,,CCM,Eric Roberts State House 2024,,,,,,3449 Stone Brook Ct.,,Oklahoma City,OK,73120,G2024,,2024-10-04,1000.00,,G-2024 State House 83 OK,011,,,,Roberts,Eric,,,,H,OK,83,,,,,,,,
SB29,C00215384,B887526,,,CCM,Suzanne Schreiber for State House,,,,,,3111 E 58th Place,,Tulsa,OK,74105,G2024,,2024-10-04,750.00,,G-2024 State House 70 OK,011,,,,Schreiber,Suzanne,,,,H,OK,70,,,,,,,,
SB29,C00215384,B887523,,,CCM,Charles Geren Campaign,,,,,,P.O. Box 1440,,Ft. Worth,TX,76101,G2024,,2024-10-04,500.00,,G-2024 State House 99 TX,011,,,,Geren,Charles,,,,H,TX,99,,,,,,,,
SB29,C00215384,B887521,,,CCM,Kelly Hancock for Texas Senate,,,,,,4908 Dory Court,,North Richland Hills,TX,76180,P2026,,2024-10-04,500.00,,P-2026 State Senate 09 TX,011,,,,Hancock,Kelly,,,,S,TX,09,,,,,,,,
SB29,C00215384,B887520,,,CCM,Glenn Hegar Campaign,,,,,,815-A Brazos #389,,Austin,TX,78701,P2026,,2024-10-04,1000.00,,P-2026 State Comptroller  TX,011,,,,Hegar,Glenn,,,,,TX, ,,,,,,,,
SB29,C00215384,B887522,,,CCM,The Robert Nichols Campaign,,,,,,P.O. Box 2347,,Jacksonville,TX,75766,P2026,,2024-10-04,500.00,,P-2026 State Senate 03 TX,011,,,,Nichols,Robert,,,,S,TX,03,,,,,,,,
SB29,C00215384,B889113,,,CCM,Friends of Brandon Creighton,,,,,,2257 N. Loop 336 Ste. 140-366,,Conroe,TX,77304,P2026,,2024-10-16,500.00,,P-2026 State Senate 04 TX,011,,,,Creighton,Brandon,,,,S,TX,04,,,,,,,,
SB29,C00215384,B889109,,,CCM,Joan Huffman Campaign,,,,,,3100 Edloe St. Suite 220,,Houston,TX,77027,G2024,,2024-10-16,500.00,,G-2024 State Senate 17 TX,011,,,,Huffman,Joan,,,,S,TX,17,,,,,,,,
SB29,C00215384,B889111,,,CCM,Phil King for State Senate,,,,,,P.O. Box 1913,,Weatherford,TX,76086,G2024,,2024-10-16,500.00,,G-2024 State Senate 10 TX,011,,,,King,Phil,,,,S,TX,10,,,,,,,,
SB29,C00215384,B889110,,,CCM,Morgan LaMantia for State Senate,,,,,,222 North Expressway 83 Suite 203,,Brownsville,TX,78526,G2024,,2024-10-16,500.00,,G-2024 State Senate 27 TX,011,,,,LaMantia,Morgan,,,,S,TX,27,,,,,,,,
SB29,C00215384,B889108,,,CCM,Eddie Morales for State Representative,,,,,,352 Hillcrest Blvd.,,Eagle Pass,TX,78852,G2024,,2024-10-16,500.00,,G-2024 State House 74 TX,011,,,,Morales,Eddie,,,,H,TX,74,,,,,,,,
SB29,C00215384,B889106,,,CCM,Elect Ocean Andrew,,,,,,PO Box 2148,,Laramie,WY,82073,G2024,,2024-10-16,250.00,,G-2024 State House 46 WY,011,,,,Andrew,Ocean,,,,H,WY,46,,,,,,,,
SB29,C00215384,B889107,,,CCM,Chip Neiman Campaign,,,,,,PO Box 116,,Hulett,WY,82720,G2024,,2024-10-16,250.00,,G-2024 State House HD 1 WY,011,,,,Neiman,Chip,,,,H,WY, ,,,,,,,,
SB29,C00215384,B889105,,,CCM,Nicholas for House Committee,,,,,,6225 Mountainview Drive,,Cheyenne,WY,82009,G2024,,2024-10-16,250.00,,G-2024 State House 07 WY,011,,,,Nicholas,Bob,,,,H,WY,07,,,,,,,,
SB29,C00215384,B889104,,,CCM,Committee to Elect Jared Olsen,,,,,,PO Box 4333,,Cheyenne,WY,82003,G2024,,2024-10-16,250.00,,G-2024 State Senate 8 WY,011,,,,Olsen,Jared,,,,S,WY,08,,,,,,,,
