form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00712885,SE-S1663341,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-05,288.92,2024-09-11,7432.45,PHONEBANK PAYROLL SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-05,
SE,C00712885,SE-S1672637,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-12,319.99,2024-09-18,5374.49,PHONEBANK PAYROLL SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-12,
SE,C00712885,SE-S1672639,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-12,319.99,2024-09-18,8684.57,PHONEBANK PAYROLL SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-12,
SE,C00712885,SE-S1662065,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-08-29,314.30,2024-09-04,2787.13,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-29,
SE,C00712885,SE-S1662067,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-08-29,314.30,2024-09-04,6097.21,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-29,
SE,C00712885,SE-S1661647,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-08-22,119.98,2024-09-05,766.66,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-22,
SE,C00712885,SE-S1661649,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-08-22,119.98,2024-09-05,4076.74,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-22,
SE,C00712885,SE-S1663335,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-05,209.36,2024-09-11,4122.37,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-05,
SE,C00712885,SE-S1663337,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-05,209.36,2024-09-11,7432.45,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-05,
SE,C00712885,SE-S1672633,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-12,306.07,2024-09-18,5374.49,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-12,
SE,C00712885,SE-S1672635,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-12,306.07,2024-09-18,8684.57,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-12,
SE,C00712885,SE-S1662073,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-29,830.64,2024-09-04,2787.13,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-29,
SE,C00712885,SE-S1662075,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-29,830.64,2024-09-04,6097.21,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-29,
SE,C00712885,SE-S1661655,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-22,311.75,2024-09-05,766.66,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-22,
SE,C00712885,SE-S1661657,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-22,311.75,2024-09-05,4076.74,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-22,
SE,C00712885,SE-S1663343,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-05,541.07,2024-09-11,4122.37,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-05,
SE,C00712885,SE-S1663345,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-05,541.07,2024-09-11,7432.45,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-05,
SE,C00712885,SE-S1672641,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-12,626.06,2024-09-18,5374.49,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-12,
SE,C00712885,SE-S1672643,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-12,626.06,2024-09-18,8684.57,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-09-12,
