form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00733840,SB21B.I60811,,,ORG,MOUNTAIN VIEW CONSULTING,,,,,,2319 W. BRIDGE AVENUE,,SPOKANE,WA,99201,,,2023-12-01,2017.82,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58941,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-07-28,3.20,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58973,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-08-01,29.30,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58978,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-08-03,14.80,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59014,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-08-11,336.70,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59015,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-08-14,388.90,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59151,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-09-06,96.00,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59361,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-09-12,69.90,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60444,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-09-29,72.80,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60631,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-10-31,290.30,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60720,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-11-15,29.30,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60733,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD,,SOUTH SAN FRANCISC,CA,94080,,,2023-11-21,29.30,,CREDIT CARD MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58970,,,ORG,TARGETED VICTORY LLC,,,,,,2311 WILSON BLVD.,SUITE 200,ARLINGTON,VA,22201,,,2023-08-01,9875.76,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59113,,,ORG,TARGETED VICTORY LLC,,,,,,2311 WILSON BLVD.,SUITE 200,ARLINGTON,VA,22201,,,2023-09-01,8982.95,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60436,,,ORG,TARGETED VICTORY LLC,,,,,,2311 WILSON BLVD.,SUITE 200,ARLINGTON,VA,22201,,,2023-09-28,10587.21,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60642,,,ORG,TARGETED VICTORY LLC,,,,,,2311 WILSON BLVD.,SUITE 200,ARLINGTON,VA,22201,,,2023-11-01,10584.91,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60812,,,ORG,TARGETED VICTORY LLC,,,,,,2311 WILSON BLVD.,SUITE 200,ARLINGTON,VA,22201,,,2023-12-01,9889.50,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58971,,,ORG,WALT'S MAILING SERVICE,,,,,,9610 E 1ST AVE,,SPOKANE VALLEY,WA,99206,,,2023-08-01,417.45,,DIRECT MAIL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58877,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-01,23.32,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58878,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-02,15.73,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58879,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-03,22.59,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58880,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-04,8.40,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58881,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-05,13.77,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58882,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-06,30.58,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58883,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-07,15.40,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58884,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-08,15.86,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58885,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-09,37.35,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58886,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-10,10.29,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58887,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-11,11.13,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58888,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-12,7.48,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58889,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-13,15.78,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58890,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-14,32.91,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58891,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-15,17.46,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58892,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-16,10.38,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58893,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-17,12.05,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58894,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-18,5.13,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58943,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-19,8.58,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58944,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-20,4.31,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58945,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-21,8.51,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58946,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-22,14.82,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58947,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-23,15.68,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58948,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-24,8.03,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58949,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-25,6.51,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58950,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-26,14.54,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58951,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-27,6.15,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58952,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-28,9.85,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58953,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-29,7.76,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I58954,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-30,8.87,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59001,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-31,15.09,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59002,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-01,21.03,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59003,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-02,7.48,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59004,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-03,19.97,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59005,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-04,14.02,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59006,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-05,13.40,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59007,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-06,53.42,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59008,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-07,12.01,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59009,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-08,19.90,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59010,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-09,26.03,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59034,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-10,7.84,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59035,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-11,4.10,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59036,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-12,17.35,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59037,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-13,9.62,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
