form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00720649,E-124984,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA04128,Munn,John,,,,H,04,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124985,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H8CA04152,Mcclintock,Thomas,,,,H,05,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124986,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA06149,Deluz,Craig,,,,H,06,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124987,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CO07069,Silva,Thomas,W,,,H,07,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124988,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA00153,Recile,Rudy,,,,H,08,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124989,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA09093,Lincoln,Kevin,,,,H,09,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124990,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA10109,Piccinini,Katherine,,,,H,10,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124991,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA11164,Lou,Bruce,C,,,H,11,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124992,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA12240,Slauson,Stephen,Scott,,,H,12,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124993,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA13131,Duarte,John,S,,,H,13,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124994,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA14093,Kruttiventi,Vin,,,,H,14,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124995,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA15074,Kramer,Anna,Cheng,,,H,15,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124996,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA18155,Ohtaki,Peter,,,,H,16,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124997,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA17310,Chen,Anita,S,,,H,17,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124998,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA18163,Hernandez,Peter,,,,H,18,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-124999,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA19100,Anderson,Jason,,,,H,19,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125000,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA22215,Maher,Michael,A,,,H,21,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125001,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA20094,Valadao,David,,,,H,22,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125002,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H0CA08135,Obernolte,Jay,,,,H,23,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125003,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA25230,Chapa,Miguel,,,,H,25,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125004,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA26162,Koslow,Michael,,,,H,26,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125005,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H0CA25105,Garcia,Michael,,,,H,27,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125006,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA28127,Verlato,April,,,,H,28,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125007,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA29158,Bernal,Benito,,,,H,29,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125008,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA30230,Balekian,Alex,Arto,,,H,30,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125009,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,,Casas,Pedro,Antonio,Dr.,Ph. D.,H,31,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125010,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA32137,Thompson,Larry,,,,H,32,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125011,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA34091,Lee,Calvin,,,,H,34,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125012,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA35080,Suthar,Vijal,,,,H,35,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125013,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA00146,Toomim,Leah,Melissa,Ms.,,H,36,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125014,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA37320,Fedalizo,Baltazar,,MR.,,H,37,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125015,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA39151,Ching,Eric,J,,,H,38,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125016,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA39066,Serpa,David,,,,H,39,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125017,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H8CA39240,Kim,Young,,,,H,40,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125018,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA37023,Calvert,Ken,,,,H,41,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125019,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H8CA47078,Briscoe,John,,,,H,42,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125020,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA36504,Williams,Steve,,MR.,,H,43,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125021,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA44173,Groh,Roger,,,,H,44,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125022,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H0CA48198,Steel,Michelle,,,,H,45,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125023,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H4CA46137,Pan,David,,,,H,46,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125024,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H2CA47196,Baugh,Scott,,,,H,47,CA,Kemp,J. Stevan,,,,2024-01-31,
SE,C00720649,E-125025,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,P2024,,2023-12-22,157.29,2023-12-22,157.29,VOTER GUIDE,001,,S,H0CA48024,Issa,Darrell,,,,H,48,CA,Kemp,J. Stevan,,,,2024-01-31,
