form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00033779,SB23.13201,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,777 S FIGUEROA ST SUITE 4050,,LOS ANGELES,CA,90017,G2024,,2024-04-26,5000.00,,,,C00629659,,,,,,,,H,CA,34,,,,,,,,
SB23,C00033779,SB23.13186,,,CCM,KENNEDY FOR CONGRESS,,,,,,PO BOX 536,,BUFFALO,NY,14201,S2024,Special-Primary,2024-04-09,5000.00,,,,C00856526,,,,,,,,H,NY,26,,,,,,,,
SB23,C00033779,SB23.13188,,,CCM,KLOBUCHAR FOR MINNESOTA,,,,,,PO BOX 4146,PO BOX 4146,ST PAUL,MN,55104,P2024,,2024-04-09,2500.00,,,,C00410191,,,,,,,,S,MN,00,,,,,,,,
SB23,C00033779,SB23.13192,,,CCM,MARC FOR US INC.,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2024-04-09,2500.00,,,,C00789586,,,,,,,,H,NY,19,,,,,,,,
SB23,C00033779,SB23.13199,,,CCM,MIKE CRAPO FOR US SENATE,,,,,,P.O. BOX 1948,,BOISE,ID,83701,P2028,,2024-04-26,1000.00,,,,C00330886,,,,,,,,S,ID,00,,,,,,,,
SB23,C00033779,SB23.13185,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,P2024,,2024-04-09,2500.00,,,,C00668228,,,,,,,,H,NV,04,,,,,,,,
SB23,C00033779,SB23.13203,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO BOX 2113,,KINGSTON,NY,12402,P2024,,2024-04-26,2500.00,,,,C00815290,,,,,,,,H,NY,18,,,,,,,,
SB23,C00033779,SB23.13193,,,CCM,PETE RICKETTS FOR SENATE,,,,,,11235 DAVENPORT ST,STE 107,OMAHA,NE,68154,P2024,,2024-04-09,1500.00,,,,C00832436,,,,,,,,S,NE,00,,,,,,,,
SB23,C00033779,SB23.13195,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 27195,,LAS VEGAS,NV,89126,G2024,,2024-04-09,5000.00,,,,C00606939,,,,,,,,S,NV,00,,,,,,,,
SB23,C00033779,SB23.13197,,,CCM,SHERMAN FOR CONGRESS,,,,,,"777 S. FIGUEROA ST., STE. 4050",,LOS ANGELES,CA,90017,G2024,,2024-04-09,2500.00,,,,C00308742,,,,,,,,H,CA,30,,,,,,,,
