form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00639229,SB23.I4434,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO BOX 10949,,YAKIMA,WA,989091949,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00559393,,H4WA04104,NEWHOUSE,DAN,,,,H,WA,04,  ,,,,,,,
SB23,C00639229,SB23.I4432,,,CCM,DANIEL WEBSTER FOR CONGRESS,,,,,,P. O. BOX 1007,,WEBSTER,FL,33597,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00481911,,H0FL08208,WEBSTER,DANIEL,,,,H,FL,11,  ,,,,,,,
SB23,C00639229,SB23.I4444,,,CCM,DERRICK ANDERSON FOR VA INC.,,,,,,PO BOX 330,,FREDERICKSBURG,VA,22404,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB23,C00639229,SB23.I4407,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00575167,,H6NE02125,BACON,DONALD,J,,,H,NE,02,  ,,,,,,,
SB23,C00639229,SB23.I4408,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00575167,,H6NE02125,BACON,DONALD,J,,,H,NE,02,  ,,,,,,,
SB23,C00639229,SB23.I4448,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,P2024,,2023-12-29,2500.00,,CONTRIBUTION,,C00693663,,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,  ,,,,,,,
SB23,C00639229,SB23.I4378,,,CCM,FRIENDS OF MICHAEL GUEST,,,,,,POST OFFICE BOX 470,,BRANDON,MS,39043,P2024,,2023-12-29,2500.00,,CONTRIBUTION,,C00665752,,H8MS03125,GUEST,MICHAEL,PATRICK,,,H,MS,03,  ,,,,,,,
SB23,C00639229,SB23.I4382,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,AZ,06,  ,,,,,,,
SB23,C00639229,SB23.I4383,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,AZ,06,  ,,,,,,,
SB23,C00639229,SB23.I4436,,,CCM,GEORGE LOGAN FOR CONGRESS,,,,,,26 CATOONAH STREET,BOX 72,RIDGEFIELD,CT,06877,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00784926,,H2CT05222,LOGAN,GEORGE,S,,,H,CT,05,  ,,,,,,,
SB23,C00639229,SB23.I4401,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00784389,,H2IA03119,NUNN,ZACH,,,,H,IA,03,  ,,,,,,,
SB23,C00639229,SB23.I4402,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00784389,,H2IA03119,NUNN,ZACH,,,,H,IA,03,  ,,,,,,,
SB23,C00639229,SB23.I4439,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB23,C00639229,SB23.I4386,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00808279,,H2CA13131,DUARTE,JOHN,,,,H,CA,13,  ,,,,,,,
SB23,C00639229,SB23.I4387,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00808279,,H2CA13131,DUARTE,JOHN,,,,H,CA,13,  ,,,,,,,
SB23,C00639229,SB23.I4403,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB23,C00639229,SB23.I4404,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB23,C00639229,SB23.I4379,,,CCM,JUDGE JOE MCGRAW FOR CONGRESS,,,,,,PO BOX 1451,,ROCKFORD,IL,61105,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00851246,,H4IL17101,MCGRAW,JOE,,,,H,IL,17,  ,,,,,,,
SB23,C00639229,SB23.I4409,,,CCM,KEAN FOR CONGRESS,,,,,,PO BOX 999,,EDISON,NJ,08818,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00703058,,H0NJ07261,KEAN,THOMAS,H.,,JR.,H,NJ,07,  ,,,,,,,
SB23,C00639229,SB23.I4410,,,CCM,KEAN FOR CONGRESS,,,,,,PO BOX 999,,EDISON,NJ,08818,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00703058,,H0NJ07261,KEAN,THOMAS,H.,,JR.,H,NJ,07,  ,,,,,,,
SB23,C00639229,SB23.I4394,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00639229,SB23.I4395,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00639229,SB23.I4435,,,CCM,KEVIN LINCOLN FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00845826,,H4CA09093,LINCOLN,KEVIN,J,,II,H,CA,09,  ,,,,,,,
SB23,C00639229,SB23.I4427,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2023-12-29,3000.00,,CONTRIBUTION,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB23,C00639229,SB23.I4428,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB23,C00639229,SB23.I4411,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-12-29,3000.00,,CONTRIBUTION,,C00806018,,H2NY01190,NICK,LALOTA,,,,H,NY,01,  ,,,,,,,
SB23,C00639229,SB23.I4412,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00806018,,H2NY01190,NICK,LALOTA,,,,H,NY,01,  ,,,,,,,
SB23,C00639229,SB23.I4398,,,CCM,LAUREN BOEBERT FOR CONGRESS,,,,,,PO BOX 2026,,ELIZABETH,CO,80107,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00728238,,H0CO03165,BOEBERT,LAUREN,,,,H,CO,03,  ,,,,,,,
SB23,C00639229,SB23.I4415,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB23,C00639229,SB23.I4416,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB23,C00639229,SB23.I4421,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB23,C00639229,SB23.I4422,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB23,C00639229,SB23.I4417,,,CCM,MARC FOR US,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00789586,,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,  ,,,,,,,
SB23,C00639229,SB23.I4418,,,CCM,MARC FOR US,,,,,,PO BOX 219,,LEEDS,NY,12451,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00789586,,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,  ,,,,,,,
SB23,C00639229,SB23.I4443,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,PO BOX 516,,LOS INDIOS,TX,785670516,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00768994,,H2TX34113,FLORES,MAYRA,NOHEMI,,,H,TX,34,  ,,,,,,,
SB23,C00639229,SB23.I4451,,,CCM,MAZI FOR CONGRESS,,,,,,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,S2024,SPECIAL GENERAL,2023-12-29,5000.00,,CONTRIBUTION,,C00860429,,H4NY03283,PILIP,MAZI,MELESA,,,H,NY,03,  ,,,,,,,
SB23,C00639229,SB23.I4442,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB23,C00639229,SB23.I4447,,,CCM,MEUSER FOR CONGRESS,,,,,,PO BOX 183,,HUDSON,WI,54016,P2024,,2023-12-29,2500.00,,CONTRIBUTION,,C00654723,,H8PA10147,MEUSER,DANIEL,,,,H,PA,09,  ,,,,,,,
SB23,C00639229,SB23.I4396,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00704981,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB23,C00639229,SB23.I4397,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00704981,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB23,C00639229,SB23.I4433,,,CCM,MIKE BOST FOR CONGRESS,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00546499,,H4IL12060,BOST,MICHAEL,,,,H,IL,12,  ,,,,,,,
SB23,C00639229,SB23.I4390,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB23,C00639229,SB23.I4391,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB23,C00639229,SB23.I4425,,,CCM,MONICA FOR CONGRESS,,,,,,PO BOX 4605,,MCALLEN,TX,785024605,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00765719,,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,  ,,,,,,,
SB23,C00639229,SB23.I4426,,,CCM,MONICA FOR CONGRESS,,,,,,PO BOX 4605,,MCALLEN,TX,785024605,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00765719,,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,  ,,,,,,,
SB23,C00639229,SB23.I4377,,,CCM,NANCY DAHLSTROM FOR ALASKA,,,,,,PO BOX 242442,,ANCHORAGE,AK,99524,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00856716,,H4AK00156,DAHLSTROM,NANCY,,,,H,AK,00,  ,,,,,,,
SB23,C00639229,SB23.I4380,,,CCM,NIEMEYER FOR CONGRESS,,,,,,PO BOX 727,,CEDAR LAKE,IN,46303,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00851972,,H4IN01210,NIEMEYER,RANDELL,C.,,,H,IN,01,  ,,,,,,,
SB23,C00639229,SB23.I4437,,,CCM,REDDY FOR KANSAS,,,,,,PO BOX 15804,,LENEXA,KS,66285,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB23,C00639229,SB23.I4441,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00852137,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
SB23,C00639229,SB23.I4399,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB23,C00639229,SB23.I4400,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB23,C00639229,SB23.I4381,,,CCM,THERIAULT FOR CONGRESS,,,,,,PO BOX 291,,FORT KENT,ME,04743,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00852061,,H4ME02291,THERIAULT,AUSTIN,LEO,,,H,ME,02,  ,,,,,,,
SB23,C00639229,SB23.I4438,,,CCM,TOM BARRETT FOR CONGRESS,,,,,,PO BOX 15221,,LANSING,MI,48901,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00793976,,H2MI07123,BARRETT,THOMAS,MORE,,,H,MI,07,  ,,,,,,,
SB23,C00639229,SB23.I4449,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,PO BOX 700442,,SAN ANTONIO,TX,78270,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB23,C00639229,SB23.I4388,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00639229,SB23.I4389,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00639229,SB23.I4429,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB23,C00639229,SB23.I4430,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB23,C00639229,SB23.I4431,,,CCM,WOMACK FOR CONGRESS COMMITTEE,,,,,,PO BOX 508,,ROGERS,AR,727570508,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00477745,,H0AR03055,WOMACK,STEVE,,,,H,AR,03,  ,,,,,,,
SB23,C00639229,SB23.I4392,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 17490,,ANAHEIM,CA,92817,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB23,C00639229,SB23.I4393,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 17490,,ANAHEIM,CA,92817,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB23,C00639229,SB23.I4440,,,CCM,YVETTE 4 CONGRESS,,,,,,PO BOX 404,,LA LUZ,NM,883370404,P2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00655571,,H8NM02156,HERRELL,STELLA,YVETTE,,,H,NM,02,  ,,,,,,,
SB23,C00639229,SB23.I4405,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,599372981,P2024,,2023-12-29,4000.00,,CONTRIBUTION,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB23,C00639229,SB23.I4406,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,599372981,G2024,,2023-12-29,5000.00,,CONTRIBUTION,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB23,C00639229,SB23.I4446,,,PAC,CONGRESSIONAL LEADERSHIP FUND,,,,,,"1747 PENNSYLVANIA AVENUE, NW",5TH FLOOR,WASHINGTON,DC,20006,,,2023-12-29,5000.00,,CONTRIBUTION,,C00504530,,,,,,,,,,,  ,,,,,,,CONTRIBUTIONS ACCOUNT
SB23,C00639229,SB23.I4452,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2023-12-31,15000.00,,CONTRIBUTION,,C00075820,,,,,,,,,,,  ,,,,,,,
SB23,C00639229,SB23.I4453,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2023-12-31,45000.00,,CONTRIBUTION-LEGAL,,C00075820,,,,,,,,,,,  ,,,,,,,
SB23,C00639229,SB23.I4454,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2023-12-31,45000.00,,CONTRIBUTION-BUILDING,,C00075820,,,,,,,,,,,  ,,,,,,,
