form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00292318,SB23.I2217,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO BOX 7142,,BOULDER,CO,80306,P2024,PRIMARY,2023-03-16,1000.00,,,,C00648253,,H8CO02160,NEGUSE,JOSEPH,,,,H,CO,02,  ,,,,,,,
SB23,C00292318,SB23.I2215,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,P2024,PRIMARY,2023-03-16,1000.00,,,,C00703058,,H0NJ07261,KEAN,THOMAS,H.,,JR.,H,NJ,07,  ,,,,,,,
SB23,C00292318,SB23.I2211,,,CCM,"KUSTER FOR CONGRESS, INC.",,,,,,P.O. BOX 1498,,CONCORD,NH,03302,P2024,PRIMARY,2023-03-16,5000.00,,,,C00462861,,H0NH02181,KUSTER,ANN MCLANE,,,,H,NH,02,  ,,,,,,,
SB23,C00292318,SB23.I2210,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,P2024,PRIMARY,2023-03-16,5000.00,,,,C00226522,,H8MA02041,NEAL,RICHARD E MR.,,,,H,MA,02,  ,,,,,,,
SB23,C00292318,SB23.I2218,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,P2024,PRIMARY,2023-03-16,1000.00,,,,C00670034,,H8KS03155,DAVIDS,SHARICE,,,,H,KS,03,  ,,,,,,,
SB23,C00292318,SB23.I2225,,,CCM,ANNA ESHOO FOR CONGRESS,,,,,,"555 CAPITOL MALL, SUITE 400",,SACRAMENTO,CA,95814,P2024,PRIMARY,2023-03-27,5000.00,,,,C00258475,,H8CA12098,ESHOO,ANNA,G,,,H,CA,18,  ,,,,,,,
SB23,C00292318,SB23.I2222,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,P2024,PRIMARY,2023-03-27,5000.00,,,,C00795211,,H2NC02287,DAVIS,DON,,,,H,NC,01,  ,,,,,,,
SB23,C00292318,SB23.I2223,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,P2024,PRIMARY,2023-03-27,5000.00,,,,C00729954,,H0NY02234,GARBARINO,ANDREW,,,,H,NY,02,  ,,,,,,,
SB23,C00292318,SB23.I2226,,,CCM,MOULTON FOR CONGRESS COMMITTEE,,,,,,P.O. BOX 2013,,SALEM,MA,01970,P2024,PRIMARY,2023-03-27,5000.00,,,,C00547240,,H4MA06090,MOULTON,SETH,,,,H,MA,06,  ,,,,,,,
SB23,C00292318,SB23.I2224,,,CCM,PALLONE FOR CONGRESS,,,,,,PO BOX 3176,,LONG BRANCH,NJ,07740,P2024,PRIMARY,2023-03-27,5000.00,,,,C00226928,,H8NJ03073,PALLONE,FRANK,,,JR,H,NJ,06,  ,,,,,,,
SB23,C00292318,SB23.I2221,,,CCM,SWALWELL FOR CONGRESS,,,,,,P.O. BOX 2847,,DUBLIN,CA,94568,P2024,PRIMARY,2023-03-27,5000.00,,,,C00502294,,H2CA15094,SWALWELL,ERIC MICHAEL,,,,H,CA,15,  ,,,,,,,
