form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00365536,500479249,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-09,10000.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479250,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-09,100000.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479251,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-12,36547.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479252,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-12,100000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479253,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-19,73206.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479254,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-19,50000.00,0.00,Donor List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479237,,,ORG,NGP VAN/EveryAction Inc,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-12-04,13515.00,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479273,,,ORG,NGP VAN/EveryAction Inc,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-12-23,10335.00,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479271,,,ORG,Pepco,,,,,,PO Box 13608,,Philadelphia,PA,191013608,,,2024-12-18,88.03,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479245,,,ORG,Perkins Coie,,,,,,607 14th St NW,,Washington,DC,200052000,,,2024-12-03,23599.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479240,,,ORG,Perkins Coie,,,,,,607 14th St NW,,Washington,DC,200052000,,,2024-12-19,18555.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500477224,,,ORG,Strathdee Group LLC,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-12-03,20000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500477226,,,ORG,Strathdee Group LLC,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-12-19,30000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475625,,,IND,,Toromo,Linda,Jemutai,,,2 S Grove St,Unit 206,Haverhill,MA,018357575,,,2024-12-10,450.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479274,,,ORG,Washington Gas,,,,,,PO Box 37747,,Philadelphia,PA,191015047,,,2024-12-26,118.20,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479269,,,ORG,Waste Management,,,,,,PO Box 13648,,Philadelphia,PA,191013648,,,2024-12-17,427.67,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
