form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00266585,27358588,,,COM,Justice Jane Bland Campaign,,,,,,P.O. Box 217,,Austin,TX,78767,,,2024-05-14,2500.00,0.00,"Jane Bland, SUPREME CT JUSTICE 6th TX-Political Contribution",011,,,,Bland,Jane,,,,,,,,,,,,,,"Jane Bland, SUPREME CT JUSTICE 6th TX-Political Contribution"
SB29,C00266585,27358589,,,COM,Jimmy Blacklock Campaign,,,,,,P.O. Box 1588,,Austin,TX,78767,,,2024-05-14,2500.00,0.00,"Jimmy Blacklock, SUPREME CT JUSTICE  TX-Political Contribution",011,,,,Blacklock,Jimmy,,,,,,,,,,,,,,"Jimmy Blacklock, SUPREME CT JUSTICE  TX-Political Contribution"
SB29,C00266585,27358603,,,COM,Mike Schofield Campaign,,,,,,1 E. Greenway Plaza,Suite 225,Houston,TX,77046,,,2024-05-14,750.00,0.00,"Mike Schofield, STATE HOUSE  TX-Political Contribution",011,,,,Schofield,Mike,,,,,,,,,,,,,,"Mike Schofield, STATE HOUSE  TX-Political Contribution"
SB29,C00266585,27358605,,,COM,Brent Hagenbuch for Senate,,,,,,2800 Shoreline Drive,,Denton,TX,76210,,,2024-05-14,1000.00,0.00,"Brent Hagenbuch, STATE SENATE  TX-Political Contribution",011,,,,Hagenbuch,Brent,,,,,,,,,,,,,,"Brent Hagenbuch, STATE SENATE  TX-Political Contribution"
SB29,C00266585,27358608,,,COM,Anne Donnelly for District Attorney,,,,,,666 Old Country Road,,Garden City,NY,11530,,,2024-05-14,500.00,0.00,"Anne Donnelly, District Attorney  NY-Political Contribution",011,,,,Donnelly,Anne,,,,,,,,,,,,,,"Anne Donnelly, District Attorney  NY-Political Contribution"
SB29,C00266585,27366510,,,COM,Howard Kopel for Legislator,,,,,,515 Rockaway Ave.,,Valley Stream,NY,11581,,,2024-05-21,500.00,0.00,"Howard Kopel, Nassau County Legislator  NY-Political Contribution",011,,,,Kopel,Howard,,,,,,,,,,,,,,"Howard Kopel, Nassau County Legislator  NY-Political Contribution"
SB29,C00266585,27383838,,,COM,Friends of Nily Rozic,,,,,,73-44 174 Street,,Fresh Meadows,NY,11366,,,2024-05-28,1500.00,0.00,"Nily Rozic, STATE HOUSE 25th NY-Political Contribution",011,,,,Rozic,Nily,,,,,,,,,,,,,,"Nily Rozic, STATE HOUSE 25th NY-Political Contribution"
SB29,C00266585,27383839,,,COM,Cooney for New York,,,,,,P.O. Box 14575,,Rochester,NY,14614,,,2024-05-28,2000.00,0.00,"Jeremy Cooney, STATE SENATE 56th NY-Political Contribution",011,,,,Cooney,Jeremy,,,,,,,,,,,,,,"Jeremy Cooney, STATE SENATE 56th NY-Political Contribution"
SB29,C00266585,27383848,,,COM,Friends of Steve Otis,,,,,,"c/o Stephen Meyers, Treasurer",10 Roger Sherman Place,Rye,NY,10580,,,2024-05-28,500.00,0.00,"Steve Otis, STATE HOUSE 91st NY-Political Contribution",011,,,,Otis,Steve,,,,,,,,,,,,,,"Steve Otis, STATE HOUSE 91st NY-Political Contribution"
SB29,C00266585,27383849,,,COM,Andrew Lanza for Staten Island,,,,,,P.O. Box 352,,Staten Island,NY,10308,,,2024-05-28,250.00,0.00,"Andrew Lanza, STATE SENATE 24th NY-Political Contribution",011,,,,Lanza,Andrew,,,,,,,,,,,,,,"Andrew Lanza, STATE SENATE 24th NY-Political Contribution"
SB29,C00266585,27383851,,,COM,Friends of Andrew Raia,,,,,,PO Box 694,,Greenlawn,NY,11740,,,2024-05-28,400.00,0.00,"Andrew Raia, Huntingtown Town Clerk  NY-Political Contribution",011,,,,Raia,Andrew,,,,,,,,,,,,,,"Andrew Raia, Huntingtown Town Clerk  NY-Political Contribution"
SB29,C00266585,27383852,,,PTY,North Shore Republican Club,,,,,,5 Renville Court,,Mill Neck,NY,11765,,,2024-05-28,500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27383853,,,COM,Friends of John Lorenzo,,,,,,71 Main Street,,West Sayville,NY,11796,,,2024-05-28,250.00,0.00,"John Lorenzo, Town Council-Town of Islip  NY-Political Contribution",011,,,,Lorenzo,John,,,,,,,,,,,,,,"John Lorenzo, Town Council-Town of Islip  NY-Political Contribution"
SB29,C00266585,27383854,,,PTY,Town of Oyster Bay Republican Committee,,,,,,164 Post Avenue,,Westbury,NY,11590,,,2024-05-28,500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27383856,,,COM,Cassandra for Surrogate,,,,,,PO Box 280791,,Queens Village,NY,11428,,,2024-05-28,2500.00,0.00,"Cassandra Johnson, Surrogate Court Judge 11th NY-Political Contribution",011,,,,Johnson,Cassandra,,,,,,,,,,,,,,"Cassandra Johnson, Surrogate Court Judge 11th NY-Political Contribution"
SB29,C00266585,27383857,,,COM,Friends of Alicia Hyndman,,,,,,P.O. Box 128157,,St. Albans,NY,11412,,,2024-05-28,500.00,0.00,"Alicia Hyndman, STATE HOUSE 29th NY-Political Contribution",011,,,,Hyndman,Alicia,,,,,,,,,,,,,,"Alicia Hyndman, STATE HOUSE 29th NY-Political Contribution"
