form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016328,,,CCM,Matsui For Congress,,,,,,PO Box 1738,,Sacramento,CA,958121738,G2024,,2024-02-08,1000.00,0.00,,011,C00409219,,,Matsui,Doris,,,,H,DC,06,,,,,,,,
SB23,C00002972,500016351,,,CCM,McCaul For Congress Inc,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2024-02-08,1000.00,0.00,,011,C00392688,,,MCCAUL,MICHAEL,,,,H,TX,10,,,,,,,,
SB23,C00002972,500016386,,,CCM,MELANIE FOR NEW MEXICO,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2024-02-29,1000.00,0.00,,011,C00765099,,,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00002972,500016360,,,CCM,Mike Bost For Congress Committee,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2024-02-15,1500.00,0.00,,011,C00546499,,,BOST,MIKE,,,,H,IL,12,,,,,,,,
SB23,C00002972,500016397,,,CCM,Mike Bost For Congress Committee,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2024-02-29,1000.00,0.00,,011,C00546499,,,BOST,MIKE,,,,H,IL,12,,,,,,,,
SB23,C00002972,500016391,,,CCM,Mike Johnson For Louisiana,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2024-02-29,4000.00,0.00,,011,C00608695,,,Johnson,Mike,,,,H,LA,04,,,,,,,,
SB23,C00002972,500016392,,,CCM,Mike Johnson For Louisiana,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,G2024,,2024-02-29,1000.00,0.00,,011,C00608695,,,Johnson,Mike,,,,H,LA,04,,,,,,,,
SB23,C00002972,500016368,,,CCM,Mike Kelly For Congress,,,,,,700 Pennsylvania Ave SE,Ste 2023,Washington,DC,200032493,G2024,,2024-02-15,2500.00,0.00,,011,C00474189,,,KELLY,MIKE,,,,H,PA,16,,,,,,,,
SB23,C00002972,500016383,,,CCM,Moolenaar For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,G2024,,2024-02-29,1000.00,0.00,,011,C00561530,,,MOOLENAAR,JOHN,,,,H,MI,04,,,,,,,,
SB23,C00002972,500016354,,,CCM,NEHLS FOR CONGRESS,,,,,,555 Metro Pl N,Ste 525,Dublin,OH,430171342,P2024,,2024-02-08,1000.00,0.00,,011,C00730150,,,Nehls,Troy,,,,H,TX,22,,,,,,,,
SB23,C00002972,500016381,,,CCM,Nikki For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2024-02-29,1000.00,0.00,,011,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00002972,500016346,,,CCM,Paul Tonko For Congress,,,,,,911 Central Ave,# 221,Albany,NY,122061350,G2024,,2024-02-08,1000.00,0.00,,011,C00450049,,,TONKO,PAUL,,,,H,NY,20,,,,,,,,
SB23,C00002972,500016352,,,CCM,Pete Sessions For Congress,,,,,,2817 N Jefferson St,,Arlington,VA,222071463,P2024,,2024-02-08,1000.00,0.00,,011,C00303305,,,SESSIONS,PETE,,,,H,TX,17,,,,,,,,
SB23,C00002972,500016341,,,CCM,Richard E Neal For Congress,,,,,,415 New Jersey Ave SE,Apt 1,Washington,DC,200034036,P2024,,2024-02-08,2000.00,0.00,,011,C00226522,,,NEAL,RICHARD,,,,H,DC,01,,,,,,,,
SB23,C00002972,500016327,,,CCM,Rick Crawford For Congress,,,,,,700 Pennsylvania Ave SE,Ste 2023,Washington,DC,200032493,G2024,,2024-02-08,1000.00,0.00,,011,C00462374,,,CRAWFORD,RICK,,,,H,AR,01,,,,,,,,
SB23,C00002972,500016388,,,CCM,Rick Crawford For Congress,,,,,,700 Pennsylvania Ave SE,Ste 2023,Washington,DC,200032493,G2024,,2024-02-29,1000.00,0.00,,011,C00462374,,,CRAWFORD,RICK,,,,H,AR,01,,,,,,,,
SB23,C00002972,500016394,,,CCM,Roger Williams For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2024-02-29,1000.00,0.00,,011,C00498121,,,WILLIAMS,ROGER,,,,H,TX,25,,,,,,,,
SB23,C00002972,500016373,,,CCM,Rulli For Ohio,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2024-02-20,5000.00,0.00,,011,C00858415,,,Rulli,Michael,,,,H,OH,06,,,,,,,,
SB23,C00002972,500016331,,,CCM,Salud Carbajal For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2024-02-08,1000.00,0.00,,011,C00576041,,,Carbajal,Salud,,,,H,CA,24,,,,,,,,
SB23,C00002972,500016379,,,CCM,Sanford Bishop For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,G2024,,2024-02-29,1500.00,0.00,,011,C00266940,,,BISHOP,SANFORD,,,,H,GA,02,,,,,,,,
SB23,C00002972,500016357,,,CCM,Seth W Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,019706213,P2024,,2024-02-08,1500.00,0.00,,011,C00547240,,,MOULTON,SETH,,,,H,DC,06,,,,,,,,
SB23,C00002972,500016382,,,CCM,Sharice Davids For Congress,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,P2024,,2024-02-29,1000.00,0.00,,011,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00002972,500016353,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2024-02-08,1000.00,0.00,,011,C00660555,,,GARCIA,SYLVIA,,,,H,TX,29,,,,,,,,
SB23,C00002972,500016385,,,CCM,TERESA FOR ALL,,,,,,PO Box 2675,,Santa Fe,NM,875042675,P2024,,2024-02-29,1000.00,0.00,,011,C00704049,,,Leger Fernandez,Teresa,,,,H,NM,03,,,,,,,,
SB23,C00002972,500016370,,,CCM,Texans For Cuellar For Congress Campaign,,,,,,1701 16Th St NW,Apt 121,Washington,DC,200093110,P2024,,2024-02-15,1000.00,0.00,,011,C00371302,,,Cuellar,Henry,,,,H,TX,28,,,,,,,,
SB23,C00002972,500016393,,,CCM,Tom Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,P2024,,2024-02-29,2500.00,0.00,,011,C00607200,,,SUOZZI,TOM,,,,H,DC,03,,,,,,,,
SB23,C00002972,500016314,,,CCM,Tony Gonzales For Congress,,,,,,105 E St SE,,Washington,DC,200032616,P2024,,2024-02-01,1000.00,0.00,,011,C00706614,,,Gonzales,Tony,II,,,H,TX,23,,,,,,,,
SB23,C00002972,500016345,,,CCM,Trent Kelly For Congress,,,,,,PO Box 7092,,Tupelo,MS,388027092,P2024,,2024-02-08,1000.00,0.00,,011,C00573980,,,KELLY,TRENT,,,,H,VA,01,,,,,,,,
SB23,C00002972,500016390,,,CCM,Vern Buchanan For Congress,,,,,,PO Box 15239,,Washington,DC,200030239,P2024,,2024-02-29,2500.00,0.00,,011,C00412759,,,BUCHANAN,VERN,,,,H,FL,16,,,,,,,,
SB23,C00002972,500016395,,,CCM,Virgin Islanders For Stacy Plaskett,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,P2024,,2024-02-29,500.00,0.00,,011,C00528182,,,PLASKETT,STACEY,,,,H,DC,00,,,,,,,,
SB23,C00002972,500016396,,,CCM,Virgin Islanders For Stacy Plaskett,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,G2024,,2024-02-29,500.00,0.00,,011,C00528182,,,PLASKETT,STACEY,,,,H,DC,00,,,,,,,,
SB23,C00002972,500016307,,,CCM,Wicker For Senate,,,,,,1020 N Fairfax St,Ste 201,Alexandria,VA,223142068,G2024,,2024-02-01,1000.00,0.00,,011,C00443218,,,WICKER,ROGER,,,,S,DC,00,,,,,,,,
SB23,C00002972,500016384,,,CCM,Wicker For Senate,,,,,,1020 N Fairfax St,Ste 201,Alexandria,VA,223142068,G2024,,2024-02-29,1000.00,0.00,,011,C00443218,,,WICKER,ROGER,,,,S,DC,00,,,,,,,,
